protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000364985,0.0,0.0,0.0
9606.ENSP00000422947,4.9796976480755544e-05,3.3836140158115304e-05,1.7072152332660627e-05
9606.ENSP00000364133,0.0016305896434344,0.001568667411163,0.0012727028239004
9606.ENSP00000265857,0.0006457084673537,0.0005389712378167,0.0003893118543278
9606.ENSP00000422354,0.0001174329840406,6.624859834104582e-05,3.0000679704465804e-05
9606.ENSP00000349270,0.0,0.0,0.0
9606.ENSP00000485193,0.0,0.0,0.0
9606.ENSP00000330269,0.0,0.0,0.0
9606.ENSP00000361628,2.7040707632454287e-05,1.705942941667337e-05,8.2887224768132e-06
9606.ENSP00000349748,0.0008594382546927,0.0004751319882019,0.0002071274302561
9606.ENSP00000394248,0.0,0.0,0.0
9606.ENSP00000363079,0.0,0.0,0.0
9606.ENSP00000272847,0.0,0.0,0.0
9606.ENSP00000361107,0.0007969289392009,0.0005683042075971,0.0003571968351333
9606.ENSP00000359942,6.31605303115346e-05,3.4561706139552494e-05,1.5179556795331997e-05
9606.ENSP00000310472,6.78246533901439e-05,2.9518696683530992e-05,1.1052283131884288e-05
9606.ENSP00000362464,4.374453271605793e-05,1.994157325764957e-05,7.700924475255182e-06
9606.ENSP00000358414,0.0,0.0,0.0
9606.ENSP00000407422,0.0,0.0,0.0
9606.ENSP00000451962,0.0001157298343188,7.087566346785298e-05,3.444439668610387e-05
9606.ENSP00000410402,0.0003237982941763,0.0001978403847112,9.477517426344528e-05
9606.ENSP00000424565,3.866339248599048e-05,1.6290204349380826e-05,5.317176576652651e-06
9606.ENSP00000364731,6.333263880079827e-05,3.144886769517557e-05,1.233322137072818e-05
9606.ENSP00000352035,0.0,0.0,0.0
9606.ENSP00000369647,0.0,0.0,0.0
9606.ENSP00000244020,0.002208990147724,0.0021287085261346,0.0016737852427951
9606.ENSP00000464218,2.2010475831656196e-05,1.2011846332644565e-05,5.203047298055208e-06
9606.ENSP00000470185,9.378748997396968e-05,4.5808202347081384e-05,1.743105029766096e-05
9606.ENSP00000432011,0.0,0.0,0.0
9606.ENSP00000417492,2.8153716667498285e-05,1.8574231873194692e-05,9.41525113683574e-06
9606.ENSP00000483764,0.0,0.0,0.0
9606.ENSP00000328511,0.0,0.0,0.0
9606.ENSP00000398131,0.0015279249103162,0.0011275303557605,0.0007446692837331
