,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
3523,9606.ENSP00000326817,0.0018466411347617395,0.003456722966802772,0.004862093504925724,0.00624255852017086,0.0076273816885077395,0.009439861081773415,0.011121329698653426,0.012719713282422163,0.014016941386216786,0.015161951450863853
3524,9606.ENSP00000286063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3525,9606.ENSP00000396935,0.00043635481415549293,0.000619989086771966,0.0009573132392688422,0.001240144505572971,0.0015409463303512894,0.0017921876060427167,0.002023954866672284,0.002291477907419903,0.002525885713112075,0.0027125797041662736
3526,9606.ENSP00000366506,4.898761380900396e-05,0.00010462587169968174,0.00015082935601640202,0.00019108944570689346,0.0002268713067223871,0.0002686427521894075,0.00030945476373744896,0.00035007053020308376,0.0003756150190383778,0.0004153555335051351
3527,9606.ENSP00000384259,0.0009904918078973424,0.0018991621072927956,0.002697676005482208,0.003430532211496029,0.004215824214043096,0.005220342387474375,0.006176986924401717,0.007068147948302794,0.007815660839696648,0.00845555922933272
3528,9606.ENSP00000310015,0.00021832825223100372,0.0004252627613823279,0.0005725398741560639,0.0007903929872554727,0.0009400618473591749,0.0010780161774164299,0.0012737766846839804,0.0014332218161143828,0.0016849946359798196,0.0018372279664617963
3529,9606.ENSP00000304676,0.00020775467055500485,0.00044704471656586975,0.000642365099338349,0.0008041920391406165,0.0009563584726492991,0.0011296858665446052,0.0013025536354689393,0.0014773908142160508,0.0015851588577788789,0.0017600213304831414
3530,9606.ENSP00000269159,0.0009004668172565289,0.0017562192333571147,0.002379148794716457,0.0032792938000056893,0.00389647445990704,0.004464037887373706,0.005273172442684881,0.005941012117546052,0.006992292172071757,0.007605724134919001
3531,9606.ENSP00000434466,0.0012095155434508342,0.0017255305683647748,0.002653168779943371,0.003443168865487678,0.004310260686906986,0.005010275122913299,0.005674945627106354,0.006410924634110415,0.007059489627863513,0.007568451859697234
3532,9606.ENSP00000363384,0.0025298933614976704,0.00553702429169789,0.007965746146510355,0.009902567428071052,0.011804659472545609,0.013913808885263279,0.016085130730061792,0.018241964062326588,0.01959331490797922,0.021745279358583502
