,protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0
4556,9606.ENSP00000281038,0.0004371177366432446,0.000564910285500945,0.0006463922721209575,0.000727579087368453,0.0007665767496030817,0.0008277079761594814,0.0051840605837275705,0.005331657388250833,0.005552463755545673,0.005661253206882278
4557,9606.ENSP00000232564,0.0008614093351253156,0.001723875165396595,0.002363070595401211,0.002765826530949589,0.003114019210509468,0.004107714442779868,0.004878027880567053,0.005121774386142075,0.005394630268262365,0.006508695918782968
4558,9606.ENSP00000348337,1.3580887526587395e-06,3.681845450255915e-06,4.221707659209321e-06,5.800393649164378e-06,9.70306605891393e-06,1.0182978875629332e-05,1.2400585799281062e-05,1.3083966985664203e-05,1.566365542573991e-05,1.8024462820560433e-05
4559,9606.ENSP00000295049,3.063902609705663e-06,4.699548620521455e-05,5.267973716196085e-05,5.376711332172657e-05,5.5958073633872005e-05,5.759417335493597e-05,7.50675591253332e-05,7.900183957821363e-05,9.731908495273459e-05,0.00010187267997378697
4560,9606.ENSP00000378965,4.2758352296959935e-05,0.00010339683679611638,0.00014866130154307352,0.00016950487547307376,0.00020345203994260957,0.00025131789989237295,0.000330768090898968,0.0003569426472696962,0.00047319730256642945,0.0025029368049234164
4561,9606.ENSP00000363943,2.318331173280215e-05,3.9726135574998946e-05,5.715325518342134e-05,6.854032578945724e-05,7.327080288033442e-05,9.542130238734775e-05,0.00010649820402490065,0.000130687332619172,0.00015418283966157104,0.00016174892755625438
4562,9606.ENSP00000360561,4.017258521667047e-05,7.798840285127725e-05,0.00011013185017876844,0.0001534773167952295,0.00018030528131704598,0.0002345407552400486,0.0002687980550656487,0.0003098071797720157,0.00032483742796691995,0.00036730463229444596
4563,9606.ENSP00000263593,0.00032721616357944054,0.0005628996703495943,0.0006257516585083081,0.0006772888339049607,0.0009417988141319175,0.0009752717860156541,0.001089259045193079,0.001173322282264025,0.0012176411030281541,0.001299423674506207
4564,9606.ENSP00000397908,0.00014583078628272286,0.0001993558200477329,0.00036403431395771877,0.002580320574510307,0.0026693860133527765,0.0027624643447595027,0.002861377431849062,0.002946905024857868,0.0032808001049076468,0.0035906950120283324
4565,9606.ENSP00000381047,5.30301299703973e-05,6.380485951155427e-05,7.801802400353787e-05,0.00014981353280445566,0.00015919968188948607,0.0001675369222568984,0.000243904745018621,0.00029298272006126106,0.00030444230849337926,0.00031328425581303595
4566,9606.ENSP00000319388,3.527116547948946e-05,6.053364120435887e-05,0.0001309825825355584,0.00014463401380804586,0.00018218669093180096,0.0002072746221712468,0.00031805505317820774,0.0003319060460687372,0.0003607795243602171,0.00037740524112024083
4567,9606.ENSP00000398017,7.976978712381017e-06,1.9173171608329625e-05,2.5341218953770577e-05,5.0574603884442906e-05,5.859134024775399e-05,6.656787052729737e-05,7.557830696110943e-05,8.168652519807732e-05,8.472938146465498e-05,9.0365596558943e-05
4568,9606.ENSP00000417222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,9606.ENSP00000439937,6.580084455024147e-05,0.00014668092096661671,0.00027270725553920385,0.0003140648551456519,0.0004029113455205098,0.0004655433404881201,0.0006314490918827525,0.0006863626362251293,0.0007826519573936489,0.0008346506873993104
