,protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0
0,9606.ENSP00000290122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9606.ENSP00000345563,0.00010321789136469306,0.00018123822485449637,0.0002487475958332652,0.0003085125799771049,0.00037285438457956843,0.00045536757346553713,0.0005333964837745953,0.0006061370239009989,0.0006654832453065751,0.0007123678787408494
2,9606.ENSP00000415436,0.0015515276245423593,0.0033478026307420805,0.004792391075170599,0.005912584525503917,0.007013426020421321,0.008271802158560604,0.009542054436678882,0.01081939274627075,0.011569708993192762,0.012858310215960955
3,9606.ENSP00000370215,0.0014644211623817682,0.0027065854774264153,0.0038146397419041023,0.004814429110410856,0.0059139088916708715,0.0072756534900690895,0.008606314955613925,0.009831252343246888,0.010858255724997434,0.011676042314320512
4,9606.ENSP00000355593,0.0015001922729425132,0.002836211300746072,0.004020449392555747,0.005098640816868283,0.0062029301770962775,0.00812886450876249,0.009512403466942487,0.010767469147594966,0.011851979610128183,0.01273781367990523
5,9606.ENSP00000311679,0.0009562032828398515,0.005747776593125309,0.0066872842671727994,0.007175733082476654,0.007684460144446348,0.008312510475661838,0.00933212421477947,0.009768063763658574,0.0104560500876687,0.011107749904113007
6,9606.ENSP00000371800,0.0015865345849306323,0.002979289552968112,0.004023220599265187,0.0056536112915637204,0.006701978998535196,0.008180631148206885,0.00954864249615639,0.010588412691504345,0.012234203100888408,0.01330511439118709
7,9606.ENSP00000483570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9606.ENSP00000233997,0.0011989475096925162,0.0025003296323120594,0.0035994508070871234,0.004521567245319602,0.005385664268942492,0.0063584424560758634,0.007320651418012858,0.008293207188216911,0.008869778667076389,0.00983781059244393
9,9606.ENSP00000230256,0.03634894924357468,0.03655147088625199,0.036923062242522064,0.03724032124932819,0.03758731039192753,0.037865317825662714,0.038125280393387584,0.038422777879986825,0.03865999100389672,0.03886366240476491
10,9606.ENSP00000458570,0.0009340446740679909,0.0018266865533860255,0.002504512509176493,0.003368942132283337,0.0039167655393157474,0.004527135995658682,0.005299565889572477,0.005884770089096492,0.0067707836331010185,0.007351475802124696
11,9606.ENSP00000322450,0.0014846678386675194,0.0032430024002678692,0.0046604360759374686,0.005811126675325795,0.006865610850582016,0.008221541176681058,0.009560850041452795,0.010769860295113176,0.011586426790927362,0.01308174180030619
12,9606.ENSP00000377470,0.001516594784334302,0.003257253523770487,0.004682517123001162,0.005793646805614117,0.006871899606267107,0.008143488064888516,0.009392529207616462,0.010627487552483217,0.01136542273889063,0.01261958375107497
13,9606.ENSP00000386597,0.0005241078488325002,0.0009602761192581966,0.0013269636137920315,0.0016875106730367406,0.0020504114659161132,0.0025367723787894647,0.0030139351410980453,0.0046757625832469785,0.005923604295276164,0.0061865972552368476
14,9606.ENSP00000398089,0.0008151667934725992,0.0012291910334170097,0.0018458900885889307,0.002372847754486429,0.00284706994023054,0.0033237249648436773,0.0037556211212859125,0.0042331088437777,0.004673370460182014,0.005022037950652702
15,9606.ENSP00000303963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,9606.ENSP00000433919,0.0016972438752418384,0.0029677614984393585,0.0046426144617726095,0.005540589045267552,0.00651077956717927,0.007626358310517389,0.009465127408475382,0.010229491968857474,0.011524667941557709,0.012819714647775982
