,protein,RW_positive_20_0.1,RW_positive_20_0.2,RW_positive_20_0.3,RW_positive_20_0.4,RW_positive_20_0.5,RW_positive_20_0.6,RW_positive_20_0.7,RW_positive_20_0.8,RW_positive_20_0.9,RW_positive_20_1.0
0,9606.ENSP00000348234,8.841797807690455e-05,0.00025429574725421844,0.000508513111526554,0.0006743277872374165,0.0008401168524869718,0.0010058186326205032,0.0011274310745648108,0.001304183860156627,0.0014810557404416613,0.001691073453912395
1,9606.ENSP00000355330,0.0012542085023596883,0.002274038706673309,0.003842401049041655,0.005096598819363862,0.006351105323119555,0.007291980116860941,0.008391659299377352,0.009724529823870398,0.011057265939598437,0.011998600770311896
2,9606.ENSP00000261600,0.0006734280977980234,0.0019356185584911145,0.003872588014928624,0.0051354038951103576,0.0063976433157222345,0.007661292984266765,0.008586846255639102,0.00993449310772121,0.011280701139185112,0.01287999827763997
3,9606.ENSP00000443291,9.044336275110254e-05,0.00016081322200989234,0.0002613439287415531,0.00036189123147778446,0.0004372840489850205,0.000512663916197198,0.0005679186174347706,0.0006131644677225268,0.0006584001257579075,0.0007689117169320525
4,9606.ENSP00000239223,0.0005696480875485577,0.0016374129263567738,0.003275729533925187,0.004343974360381253,0.005411975776951294,0.006480632488091942,0.007263757383043412,0.008403338964853901,0.009542380714265164,0.01089538956148317
5,9606.ENSP00000419471,0.0016349409415852278,0.002905513632867951,0.004720893186458852,0.006535337437526323,0.00789722659101244,0.009259371399821248,0.010258325783070177,0.011075162299675867,0.011891809801454656,0.013890023947169539
6,9606.ENSP00000427552,0.0010325448201911058,0.0017772258943296038,0.0026950856772600673,0.003383294508239487,0.004471981457754737,0.005676416421920294,0.006249975194805302,0.006995070245466195,0.007913702418591129,0.008773829500569263
7,9606.ENSP00000348019,0.00015688210987718776,0.000451151010565809,0.0009020935285661835,0.001196301745949313,0.0014905865500622895,0.0017845203965407563,0.0020003699955850607,0.0023138175183703424,0.0026277226188540226,0.0030005136686668266
8,9606.ENSP00000266066,0.00019016075384570286,0.0004075737315361039,0.0006657087169514853,0.0008555771219107555,0.0009913559224514756,0.0012901616646558978,0.0014803860158281168,0.0016706058459021733,0.0018881691576098092,0.002078395915305009
9,9606.ENSP00000312134,0.00036170158637105487,0.0006557253655046225,0.001107926165786921,0.001469636623369297,0.001831389550716267,0.002102707390804426,0.002419426069536712,0.0028037714491802035,0.0031881224531389307,0.0034594728185766144
10,9606.ENSP00000457466,0.0014247514918679371,0.004094046831596643,0.008189305473933928,0.010858889145310968,0.013528220690204762,0.016199954043258913,0.018156548409024253,0.021007363524404354,0.0238546038599452,0.027235945555730723
11,9606.ENSP00000284503,0.00019272057943453547,0.00034924216106446693,0.0005900769519939786,0.0007828312081983313,0.000975530179857742,0.0011200497174286284,0.0012885742971775471,0.0014933657439542003,0.0016981335193122504,0.0018426605874992674
12,9606.ENSP00000415836,0.0002168426763091702,0.00037348392834246624,0.0005662020967065473,0.0007108011250238633,0.0009397557760166819,0.0011927514597118716,0.0013134385508237756,0.0014700698129672674,0.0016628057464913581,0.001843576008468517
13,9606.ENSP00000310880,0.00022629581690125633,0.0004024732897960348,0.0006541111770275165,0.0009059974963747663,0.0010947337405013968,0.0012833750533900457,0.0014215977216736064,0.0015348827264460851,0.0016481529864904587,0.0019245904350100318
14,9606.ENSP00000343629,0.0008777189650572836,0.001880602416349575,0.0030716371911694296,0.0039498528058175,0.004576728853862733,0.005955960339633748,0.006833568411821034,0.007711306752753444,0.008713922004972119,0.009591475543857086
15,9606.ENSP00000452780,0.0017670451852609403,0.0030409863175009377,0.0046121567211230285,0.00578972308721859,0.007652478612726554,0.009714077932585496,0.010695669348933734,0.011970591149292886,0.013542732369387522,0.015014341814094223
16,9606.ENSP00000364691,0.00023506573506892892,0.0004048067175972392,0.0006137438967925846,0.0007704577428739867,0.00101853775595373,0.0012927806465086178,0.0014233465863071615,0.0015930980416669627,0.0018021006389972172,0.0019980111628683517
