,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
14000,9606.ENSP00000262384,0.000170106962286809,0.0003079447405980318,0.0005195508001634153,0.0006891738003105274,0.0008596356283305795,0.0009869760733636213,0.0011354210919307661,0.0013159974269001395,0.0014970594420447014,0.0016253918538495782
14001,9606.ENSP00000374145,0.00020679384306276916,0.0004472929258554359,0.0007302315461856779,0.0009296004618590814,0.0011184555769432336,0.001445754649466835,0.0016598895699644345,0.0018816263782355236,0.0021275498565955786,0.002337480323149066
14002,9606.ENSP00000358909,0.00013692261745745782,0.00039688254946668167,0.000794870926256408,0.0010530672097956995,0.0013106025417073397,0.0015671851415390847,0.0017560902269906364,0.0020298789222579217,0.0023044262670737226,0.0026309131098969374
14003,9606.ENSP00000217109,0.0007997170723683666,0.0017086237858165987,0.002792057908663992,0.003606210600992199,0.004180599935352802,0.00543737662883359,0.006234743112145225,0.007040269869321492,0.007940934661746724,0.00873614831652958
14004,9606.ENSP00000362869,4.306174491830461e-05,9.197665076499106e-05,0.00015016047814242484,0.00019285592566120613,0.00022377795426109515,0.00029104094687681936,0.00033384205858055793,0.0003763277220514283,0.0004255923558957875,0.00046913250503166637
14005,9606.ENSP00000378399,7.05138781995629e-05,0.00015166093362495303,0.00024795329318294534,0.00031932811316437437,0.0003698922751027567,0.00048130196000784053,0.0005524544976651669,0.0006223882710401085,0.0007032042603896116,0.0007742658885945275
14006,9606.ENSP00000291574,0.0009042682286235504,0.001652442882914329,0.00279691951800487,0.0036754758257302456,0.00456117846260895,0.0052368781725817826,0.006025867129210383,0.006980579863011371,0.007922138076537522,0.008588215394411236
14007,9606.ENSP00000363753,2.869251034098852e-05,8.212642592297925e-05,0.0001641284984543745,0.00021874943649891065,0.0002727274095377652,0.0003259715222156956,0.00036591778916772455,0.00042249200441801804,0.00048015527067946095,0.0005481453667925962
14008,9606.ENSP00000326240,0.000710950989741832,0.0012655439859372564,0.0021012149591115303,0.0028316978641669266,0.003542506805388257,0.004078251175087644,0.0046707331712241285,0.005408900968177477,0.006772874385205796,0.007299424694792833
14009,9606.ENSP00000343957,0.0003372150440554833,0.0007211886168079218,0.0011745120282284915,0.0014959420441300608,0.0017364769173582317,0.0022652501156699145,0.002640224369315547,0.002982160467581707,0.003371499411514378,0.003703429156303173
14010,9606.ENSP00000352257,0.004295692720916122,0.007733713544439524,0.013034080679062754,0.017368755827192217,0.02164231229107827,0.02484612792613916,0.02852952847024426,0.033130902622360736,0.03768468083580956,0.04090258150245063
14011,9606.ENSP00000358223,0.0004939712634950411,0.0008297190288431011,0.0012728586352750426,0.0015930382742226357,0.0021125643634150038,0.0026805296547536273,0.002948749073766521,0.003299234531368711,0.00374859739713429,0.004149097889239783
14012,9606.ENSP00000357362,0.00039261763777176384,0.0008454442104266491,0.0013787468087684829,0.0017671527130005416,0.002046611418336397,0.0026658619863155764,0.0030635883667855524,0.003458887609667727,0.003910860499672708,0.004303587757021887
14013,9606.ENSP00000301659,9.279692312702537e-05,0.00020089386589461355,0.0003268146765549318,0.00041854903611238115,0.00048778004202176817,0.0006378692023645272,0.0007314496301660256,0.0008292102884297492,0.0009364637890030281,0.0010297127514604654
14014,9606.ENSP00000262962,0.0027649177645798773,0.0049775521765695885,0.008412281342316419,0.011162405658978969,0.013966504106065258,0.01602790321339853,0.018429579693474807,0.021358870930271223,0.024305762781295925,0.02638793490768876
14015,9606.ENSP00000418754,0.0038485006080009043,0.008273969258880243,0.013515851169358939,0.017267237097257748,0.019969942630268633,0.026027033920399845,0.02989774732850492,0.03379518137080595,0.03830446320353076,0.04217640546266921
14016,9606.ENSP00000223321,0.002311756936251186,0.004099375175428577,0.006662409476120956,0.009212570839736145,0.011138440553622786,0.01307595338585088,0.014491889254713897,0.015645531871996354,0.016794382281659637,0.01963823331607273
14017,9606.ENSP00000435926,0.0019852235418511555,0.003519558325933758,0.00570614591561025,0.007866619744163472,0.009512250115221832,0.01115660621871939,0.01238450050004758,0.013365202241402585,0.014355251521919854,0.01678374800394522
14018,9606.ENSP00000356713,0.0004902300297544571,0.0008352647600986529,0.0012721878047159407,0.0016040731898101512,0.0021105767373228446,0.0026763677851704415,0.002950337709989981,0.0032959623204078525,0.003734059471753426,0.00414030731189996
14019,9606.ENSP00000312987,0.00214228306140285,0.0037042741969344206,0.005582072946708649,0.007025499529845547,0.009295044437749311,0.011776379295042716,0.012969730589247774,0.014509827036818024,0.016382354595407378,0.018179498212703038
14020,9606.ENSP00000334187,0.0004093753559573088,0.0008692217561474536,0.0014219647528079804,0.0018057606885122368,0.0027787113722297363,0.0034119319388992153,0.0038108322569314623,0.004210933491776814,0.0047001732727949275,0.005107571563712554
14021,9606.ENSP00000256578,0.0010790635933517478,0.0019158285831508692,0.0031121002066356596,0.004307616360165412,0.005198515147640137,0.006092991850891849,0.00674503526170156,0.007281085432623513,0.007815029424818931,0.00912226930813631
14022,9606.ENSP00000262894,2.3475520492866053e-05,6.704152133352181e-05,0.00013439421013572428,0.00017758558874447772,0.00022027729278306651,0.00026495000793147483,0.0002959558946713514,0.00034814724313037004,0.00039401119875037693,0.00044831737591266574
14023,9606.ENSP00000349723,0.0003760124345717486,0.0007980403443070827,0.0013040798148722388,0.001677833202847978,0.0019490960894472664,0.0025366295085405,0.0029087079237797298,0.003285506400061422,0.003706025223436882,0.004077658373716986
14024,9606.ENSP00000219315,3.943603132938733e-05,0.00011360043117747409,0.0002282440113958728,0.00030245208381529665,0.0003763196441468608,0.0004509123423304118,0.0005049665383012325,0.0005844647243975487,0.0006632282593272976,0.0007572476647510484
