,protein,RWR_positive_0.4_0.1,RWR_positive_0.4_0.2,RWR_positive_0.4_0.3,RWR_positive_0.4_0.4,RWR_positive_0.4_0.5,RWR_positive_0.4_0.6,RWR_positive_0.4_0.7,RWR_positive_0.4_0.8,RWR_positive_0.4_0.9,RWR_positive_0.4_1.0
2272,9606.ENSP00000322276,0.00027594300095937793,0.0006028287009972971,0.0012947277209768562,0.0017219009572166633,0.002038049078821822,0.0022203390271638953,0.0023629041526856244,0.0025906172221864393,0.0029614187823921887,0.003427062276366002
2273,9606.ENSP00000403067,9.139639229608127e-05,0.0001398720108198778,0.00024353301242970035,0.00031285156005975704,0.0004342074084383416,0.0005923163272731843,0.0006537486325755957,0.0007769752195017375,0.0008644229140561706,0.0009308070028105981
2274,9606.ENSP00000287322,0.0004649776676013632,0.000776554564381038,0.0013070325740352714,0.0016863592051488123,0.0019211308371358308,0.0021175815488796677,0.0036643911608247644,0.003836788529710951,0.00542118554037501,0.005710566477393981
2275,9606.ENSP00000442053,0.00012890566555701576,0.0002227848703319755,0.00038842766565597516,0.0005097037932090748,0.0005898847950186587,0.0007222142298712557,0.0008526596765944622,0.0009550245547052473,0.0010512222634538417,0.0011339888007939824
2276,9606.ENSP00000288680,0.00019265396950271562,0.0005389491963552153,0.0008008620425387658,0.0017736932692015337,0.001961958924468462,0.0038031983011942816,0.0038880825933845426,0.004004755501505132,0.004134167722366659,0.0054245828438901095
2277,9606.ENSP00000463379,0.0002731657480973776,0.0009117022197137504,0.00466035652966781,0.005272712079938065,0.00585895757683981,0.007912465846565181,0.008443066450574603,0.010927762591381382,0.011483202603500614,0.014556614511334541
2278,9606.ENSP00000352584,0.00011024063160926873,0.00027207803953386005,0.0005249855582926677,0.0007867772599761554,0.0010215537502407746,0.0013148619979416532,0.0014791845970758247,0.001784237624418249,0.001942945165778305,0.0022189641358044605
2279,9606.ENSP00000361777,0.0002864634785597077,0.0008851720760139096,0.0023959406820272095,0.0029983813987711767,0.003530200317259925,0.0042496988004147055,0.0046875899772029815,0.005637247507528028,0.006279391224660051,0.007182647518835589
2280,9606.ENSP00000404705,7.974171614928071e-05,0.0001583687208979313,0.00030391340798248075,0.0005231593471211731,0.0006072035150477531,0.0006853944909458318,0.0051234743298005795,0.005460318312138241,0.005624875316001967,0.005717983276594112
2281,9606.ENSP00000221399,2.919604191320588e-05,8.022892654203628e-05,0.00041712584813950596,0.0006150937318582763,0.0006736175264294116,0.0007598600192928087,0.0008042350882475035,0.000864487348786466,0.00096480679458441,0.0010269047566177569
2282,9606.ENSP00000276440,0.001009079384054399,0.002407091608571449,0.003587354015949346,0.004007618477444786,0.004295696280914475,0.005425259559642075,0.0059894771861222105,0.006677867922337854,0.007628779998912715,0.008491886065000823
2283,9606.ENSP00000318176,0.0002396994607934742,0.0003778636792651619,0.0006326861531162149,0.0008420078782090705,0.005959227920849878,0.0061299596274360275,0.006259232299350545,0.008717008991885947,0.008843842167338654,0.009086285250877225
2284,9606.ENSP00000364578,0.00019852947848739738,0.00047715997833696385,0.0007625465532848013,0.0009446929962870455,0.0010912798306742227,0.0013924362743872203,0.0016041147346245747,0.0018468527541794177,0.0023439133684767504,0.002546859478669167
2285,9606.ENSP00000304004,0.00010698908263046066,0.00024071889927931958,0.0005686863092767088,0.0006866448693247155,0.0008131716626824232,0.0009564889426554937,0.0010479522685749028,0.001295032256185014,0.0015409307043685312,0.0017235601218190428
2286,9606.ENSP00000293502,5.92524908634637e-06,1.872810422551744e-05,3.5597134911839714e-05,4.6823542287450366e-05,6.160770581464064e-05,7.456655683548224e-05,8.850457347023571e-05,0.00011300090855240639,0.0001252876009479392,0.0001479384544608815
2287,9606.ENSP00000346158,5.022228587884511e-05,7.133039457265878e-05,0.00010364636112942749,0.00016774795767464785,0.0002015054399067016,0.0002307403575074339,0.00023958708354402387,0.0002508470619974982,0.0002682857690317138,0.00028359408309983167
2288,9606.ENSP00000360329,0.0003457303305718987,0.0008302265669137986,0.0014892255111919068,0.0018975809394188648,0.0024070196472534217,0.00330138092511086,0.0050137407415045765,0.007522489413542722,0.008150650688959881,0.009218584545406746
2289,9606.ENSP00000256103,0.00018131619068361874,0.0003916542391042615,0.0008382866652703595,0.0010146734374143292,0.0012691188214224423,0.0013979800085254805,0.0015754227590686531,0.001725237899209547,0.002004143249363667,0.002131298213779705
2290,9606.ENSP00000377558,2.6266306338059407e-05,4.9492838909749366e-05,9.052617064293035e-05,0.00012315034580921914,0.00016212809911095037,0.00021771839023355436,0.00023574549443782482,0.0002712246648580652,0.0003013514530241688,0.0003320473553998797
2291,9606.ENSP00000359483,0.0001702601137742365,0.00032132368310916097,0.0005541307215029492,0.0007375709975609876,0.0009817135238114442,0.001129174964890308,0.0013035004446103641,0.0014798469916932023,0.0017397989293188333,0.0018853082819404073
2292,9606.ENSP00000330200,1.5522110110527228e-05,5.215687432281223e-05,0.000106092522563766,0.0001178821228967274,0.00012691640708525407,0.0001616733889900998,0.00019608989279820384,0.00020566585887279271,0.000226671273876914,0.0002418101589059454
2293,9606.ENSP00000315870,5.5671385844337205e-06,1.122483973269805e-05,1.71232675183906e-05,2.8186066109234997e-05,3.362002033206862e-05,3.763089877682561e-05,4.128199870752383e-05,4.567537453315096e-05,5.428601313260909e-05,5.980466895114421e-05
2294,9606.ENSP00000301420,0.00035103772752291415,0.0004366238609312495,0.0004889797564750031,0.0016200798143474035,0.0017178137672215616,0.0017513824602363622,0.0018345901949090224,0.001904763943986203,0.001969915586096586,0.0020404687116541568
2295,9606.ENSP00000316861,0.00015086540796761274,0.0004205443014451967,0.0006502769988634592,0.0008405090402348395,0.001017965204625825,0.0013405663996498807,0.0014677284624816799,0.001594689510876165,0.0018207628467566007,0.0020255172588446004
