,protein,heat_positive_0.3_0.1,heat_positive_0.3_0.2,heat_positive_0.3_0.3,heat_positive_0.3_0.4,heat_positive_0.3_0.5,heat_positive_0.3_0.6,heat_positive_0.3_0.7,heat_positive_0.3_0.8,heat_positive_0.3_0.9,heat_positive_0.3_1.0
818,9606.ENSP00000296871,0.000865346015416435,0.001614971393792075,0.0027671049374475842,0.0036402409141373937,0.0045520660942202085,0.005230335770647798,0.006037540982106293,0.007014045350842935,0.007944817803945625,0.008666977839311585
819,9606.ENSP00000262809,0.000792967104644049,0.0017023453910951503,0.0028009940178890247,0.0035744523356697755,0.004148227706537,0.005393971263401909,0.006179196876473725,0.006986742915614741,0.00791889442189131,0.008724086928850738
820,9606.ENSP00000217901,0.0010141669663426,0.00176519635351724,0.0026535975193837658,0.0033525186772749294,0.004450472362805158,0.005662466817739187,0.006167901855405944,0.006922492238118139,0.007831226042071648,0.00864743470265239
821,9606.ENSP00000366527,0.0008501839292875957,0.0014701154577778652,0.00236418084386969,0.0032836677091836464,0.003894261929417553,0.004624975744263793,0.005124528787746385,0.0055347147508655326,0.0059033800980614615,0.006988711810663517
822,9606.ENSP00000384670,0.000436173096204584,0.0007563008030047058,0.0011669399864331353,0.0014835621823294787,0.001958823839231627,0.0025326776658403105,0.002999107165805981,0.003314411867677336,0.0036865275576474232,0.004032826422871949
823,9606.ENSP00000267803,0.001000019194179913,0.001744418728776509,0.002622190455440432,0.0033336472552036867,0.004421772246132605,0.005642195257678395,0.006139902481663739,0.0068876334371452685,0.007784414767229464,0.008596013367423438
824,9606.ENSP00000347409,0.00042866824151133187,0.0012086477399861906,0.002417785770376213,0.0031449582456843928,0.003953816154535161,0.004746075708681019,0.005347166174033191,0.006114393330790335,0.00694058958106325,0.007941372979985317
825,9606.ENSP00000392270,0.0007973869760462549,0.001708628889900865,0.0028050846740370616,0.0035774564294115407,0.004148441714278306,0.005393912320869276,0.006180578926432645,0.006987979533732869,0.007918722651083954,0.008722962320462102
826,9606.ENSP00000350263,0.0007950540857564192,0.0014948735224606935,0.0025882338304654695,0.00338071383703209,0.004242238434017054,0.004871006805842626,0.0056260928886331385,0.006755771586540504,0.007640395109774545,0.008300820216391003
827,9606.ENSP00000349181,0.0009604978404240683,0.0017182004157803021,0.0028160638194094645,0.003919058299288736,0.005284950868372107,0.006043496354322997,0.006597432589842356,0.007068831777360174,0.007506634248784394,0.008586634730818332
828,9606.ENSP00000260197,0.0004520218135439791,0.001301999443967361,0.0026205153699265793,0.00342082986026071,0.00427309298174805,0.005251991948171053,0.005882478333660401,0.006733997647643264,0.007646397719327069,0.00872010388320632
829,9606.ENSP00000345659,0.0008794547666184371,0.0019403387395868776,0.0026774030902743107,0.0032878575639188057,0.004244833042321261,0.005311180004355265,0.005726432196752285,0.0063856218894216,0.0071877349855640205,0.007867100300245511
830,9606.ENSP00000381448,0.0007951161205710378,0.0017561588865646627,0.002852491619705688,0.003621090581873432,0.00420604399550939,0.005448993959362269,0.006237844261704595,0.007045497486615204,0.00797507632705674,0.008775597738349461
831,9606.ENSP00000318373,0.0010012312777689658,0.0017590620191185735,0.0028375338042678777,0.0039313209817919414,0.0046746590196562465,0.005501841265868279,0.006086620727728587,0.006575937306479318,0.007027300027402816,0.008350331954716239
832,9606.ENSP00000437955,0.0007938474955153652,0.0017017264290188905,0.0027956617523159366,0.003564797012586496,0.004137130237722886,0.005376693867219728,0.006170865179228713,0.006975455571591738,0.007902620849563391,0.008709232557521318
833,9606.ENSP00000474456,0.0008795834291959181,0.001545080744108418,0.002473870628818986,0.003436231630985276,0.004076386061569792,0.004769050889080972,0.00527239959956205,0.005708320202757022,0.0060970514168730006,0.007090572556990082
834,9606.ENSP00000325266,0.001013363442325499,0.001768080943293171,0.00265618954472302,0.0033596284101804486,0.004463848688828875,0.005679875133864698,0.006180945744745259,0.006940153741197719,0.00785013031509152,0.008666947556775995
