protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000355927,2.347561930786824e-05,1.4734134632458509e-05,7.022912934695498e-06
9606.ENSP00000263967,0.000256774827666,0.0001661401367781,8.414846019218481e-05
9606.ENSP00000414022,1.925536778745769e-07,6.308387897878874e-08,1.4808302764928996e-08
9606.ENSP00000373702,5.8136835906674486e-05,2.999830077687038e-05,1.2712499805193424e-05
9606.ENSP00000345837,8.365830675939724e-05,3.820712625272688e-05,1.265330759380955e-05
9606.ENSP00000413937,1.4060183349818574e-05,5.180275385244456e-06,1.3298879735636266e-06
9606.ENSP00000359804,4.547641983562084e-05,2.320633320187315e-05,9.341696850777658e-06
9606.ENSP00000364349,0.0003010554650149,0.000320142555983,0.0002061042778799
9606.ENSP00000298316,0.0001140469366934,4.66091706843879e-05,1.5114734355968025e-05
9606.ENSP00000304467,2.6901794160060297e-05,1.3704084417154822e-05,5.600766905207267e-06
9606.ENSP00000441875,8.625769078729668e-05,4.5332187783749256e-05,1.8349402514605217e-05
9606.ENSP00000345008,1.8798176836875233e-05,1.232335126820085e-05,6.239548977245743e-06
9606.ENSP00000223528,1.3490285894518523e-05,1.2509220811047652e-05,7.296907391975198e-06
9606.ENSP00000438273,4.4437025524508505e-06,1.5877776376081548e-06,4.064033398381734e-07
9606.ENSP00000455948,6.611316761615372e-07,2.331178683678251e-07,5.7381903079102127e-08
9606.ENSP00000364929,7.676939808283762e-05,4.5074319121793534e-05,1.9953489811751156e-05
9606.ENSP00000359550,2.446370135769391e-06,9.629040100076812e-07,2.6572205344865425e-07
9606.ENSP00000336661,5.069453442864337e-07,1.952658302085808e-07,5.000382547298413e-08
9606.ENSP00000363804,0.0001007031117744,8.269195042676782e-05,4.6480351905289504e-05
9606.ENSP00000314615,5.659068591709884e-05,2.6337788789259308e-05,8.931721172186013e-06
9606.ENSP00000365162,2.917520011872868e-05,1.4107248361800932e-05,5.34055556541398e-06
9606.ENSP00000297623,2.7107600621474563e-06,1.226375309951082e-06,3.749893799650995e-07
9606.ENSP00000299259,0.0001218641046156,7.327264833255321e-05,3.4308225447139185e-05
9606.ENSP00000266560,1.344769477808324e-05,5.002866562208878e-06,1.3134301358272746e-06
9606.ENSP00000264705,5.308593601928329e-05,2.5634913764761003e-05,9.569710769103062e-06
9606.ENSP00000288135,6.224451152530175e-05,3.4565303799506986e-05,1.5428609259113448e-05
9606.ENSP00000310015,5.141868602834993e-06,2.2613146599486153e-06,7.93985394197107e-07
9606.ENSP00000355621,1.1122904842293672e-05,7.492485295793828e-06,3.73111715172353e-06
9606.ENSP00000395389,4.839808843352811e-06,2.630123977957192e-06,1.0766554154165532e-06
9606.ENSP00000248564,3.0258706105850087e-05,1.1183088124309077e-05,3.0063893603732604e-06
9606.ENSP00000299518,4.861846046320015e-05,2.0282324017917396e-05,6.2027621077205845e-06
9606.ENSP00000398064,9.31434812245429e-06,3.437797602110242e-06,8.973178257483208e-07
9606.ENSP00000273283,5.85510135455262e-06,2.1131085162188997e-06,5.325413339693216e-07
9606.ENSP00000416341,1.189337342518202e-05,5.806572715236142e-06,2.41021965520381e-06
9606.ENSP00000358635,9.11072092907571e-05,3.8244243193083816e-05,1.2195841335232462e-05
9606.ENSP00000381340,1.6553830191891726e-05,9.647000065030518e-06,3.724544547147677e-06
9606.ENSP00000386414,3.753705017492585e-05,2.1536958247308463e-05,9.507717059640676e-06
9606.ENSP00000270560,3.791012283280939e-06,1.4490858113358783e-06,3.7342381339542545e-07
9606.ENSP00000338523,2.300172646345121e-05,8.908832324149742e-06,2.657379325207363e-06
9606.ENSP00000349823,0.0001081565518667,6.247896145013371e-05,2.8081649693056702e-05
