protein,Heat_target_0.1,Heat_target_0.2,Heat_target_0.3
9606.ENSP00000294489,4.774842454935424e-05,5.6736102123977616e-05,5.7354849559487775e-05
9606.ENSP00000370968,6.401084101526067e-05,5.953128857072443e-05,5.779268030892126e-05
9606.ENSP00000228280,6.160898192320019e-05,5.877793228137307e-05,5.757568942499347e-05
9606.ENSP00000368266,5.405185220297426e-05,5.79309526074212e-05,5.7543122238712385e-05
9606.ENSP00000307858,5.637902722810395e-05,5.9170946769881994e-05,5.785836765426211e-05
9606.ENSP00000326967,3.1344243325293064e-05,4.657635872717947e-05,5.248900561127812e-05
9606.ENSP00000423366,3.242684033466503e-05,4.641432678909041e-05,5.231579052633606e-05
9606.ENSP00000301634,5.4093212384032086e-05,5.77494029130321e-05,5.7293280406156555e-05
9606.ENSP00000441765,5.2728853916050866e-05,5.8187961258227006e-05,5.785255052614957e-05
9606.ENSP00000477920,4.058659033034928e-05,5.149432399775833e-05,5.4365045798476785e-05
9606.ENSP00000292566,5.08627163071651e-05,5.804147440358065e-05,5.824706022394821e-05
9606.ENSP00000295092,2.0201359802740623e-05,3.55900774593465e-05,4.437668030732311e-05
9606.ENSP00000288065,6.288239092100412e-05,5.983297523926012e-05,5.800684084533714e-05
9606.ENSP00000345468,1.0174375347560272e-05,1.9241348127252426e-05,2.628721085784491e-05
9606.ENSP00000338352,6.278818182181567e-05,5.9593086916720495e-05,5.788778798887506e-05
9606.ENSP00000379098,6.09642083873041e-05,5.879435775568709e-05,5.751474236603826e-05
9606.ENSP00000241502,6.27398767392151e-05,5.932823478360661e-05,5.7738750911084935e-05
9606.ENSP00000312673,5.589635475189425e-05,5.7972581998910755e-05,5.725926166633144e-05
9606.ENSP00000375857,6.319067324511707e-05,5.951758794253692e-05,5.7848817959893495e-05
9606.ENSP00000341360,6.158895848784596e-05,5.886104190722108e-05,5.754826997872442e-05
9606.ENSP00000349016,6.31117945886217e-05,5.94618140894454e-05,5.7820660003926605e-05
9606.ENSP00000341658,6.364828732330352e-05,5.96539830439724e-05,5.78913459321484e-05
9606.ENSP00000226218,5.874775160918944e-05,5.8169975091004744e-05,5.723166395910084e-05
9606.ENSP00000336747,6.245967233553529e-05,5.939616676187143e-05,5.778925697086379e-05
9606.ENSP00000263212,6.17544719716534e-05,5.909848550800234e-05,5.7660017773741856e-05
9606.ENSP00000254488,5.942945426795632e-05,5.919705290580168e-05,5.7988156186183915e-05
9606.ENSP00000279249,3.91269895771984e-05,5.279887773212977e-05,5.627330392599106e-05
9606.ENSP00000296490,6.349061732180417e-05,5.948446778347716e-05,5.778491322416812e-05
9606.ENSP00000357810,6.293311162153259e-05,5.949953992967494e-05,5.782429070677608e-05
9606.ENSP00000400252,6.08723348705098e-05,5.931091800448485e-05,5.781543586635962e-05
9606.ENSP00000380351,6.15845201537013e-05,6.006468538544141e-05,5.8208002883475274e-05
9606.ENSP00000434364,5.631008389173075e-05,5.9425492509035394e-05,5.8053814427694306e-05
9606.ENSP00000298299,5.086908640805632e-05,5.74298610445112e-05,5.7136079703923315e-05
9606.ENSP00000216121,6.152596324682236e-05,5.9474325098562986e-05,5.787768532172777e-05
9606.ENSP00000360764,6.0981186834396794e-05,5.886291910428554e-05,5.768947085016407e-05
9606.ENSP00000002829,5.0115049816668034e-05,5.823171159136109e-05,5.7904406276065856e-05
9606.ENSP00000418994,5.9003989008488134e-05,5.854797927895561e-05,5.7506669691065326e-05
9606.ENSP00000354201,6.34519019513391e-05,5.946416422375478e-05,5.780347783002071e-05
9606.ENSP00000356243,6.361903069773689e-05,5.945685916231014e-05,5.7773602748056874e-05
9606.ENSP00000225831,5.377826892072335e-05,5.6269691413035616e-05,5.702236376237124e-05
9606.ENSP00000326888,6.154357106424868e-05,5.9344471083022654e-05,5.7804922107607126e-05
9606.ENSP00000249389,4.720875222119503e-05,5.762200817116536e-05,5.777055775979534e-05
9606.ENSP00000256398,6.344624125631526e-05,5.950227932771668e-05,5.7845663832267746e-05
9606.ENSP00000257894,1.8648184777703136e-05,3.1235500500770286e-05,3.954921703552827e-05
9606.ENSP00000282111,6.660051440121606e-05,6.0221274907235056e-05,5.806410263176076e-05
9606.ENSP00000317257,5.993259037495591e-05,5.9436486480990425e-05,5.7779769122134894e-05
9606.ENSP00000373073,6.650862633250654e-05,5.996333857183345e-05,5.807083653053269e-05
9606.ENSP00000444948,1.5060028090374544e-05,3.0278435588115823e-05,3.9744878449710086e-05
9606.ENSP00000358814,6.02024701947812e-05,5.8713903854368255e-05,5.756755490438081e-05
9606.ENSP00000258214,4.3604821257758886e-05,5.622631942969747e-05,5.784601307823323e-05
9606.ENSP00000379144,6.34313328191638e-05,5.9503359807422385e-05,5.784783934359439e-05
9606.ENSP00000350467,5.0712853408185765e-05,5.855457857251167e-05,5.827311906614341e-05
9606.ENSP00000385757,6.030540680512786e-05,5.896784205106087e-05,5.758968836744316e-05
9606.ENSP00000395535,6.427968764910474e-05,5.93773766013328e-05,5.7718811149243265e-05
9606.ENSP00000382884,3.812704380834475e-05,5.209347000345588e-05,5.606693230220117e-05
9606.ENSP00000335592,5.34381833858788e-05,5.834684270666912e-05,5.77293976675719e-05
9606.ENSP00000296657,8.846270247886423e-06,1.379715649818536e-05,1.80292954610195e-05
9606.ENSP00000452181,5.8317629736848176e-05,6.0070993640692905e-05,5.85288908041548e-05
9606.ENSP00000270583,6.162504723761231e-05,5.993716331431642e-05,5.8049023209605366e-05
9606.ENSP00000320239,5.888258965569548e-05,5.847091233590618e-05,5.7425088016316295e-05
9606.ENSP00000350071,6.223889795364812e-05,5.937338210060261e-05,5.7799406931735575e-05
9606.ENSP00000329153,2.032884594882489e-06,6.05743389314739e-06,1.030944986268878e-05
9606.ENSP00000359606,6.253361789276823e-05,6.068107541068457e-05,5.8558965974953026e-05
9606.ENSP00000281031,6.184569065226242e-05,5.962127397651784e-05,5.795430115540512e-05
9606.ENSP00000368612,6.289422162808478e-05,5.945159500697628e-05,5.7822548114927486e-05
9606.ENSP00000376902,6.097247751313262e-05,5.829473229823634e-05,5.713868449674919e-05
9606.ENSP00000329995,1.5075883311510552e-05,2.6784236979437992e-05,3.486860077828169e-05
9606.ENSP00000363232,6.206172838574275e-05,5.9214464272372425e-05,5.770527059212327e-05
9606.ENSP00000431962,6.657096673734486e-05,5.996503386995755e-05,5.797254561912269e-05
9606.ENSP00000303775,4.244832780386787e-06,9.215581485477742e-06,1.3715060958929826e-05
9606.ENSP00000265062,6.160692282719538e-05,5.9004800277762115e-05,5.762318687629886e-05
9606.ENSP00000374490,6.154242873890325e-05,5.924992001382634e-05,5.776020771008916e-05
9606.ENSP00000363852,4.435986920725554e-05,5.5951662943698466e-05,5.7283352361992e-05
9606.ENSP00000347896,4.430681292433292e-05,5.561024590861052e-05,5.763742228737101e-05
9606.ENSP00000358529,5.796319601358846e-05,6.0337373724905774e-05,5.843722829013131e-05
9606.ENSP00000228825,6.17939222138375e-05,5.913398490520194e-05,5.7688575907377526e-05
9606.ENSP00000265191,6.247252167668194e-05,5.933308420935646e-05,5.775010868092067e-05
9606.ENSP00000356807,6.117949669715017e-05,5.9071422583656386e-05,5.76361853745766e-05
9606.ENSP00000245932,6.09136804996524e-05,5.8877132687484846e-05,5.7565150200389326e-05
9606.ENSP00000262919,4.197744783596136e-05,5.3202616982162e-05,5.561645230045542e-05
9606.ENSP00000365320,7.045035090413876e-06,1.5173179235716816e-05,2.223849151050672e-05
9606.ENSP00000416951,6.29479909548536e-05,5.938800677540712e-05,5.7753997680265456e-05
9606.ENSP00000229179,6.365209992509335e-05,5.9578302170848474e-05,5.785697067040019e-05
9606.ENSP00000332296,6.658182974206284e-05,5.980258356430568e-05,5.788194539491087e-05
9606.ENSP00000470239,1.678294393059332e-05,2.979188138851896e-05,3.8283276808215305e-05
9606.ENSP00000300557,5.615304871753324e-06,1.0764109902083874e-05,1.5258329767675605e-05
9606.ENSP00000258436,2.7558537112781775e-05,4.350942253950052e-05,5.055713700130582e-05
9606.ENSP00000276077,4.923666892864276e-06,1.0116429621120917e-05,1.4670685231976677e-05
9606.ENSP00000363400,7.555877527920529e-05,6.333549390546978e-05,5.893080742680468e-05
9606.ENSP00000363614,6.255202606553212e-05,6.029323412803933e-05,5.83241053391248e-05
9606.ENSP00000261845,6.193238368723541e-05,5.892374974791892e-05,5.7518591347616166e-05
9606.ENSP00000428585,2.3091914044925943e-05,4.0892093238653615e-05,4.944878673995845e-05
9606.ENSP00000261749,6.377557292580605e-05,6.004206807119772e-05,5.8090467064175755e-05
9606.ENSP00000417748,6.401615246431902e-05,5.961264469078742e-05,5.7854198530549183e-05
9606.ENSP00000484713,5.9882971982005984e-05,5.922243508393876e-05,5.786594556411728e-05
9606.ENSP00000354511,5.991537545924075e-05,5.903760757064447e-05,5.7715158618520945e-05
9606.ENSP00000348911,6.96288188919425e-05,6.171897985041142e-05,5.85845518799033e-05
9606.ENSP00000380781,6.0931313782930374e-05,5.8797199017135426e-05,5.708804019377567e-05
9606.ENSP00000299721,7.276320684468374e-05,6.0367670812411234e-05,5.8145218645222485e-05
9606.ENSP00000234371,5.8107067161472514e-05,5.749792399001308e-05,5.654358028550632e-05
9606.ENSP00000385347,2.7036410756409168e-05,4.315173646318726e-05,5.051291373092681e-05
9606.ENSP00000289989,5.103516286908416e-06,1.0387726433691569e-05,1.4931153600628022e-05
9606.ENSP00000398181,3.257560092606582e-05,4.754340625368059e-05,5.323178629623726e-05
9606.ENSP00000442291,1.8607857782626525e-05,3.124641443719156e-05,3.901538730133325e-05
9606.ENSP00000217182,6.265996489673853e-05,5.919206887483597e-05,5.761023930972442e-05
9606.ENSP00000338673,6.92973771947436e-05,5.9789490478578955e-05,5.7845765695674345e-05
9606.ENSP00000354652,3.7583758967230096e-05,4.559793524094857e-05,4.915906174574047e-05
9606.ENSP00000399863,2.572084849816747e-05,3.462455060798675e-05,4.0667331631993875e-05
9606.ENSP00000384794,0.0002447668521199,0.0001526997948531,9.210585994878784e-05
9606.ENSP00000367038,6.354063953040168e-05,5.958359543001279e-05,5.783843153039925e-05
9606.ENSP00000447651,2.4242772269644774e-05,4.067118061357178e-05,4.9007448978954926e-05
9606.ENSP00000336984,6.23878586338833e-05,5.927605161559768e-05,5.771623546024784e-05
9606.ENSP00000462309,4.307134076952934e-05,5.401030648499727e-05,5.6238808610942215e-05
9606.ENSP00000397259,6.513013795483857e-05,5.970829079160467e-05,5.787285408587195e-05
9606.ENSP00000250003,6.654362368863076e-05,5.968337063677609e-05,5.7772198488237336e-05
9606.ENSP00000483786,6.209452840266749e-05,5.91592033742927e-05,5.764642992289737e-05
9606.ENSP00000433205,6.478353316197172e-05,5.944665099377744e-05,5.774342571385205e-05
9606.ENSP00000382871,3.948642915929668e-05,5.314600639394485e-05,5.656807843479328e-05
9606.ENSP00000350052,6.245311669772491e-05,5.923669959884137e-05,5.769577910541557e-05
9606.ENSP00000298125,6.403967563528568e-05,5.954298467258923e-05,5.78032668272499e-05
9606.ENSP00000209718,2.903683707700111e-05,4.451547647477128e-05,5.134406819706783e-05
9606.ENSP00000420200,3.1091283744899556e-05,4.575516868499108e-05,5.196455822442658e-05
9606.ENSP00000475915,3.7892983527854085e-05,5.0486265536164865e-05,5.4252926929621026e-05
9606.ENSP00000430886,8.84411929291673e-05,6.93225665600039e-05,6.167822721181437e-05
9606.ENSP00000305480,6.341485277516767e-05,5.940393020864576e-05,5.774315286544152e-05
9606.ENSP00000340937,5.525406959350221e-05,5.84496847295668e-05,5.7678946177475154e-05
9606.ENSP00000285071,6.222533556865528e-05,5.947194222244434e-05,5.786574547528289e-05
9606.ENSP00000308461,6.192715954966843e-05,5.9218942624283955e-05,5.771483847638592e-05
9606.ENSP00000299633,6.447346095228568e-05,5.9635254729073495e-05,5.785811663372442e-05
9606.ENSP00000309561,6.066546848160215e-05,5.94401171838399e-05,5.7772464060690254e-05
9606.ENSP00000296702,6.333445344353095e-05,5.952151695964858e-05,5.7820896472549066e-05
9606.ENSP00000261416,6.250854494282976e-05,6.002585359965451e-05,5.813561074319296e-05
9606.ENSP00000281043,0.0001620949042262,7.444535003742203e-05,6.102629777160473e-05
9606.ENSP00000418803,6.15661556366831e-05,5.956470704404637e-05,5.791139119537547e-05
9606.ENSP00000255688,4.8438327212352306e-05,5.711145422537811e-05,5.7645982451504096e-05
9606.ENSP00000350686,5.817629789817147e-05,5.984414019621909e-05,5.8298428484704345e-05
9606.ENSP00000353259,4.738942516269162e-05,5.5390708439517766e-05,5.658946975017898e-05
9606.ENSP00000377747,6.403237784979865e-05,5.943471114733256e-05,5.772881195298396e-05
9606.ENSP00000366513,6.191652937559411e-05,5.929317921982147e-05,5.779965067631565e-05
9606.ENSP00000310219,6.26925757387653e-05,5.927757592871785e-05,5.768665505456738e-05
9606.ENSP00000338887,6.278954970184714e-05,5.943902942817658e-05,5.779397179139778e-05
9606.ENSP00000373565,6.052123353583738e-05,5.896575021324679e-05,5.7759414630709216e-05
9606.ENSP00000442521,4.070436989422888e-05,5.099134068586864e-05,5.342676013242453e-05
9606.ENSP00000378313,6.108733941800892e-05,5.895025969948619e-05,5.760303611168638e-05
9606.ENSP00000443319,6.367997411871329e-05,5.961678107269108e-05,5.7865530834533274e-05
9606.ENSP00000365817,6.504541670437902e-05,5.918493843637407e-05,5.7566237956052646e-05
9606.ENSP00000265707,2.145167854905594e-05,4.1187919123331085e-05,5.004323247703723e-05
9606.ENSP00000380184,7.239821570692584e-05,6.412808579625562e-05,5.933439751970582e-05
9606.ENSP00000248073,4.968055691279005e-06,1.0274770829710178e-05,1.4849441868136635e-05
9606.ENSP00000251595,6.1541169998236e-05,5.898616655031219e-05,5.7604840549174696e-05
9606.ENSP00000470252,6.514525011880323e-05,5.954868902335875e-05,5.7793564337771386e-05
9606.ENSP00000478121,6.290180317591876e-05,5.938933827565051e-05,5.778350532636978e-05
9606.ENSP00000255194,6.190305430209264e-05,5.910826803301461e-05,5.76457277929876e-05
9606.ENSP00000365625,6.351598858600482e-05,5.958790279692039e-05,5.783658707514405e-05
9606.ENSP00000437464,6.154068250907585e-05,5.8731489843921736e-05,5.749416959588416e-05
9606.ENSP00000378868,6.26486653345637e-05,5.890952525078319e-05,5.7348319387529045e-05
9606.ENSP00000352785,5.204180706641637e-05,5.631242675008252e-05,5.6692795624258e-05
9606.ENSP00000373360,1.0732521332101896e-05,1.9640783648355864e-05,2.6519839593674988e-05
9606.ENSP00000011473,3.3467858884250745e-05,4.687872205977328e-05,5.2503870392683893e-05
9606.ENSP00000350050,1.1661447388178203e-05,2.031234726018738e-05,2.712571767915506e-05
9606.ENSP00000351589,6.436804687837139e-05,5.9519406931940466e-05,5.776945545221679e-05
9606.ENSP00000298288,6.255925836740062e-05,5.93611657677684e-05,5.7756351452553645e-05
9606.ENSP00000329295,2.8673985070781786e-05,4.505359902395867e-05,5.1987484766868874e-05
9606.ENSP00000311899,6.282751564867795e-05,5.945886005065404e-05,5.780575156677514e-05
9606.ENSP00000345096,6.15194730926305e-05,5.8958605222869664e-05,5.749389674747363e-05
9606.ENSP00000477141,6.078969454392791e-05,5.947187673882581e-05,5.796364712296054e-05
9606.ENSP00000412698,6.439173012040555e-05,5.963133298791945e-05,5.785042594652623e-05
9606.ENSP00000357901,5.46816190762911e-05,5.79885600018315e-05,5.733481884817593e-05
9606.ENSP00000445043,5.7753011788008735e-05,5.901816984987818e-05,5.757906546932645e-05
9606.ENSP00000443216,5.448103547678329e-05,5.877817966393195e-05,5.855273775523529e-05
9606.ENSP00000322545,1.76597368408693e-05,2.773094820440747e-05,3.487443245830946e-05
9606.ENSP00000324404,6.251914601307362e-05,5.911374682909809e-05,5.761029387940653e-05
9606.ENSP00000341584,4.5411925384541973e-05,5.498222526512109e-05,5.585674807662144e-05
9606.ENSP00000401399,6.085164932301268e-05,5.871857865713537e-05,5.751579737989232e-05
9606.ENSP00000425093,5.1373077440075576e-05,5.76777383685112e-05,5.7529112382326275e-05
9606.ENSP00000310008,6.479735020548105e-05,6.0339611081872135e-05,5.815304393763654e-05
9606.ENSP00000341489,6.267565186135471e-05,5.9463629440870136e-05,5.7825480325846e-05
9606.ENSP00000420091,3.3018586691468954e-05,4.727288251160644e-05,5.292421337799169e-05
9606.ENSP00000466121,6.523791671497747e-05,6.012118683429435e-05,5.808086280012503e-05
9606.ENSP00000169298,3.0951032385928556e-05,4.740802978631109e-05,5.349963248590939e-05
9606.ENSP00000296585,5.6923701777122915e-05,5.810303264297545e-05,5.7356901379534975e-05
9606.ENSP00000373477,6.891224620630965e-05,6.211451545823365e-05,5.856216012034565e-05
9606.ENSP00000355925,8.530649211024866e-05,6.139920878922567e-05,5.82947650400456e-05
9606.ENSP00000361373,4.215485023451038e-05,5.0434766308171675e-05,5.367078119888902e-05
9606.ENSP00000340691,6.324384594336152e-05,5.971509381197393e-05,5.7985354942502454e-05
9606.ENSP00000351250,6.397863035090268e-05,5.947995668975637e-05,5.777663682238199e-05
9606.ENSP00000372750,3.5369728720979765e-05,5.115221574669704e-05,5.550169953494333e-05
9606.ENSP00000417653,6.202585791470483e-05,5.923174467170611e-05,5.77230348426383e-05
9606.ENSP00000322730,5.762672299169935e-05,5.8115798310609534e-05,5.6868986575864255e-05
9606.ENSP00000228606,6.657314952462912e-05,6.076191857573576e-05,5.8393470681039616e-05
9606.ENSP00000228437,6.238567584659904e-05,5.954660809948109e-05,5.786846304545179e-05
9606.ENSP00000357986,4.524703399511054e-05,5.6006454542512074e-05,5.720182525692507e-05
9606.ENSP00000306261,4.719689968624152e-05,5.725498704123311e-05,5.795215838588774e-05
9606.ENSP00000367154,6.244354881346226e-05,5.923021672060713e-05,5.7676206779433414e-05
9606.ENSP00000402033,6.123252387624234e-05,5.905047873966396e-05,5.7658970035845414e-05
9606.ENSP00000371923,6.126188236521557e-05,6.0179234424140304e-05,5.822821549372747e-05
9606.ENSP00000242786,5.740497363149189e-05,5.798051643068902e-05,5.725516166421585e-05
9606.ENSP00000351642,3.563323480193503e-05,5.15648462169338e-05,5.576953844865784e-05
9606.ENSP00000293190,5.997618063702248e-05,5.902968769078143e-05,5.767090988229029e-05
9606.ENSP00000397679,3.000025390065275e-05,4.5435426727635786e-05,5.208398215472698e-05
9606.ENSP00000246802,6.321522232610732e-05,5.949344631517306e-05,5.7800032664090395e-05
9606.ENSP00000346103,6.197483162395656e-05,5.942778807366267e-05,5.779314960818738e-05
9606.ENSP00000372804,6.355679215630516e-05,5.949142359895632e-05,5.7844539696816355e-05
9606.ENSP00000344393,6.330911855911836e-05,5.931438863626681e-05,5.764582601841539e-05
9606.ENSP00000384223,5.9969359426759183e-05,5.942774805589579e-05,5.794794196845032e-05
9606.ENSP00000265097,6.395943637471646e-05,5.9675370721379295e-05,5.788704947917722e-05
9606.ENSP00000474071,5.908055754844099e-05,5.811849041492678e-05,5.702467024093494e-05
9606.ENSP00000360312,2.433593363093678e-05,4.291413279133849e-05,5.112535291118547e-05
9606.ENSP00000265944,6.154719449114054e-05,5.894437344977632e-05,5.7545072195352986e-05
9606.ENSP00000325589,3.2188963814405724e-05,4.8106663598446175e-05,5.380367292673327e-05
9606.ENSP00000339844,6.330481846816838e-05,5.965107266092673e-05,5.788603812106885e-05
9606.ENSP00000159111,6.589349504793063e-05,5.9859641623916104e-05,5.791069270344451e-05
9606.ENSP00000300209,6.275958730839193e-05,5.9443627833388746e-05,5.7836659834720194e-05
9606.ENSP00000478982,6.331074837362394e-05,5.953268919256516e-05,5.7823624956654385e-05
9606.ENSP00000364985,1.0096382538904436e-05,1.90561477211304e-05,2.6096748115378432e-05
9606.ENSP00000378503,6.331918120849878e-05,6.032907185726799e-05,5.813192910864018e-05
9606.ENSP00000276704,5.511793006007792e-06,1.0677840691641904e-05,1.515457006462384e-05
9606.ENSP00000231790,6.200181815074757e-05,5.8794699725694954e-05,5.740459164371714e-05
9606.ENSP00000351767,4.904300658381544e-05,5.709219112759456e-05,5.703846909455024e-05
9606.ENSP00000308815,3.568314423318952e-05,5.063996286480688e-05,5.523186337086372e-05
9606.ENSP00000292476,6.329346069833264e-05,5.942696225247346e-05,5.776067700935528e-05
9606.ENSP00000459580,2.4657785616000183e-05,3.855708928313106e-05,4.625425208359957e-05
9606.ENSP00000377778,2.5180621378240176e-05,4.057352271047421e-05,4.8355268518207595e-05
9606.ENSP00000295379,6.063033652026206e-05,5.942764619248919e-05,5.7877678045770153e-05
9606.ENSP00000316007,4.007263123639859e-05,5.320526906871237e-05,5.65634218219202e-05
9606.ENSP00000468424,6.074925113352947e-05,5.839475488755852e-05,5.725068331230432e-05
9606.ENSP00000376570,5.5028824135661125e-05,5.8049823564942926e-05,5.755027086706832e-05
9606.ENSP00000478253,6.25576576567255e-05,5.9489750128705055e-05,5.785117537016049e-05
9606.ENSP00000368805,6.655958713963628e-05,6.08366281085182e-05,5.836927448399365e-05
9606.ENSP00000435550,4.024144436698407e-05,5.334406159818173e-05,5.6217118981294334e-05
9606.ENSP00000424079,4.5479773689294234e-05,5.647085345117375e-05,5.7667861256049946e-05
9606.ENSP00000377265,6.82975587551482e-05,5.95880119362846e-05,5.768282062490471e-05
9606.ENSP00000478024,2.251569094369188e-05,3.876510891132057e-05,4.779083610628731e-05
9606.ENSP00000296233,6.400932761607692e-05,5.951071580057032e-05,5.779274579253979e-05
9606.ENSP00000261558,6.178153853397816e-05,5.922994751017541e-05,5.7730743719730526e-05
9606.ENSP00000299022,7.08129009581171e-05,6.0248647059779614e-05,5.780069113825448e-05
9606.ENSP00000376615,3.441845183260739e-05,4.967548375134356e-05,5.4659896704833955e-05
9606.ENSP00000484824,6.012232552166097e-05,5.859060911461711e-05,5.74812620470766e-05
9606.ENSP00000445340,2.4122768081724644e-05,4.001921115559526e-05,4.793481275555678e-05
9606.ENSP00000380635,6.206948455655947e-05,5.929749022470787e-05,5.776196121587418e-05
9606.ENSP00000344489,1.9555274775484577e-05,3.372638821019791e-05,4.232442734064534e-05
9606.ENSP00000382120,6.186321115819737e-05,5.969441190245561e-05,5.789455826743506e-05
9606.ENSP00000371483,4.836946027353406e-05,5.76006350456737e-05,5.778286140412092e-05
9606.ENSP00000339381,5.983046139590442e-05,5.895515641896054e-05,5.766136018792167e-05
9606.ENSP00000264257,4.574943886836991e-05,5.527134635485709e-05,5.6804303312674165e-05
9606.ENSP00000383063,6.79653458064422e-05,5.9933670854661614e-05,5.791589501313865e-05
9606.ENSP00000310459,5.188966679270379e-05,5.8187950344290584e-05,5.81525091547519e-05
9606.ENSP00000262219,6.0239613958401605e-05,5.914334542467259e-05,5.771476207883097e-05
9606.ENSP00000302811,5.773523662355728e-05,5.89037845202256e-05,5.7694167480804026e-05
9606.ENSP00000256637,5.9674108342733234e-05,5.835135380038992e-05,5.730663542635739e-05
9606.ENSP00000344242,6.27639819867909e-05,5.9473350120242685e-05,5.781846630270593e-05
9606.ENSP00000456953,6.280320667428896e-05,5.935433728154749e-05,5.774849341833033e-05
9606.ENSP00000346729,3.307449514977634e-05,4.250153142493218e-05,4.7838057071203366e-05
9606.ENSP00000478962,4.7272689698729664e-05,5.136914842296392e-05,5.283185964799486e-05
9606.ENSP00000216099,6.180786294862628e-05,5.957436951575801e-05,5.792139927507378e-05
9606.ENSP00000243103,6.800932897021994e-05,6.087341535021551e-05,5.82386419409886e-05
9606.ENSP00000354490,5.8989651734009385e-05,5.83422661293298e-05,5.7347431720700115e-05
9606.ENSP00000261731,6.729530286975205e-05,6.127470987848938e-05,5.8562654885463417e-05
9606.ENSP00000360060,5.563014201470651e-05,5.863895421498455e-05,5.8307123254053295e-05
9606.ENSP00000370842,5.467199662234634e-05,5.6276636314578354e-05,5.637841604766436e-05
9606.ENSP00000309548,6.174470763653517e-05,5.915054498473182e-05,5.768250048276968e-05
9606.ENSP00000358794,6.148586544441059e-05,6.0321024648146704e-05,5.858777876710519e-05
9606.ENSP00000348722,6.295180355664343e-05,5.954743755864911e-05,5.785941539215855e-05
9606.ENSP00000370223,6.230493454495445e-05,5.95099336351268e-05,5.7858724176185206e-05
9606.ENSP00000332771,5.12408914801199e-05,5.81035201321356e-05,5.774263627245091e-05
9606.ENSP00000477502,5.1210085075581446e-05,5.7475073845125735e-05,5.7984227169072255e-05
9606.ENSP00000312811,1.629450525797438e-05,3.0771781894145533e-05,3.9909496990730986e-05
9606.ENSP00000343676,4.1319915908388793e-05,5.1733164582401514e-05,5.4817246564198285e-05
9606.ENSP00000315635,5.417652573669329e-05,5.699420580640435e-05,5.666618744726293e-05
9606.ENSP00000376702,1.9330242139403708e-05,3.2420492061646655e-05,4.068997077411041e-05
9606.ENSP00000305596,1.528532084194012e-05,2.6911229724646543e-05,3.4949938708450645e-05
9606.ENSP00000417573,6.810527702327818e-05,6.0621525335591286e-05,5.8334029745310545e-05
9606.ENSP00000362166,6.466669583460316e-05,5.9709371271310374e-05,5.788740236312151e-05
9606.ENSP00000233143,5.456339567899704e-05,5.857512587681413e-05,5.774504825240001e-05
9606.ENSP00000356723,4.059045386384241e-05,5.315734233590774e-05,5.528252950171009e-05
9606.ENSP00000359531,6.4721709350124e-05,5.941738709225319e-05,5.769354902440682e-05
9606.ENSP00000375730,6.321581895463169e-05,5.949678234173916e-05,5.780007995781489e-05
9606.ENSP00000264093,6.147203384898603e-05,5.9412093833088875e-05,5.784910172224045e-05
9606.ENSP00000463957,5.245956344879232e-06,1.0241918062092736e-05,1.4634022591053508e-05
9606.ENSP00000365198,6.0369031416485086e-05,5.9172296460019425e-05,5.778196282335557e-05
9606.ENSP00000370201,6.415224197553471e-05,5.973721999907866e-05,5.791481089545414e-05
9606.ENSP00000265104,6.18749691057019e-05,5.934932778473012e-05,5.780112041975371e-05
9606.ENSP00000396301,6.356565427267924e-05,5.9609446907415986e-05,5.787239933852106e-05
9606.ENSP00000258302,5.679988680640235e-05,5.8937624999089167e-05,5.775943282060325e-05
9606.ENSP00000325074,6.220006616786122e-05,5.926466110395267e-05,5.772864096798003e-05
9606.ENSP00000297151,6.316907820291817e-05,5.952168794465251e-05,5.7822973758447915e-05
9606.ENSP00000429842,5.123148730490357e-05,5.7959721743827686e-05,5.781738582300022e-05
9606.ENSP00000287598,6.360863335430622e-05,5.945066732238047e-05,5.7776353060035035e-05
9606.ENSP00000355623,3.4199147194158286e-05,4.940889630233869e-05,5.45750190212857e-05
9606.ENSP00000309953,5.734540900448337e-05,5.891316686756909e-05,5.780036372016184e-05
9606.ENSP00000388402,6.232111627468839e-05,5.911068365094252e-05,5.762810542364605e-05
9606.ENSP00000313504,5.9249639889458194e-05,5.9579313528956845e-05,5.80098494538106e-05
9606.ENSP00000274813,6.23788291704841e-05,5.9271656937198713e-05,5.7696204748936e-05
9606.ENSP00000291860,2.9828199330950156e-05,4.355252531240694e-05,5.032634362578392e-05
9606.ENSP00000466399,6.274756015045568e-05,5.9352089010644704e-05,5.776471516583115e-05
9606.ENSP00000309198,6.309191667241976e-05,5.9424062783364207e-05,5.7781529903877527e-05
9606.ENSP00000356130,6.172185385366902e-05,5.901805707253516e-05,5.757815597462468e-05
9606.ENSP00000009105,6.355810182867572e-05,5.951282946625725e-05,5.7790686696534976e-05
9606.ENSP00000215957,6.206247780937701e-05,5.927480015088804e-05,5.7749184634303674e-05
9606.ENSP00000345629,6.234418106032535e-05,5.940483242738992e-05,5.780406718258746e-05
9606.ENSP00000217244,6.357207166729495e-05,5.925004370510578e-05,5.765868991147727e-05
9606.ENSP00000332034,1.5895237083896063e-05,2.6920350137515925e-05,3.46499691659119e-05
9606.ENSP00000348538,5.2322186093078926e-05,5.880240860278718e-05,5.817550845677033e-05
9606.ENSP00000262653,6.359761027852073e-05,5.965413947706111e-05,5.790583963971585e-05
9606.ENSP00000302665,5.9162088291486725e-05,5.808362766401842e-05,5.727407187805511e-05
