,protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0
0,9606.ENSP00000348234,0.00033634477222221904,0.0009862272008831496,0.002064963470729708,0.002617423446736211,0.003430318684422673,0.0041472043126304925,0.004759825868404732,0.005744885044350667,0.006463279338731809,0.007372451494575216
1,9606.ENSP00000355330,0.0009073682131202077,0.0017193101530210697,0.002935061213975132,0.0038436153836300946,0.004810289588021988,0.005525452109395701,0.006392457277797803,0.007424365004226274,0.008389038837322005,0.00908073132222853
2,9606.ENSP00000261600,0.00043733462553063873,0.0012713689066004008,0.0026405474436614895,0.0033576911273485166,0.004275447093277762,0.005207795894420997,0.0058508478841758915,0.006714712244502152,0.007633647026523249,0.008754251904974808
3,9606.ENSP00000443291,0.0006286599800660042,0.0010101124444190646,0.0015820967037143419,0.0021485420543285727,0.002499444822433361,0.002952884468186312,0.003248063780574739,0.0035208847752983274,0.003763545499623433,0.004347837384955255
4,9606.ENSP00000239223,0.0004474829438549932,0.001291641334319138,0.002688117059733486,0.003460015423115692,0.004381948690934223,0.005335122410542681,0.005998096179610002,0.0068853211319037655,0.007805144603025838,0.008941076375322154
5,9606.ENSP00000419471,0.001101446854590904,0.0018971609697473468,0.0030411323768930743,0.00421199396623706,0.0049701784764693,0.005836770002133562,0.0064660615325919935,0.006987821831899055,0.007416072184241784,0.00861248434148365
6,9606.ENSP00000427552,0.0010450393820065074,0.0018217384713352658,0.0027037043992095278,0.003489490861284139,0.004650791463973292,0.005919438518503739,0.006392115380549512,0.007158552568398591,0.00813921925782779,0.00894900995081116
7,9606.ENSP00000348019,0.000399307418774697,0.001173927816125797,0.0024453540245303884,0.0031445881741092307,0.004194838520561461,0.005023263558541657,0.005655117249261821,0.006479525379063489,0.00742066070574765,0.008579810739092864
8,9606.ENSP00000266066,0.0006644734457950108,0.0014779559560338384,0.002488620580152201,0.003161466285746428,0.003608601409723633,0.004757877858992288,0.005436657852897042,0.006930972849204409,0.01112199595763741,0.01181339465028941
9,9606.ENSP00000312134,0.0007235253201542946,0.0014118113053882553,0.0024171949758056144,0.00315731730142943,0.004007567005373858,0.004674047022035666,0.005420147379027185,0.006271953366649541,0.00709077437659289,0.007671111673516862
10,9606.ENSP00000457466,0.0004505548695306061,0.0012872907373093767,0.0026604550730553456,0.0033928702423509094,0.004303844671994739,0.005230846717495297,0.005881182570192323,0.006762633285688935,0.007669116443139501,0.008797695496468805
11,9606.ENSP00000284503,0.0007572981230623554,0.001460183812014293,0.002481180301401764,0.0032904539148148615,0.004094767392416543,0.00474910595039546,0.005438525627141644,0.006307803859272099,0.007104943102604011,0.007696391789977497
12,9606.ENSP00000415836,0.0010085192934639053,0.0017531707981106592,0.0024660251301611424,0.003135908639706031,0.004195061465907202,0.005409126324593672,0.005821699465286656,0.006547414877331903,0.007407016817069234,0.008615845095391705
13,9606.ENSP00000310880,0.000903023253158608,0.0016184159148906474,0.0031384776966660866,0.004141480857470015,0.004944442620853806,0.005616858250959922,0.00609452847038483,0.006496204649920401,0.007008296483036247,0.007982843489116931
14,9606.ENSP00000343629,0.0008031662364373915,0.0017477952387707774,0.002934245883807307,0.0037710416395384527,0.0043437650706437125,0.005646681226153305,0.0064139971641452576,0.007240148609071184,0.00823480583358105,0.00905899806321031
15,9606.ENSP00000452780,0.0009870090952972532,0.001700860390883463,0.0026347973762312904,0.003348367416037945,0.004414149450894911,0.0057187846632587025,0.006220961048029494,0.006913066563583925,0.007777644025054542,0.00851560738351509
16,9606.ENSP00000364691,0.0009483765757067886,0.0017324055374956515,0.002485139728833019,0.0031645359454159916,0.004179519201443327,0.005296727120821743,0.005720731587643968,0.006395740145308082,0.007264407032380404,0.007952762924105627
17,9606.ENSP00000258229,0.0001346250578535546,0.00039279018574234215,0.000840699005038914,0.0010507892166060628,0.0013352227392715577,0.0016093522040137032,0.0017997917288994358,0.002117723631613444,0.0023951889626232514,0.0027650455336925006
18,9606.ENSP00000398211,0.0008062854039962986,0.0015510297826040187,0.002758553820058296,0.0036203150657456717,0.004475499116779247,0.005158442550055042,0.00589586327168945,0.006811376078076137,0.0077422512299563095,0.008422526240337902
19,9606.ENSP00000356375,0.00028537416324070364,0.0005581657703714882,0.0010176602124829515,0.0013374880596757066,0.0016541167734658302,0.0019391995637079162,0.0022356731191166546,0.002593083461192691,0.0029082292406883425,0.005770105021724703
20,9606.ENSP00000303522,0.0004189488481642911,0.0012542251079139533,0.00256823594099842,0.003291704302682774,0.0041802947052929085,0.005068581511295633,0.005709702083549928,0.006556403896638585,0.007478249800215053,0.008565962644524916
21,9606.ENSP00000346466,0.0007120516447685077,0.001391254217196547,0.0023489831501137814,0.0037720553114013455,0.004476784118651267,0.005048016181262938,0.005708087206130585,0.006461606729772029,0.00797406262995537,0.00855181149040618
22,9606.ENSP00000399968,0.0008655340170662384,0.001657949007494608,0.002886148457037052,0.003776263648433087,0.0047198587244565715,0.005453712340568018,0.006263448173740471,0.007260782461344206,0.00820030015802331,0.008899734631086176
23,9606.ENSP00000226299,0.0004321549604355823,0.0012662574899877654,0.0026126944467250723,0.0033698348288453417,0.004286449513529078,0.005179328039957909,0.005935638426308287,0.006852347591348007,0.007745547076638104,0.008879329440105721
24,9606.ENSP00000383118,0.00048409049850306474,0.0013657502258865861,0.0027484402835398214,0.003540778809110634,0.00448043446704105,0.005418710630692658,0.006101568929807399,0.006982368802709971,0.007922594559204299,0.009079573259441531
25,9606.ENSP00000184956,0.0010510076253922307,0.001848310615059745,0.0027234210438109585,0.003486302987766976,0.004656888703721052,0.005923797304603795,0.006394975691819127,0.007173118865921424,0.008095114385014313,0.008897330868421705
26,9606.ENSP00000370781,0.0011308430948702153,0.0019451364350970834,0.003131811381535954,0.004378531710244715,0.005162516958080232,0.006053139257346629,0.006700282937345037,0.007237797001835133,0.007679790686779597,0.008919959839204239
27,9606.ENSP00000366280,0.0008452041365671903,0.0018464409658918157,0.0030946122969908174,0.003981104599461105,0.004569983970668545,0.005958635067599971,0.0067662928763638774,0.007624938336903142,0.008710787772088224,0.009636366545691999
28,9606.ENSP00000251363,0.0009797464808798395,0.0016921465248742606,0.0024705686073502875,0.003163938493344176,0.004216183654534689,0.005747859150687873,0.00617331578860103,0.006877559562326496,0.007722316736817447,0.008525750073658855
29,9606.ENSP00000372394,0.0009053586400114,0.0016175382315850584,0.002449381382575666,0.0032113510815179325,0.0042221527583024,0.005329138535671518,0.005919065715715988,0.006551034000949585,0.008407434628679766,0.009152698272828275
30,9606.ENSP00000302579,0.0008180812474165577,0.0017895386317832163,0.002988418238601298,0.0037936884295959317,0.0043423424508546304,0.0056295826693713025,0.006387055448158208,0.007234858858737425,0.008301454058255331,0.009153349660209642
31,9606.ENSP00000431759,7.09843142203681e-05,0.00014159399950131046,0.0002473859368592457,0.00032481852822741075,0.0004122455777206824,0.0004793541642840182,0.0005501321346201848,0.0006366303741316415,0.0007236658044860178,0.000786088159799192
32,9606.ENSP00000294818,0.0008870524470694363,0.00169807020938606,0.0029345701877900865,0.003855009892504313,0.0048176086056628264,0.005553762746785651,0.006393746107278275,0.007403035546303727,0.00837375969695131,0.00907125334470038
33,9606.ENSP00000246532,5.2963488119672775e-06,9.400386668190208e-06,1.4118475036184464e-05,1.780048386734734e-05,2.6216295218262076e-05,3.135345946958523e-05,3.325598608094893e-05,3.771484477121945e-05,4.225753959952172e-05,4.5123826954984736e-05
34,9606.ENSP00000295297,0.00011265336149790528,0.00017937402105872025,0.0002921619521885077,0.0004037973574213538,0.0004710194075698837,0.0005675807184672976,0.0006418933557768014,0.0006915793128143832,0.0007286662507510755,0.000849402936722754
35,9606.ENSP00000354723,0.0008943930306486436,0.001699394681963895,0.0029367829602051643,0.0038573158844883437,0.004802915612344805,0.005537752112104499,0.006355852617161872,0.007369681678937923,0.008336405536283564,0.00903393478893122
36,9606.ENSP00000319006,0.0001801544403861044,0.0005199215288484993,0.0010547249476076104,0.001294096539822931,0.0016211345082410844,0.0019992124161944957,0.0022323494176816894,0.0025602971333000824,0.002881850313428913,0.0032828244612801427
37,9606.ENSP00000439807,0.00043574349183472805,0.0012579411904880544,0.0026082666863658233,0.0033386805871487013,0.00423486282943486,0.005174453431209258,0.005860326170477492,0.006721313367961557,0.007642091666639317,0.008749889400860411
38,9606.ENSP00000339404,0.00044507847451313864,0.0012887761658930685,0.0026750863671622938,0.003417256983993866,0.004334376756560232,0.00525721865324158,0.0059213622471361305,0.006799231864988542,0.007711710260537075,0.008847677375797502
39,9606.ENSP00000364035,0.0008292160673590843,0.0015777734370203689,0.002668701283255359,0.0034635592019185424,0.004431703837326495,0.005076155548522365,0.005788006414150004,0.006681564400423667,0.007531544949188174,0.008162017168388047
40,9606.ENSP00000384273,0.0008823729385767365,0.0016714775902073598,0.00288652207927953,0.00377906753010393,0.004712580793693633,0.005423034680916317,0.006238701565507654,0.00728966283486443,0.008239279090048512,0.008936367234127829
41,9606.ENSP00000302276,0.0010280703163516591,0.0017984790001719375,0.0025629461106291274,0.0032809605127113173,0.004563099715596763,0.005714572358556325,0.006140830254025786,0.0069064518688719545,0.00778950165522474,0.00851154863858028
42,9606.ENSP00000426421,0.00017870210467663128,0.0004901350757791079,0.0011006725972038112,0.0013799522862427693,0.0017622492237023835,0.002142138252111181,0.0023959348868629604,0.002774424903805084,0.0031472654378603693,0.0036273860479241193
43,9606.ENSP00000402152,0.00034810426404874306,0.0011049218574044062,0.0023673917858104687,0.0030322904594868305,0.003846560367492202,0.0046225729211073485,0.0052502816697597154,0.006106663726313855,0.0069023595524413395,0.007911527970463794
44,9606.ENSP00000301141,0.0008712912504051928,0.0016536220364287146,0.0031304940976042417,0.004001180114300951,0.005068763137842325,0.005785743842807278,0.006594266853880981,0.007567800420019921,0.008499316257257306,0.009162700179331296
45,9606.ENSP00000295718,0.00043706326869141776,0.0013367271712922957,0.0027403810527175665,0.0035265751594124595,0.004417656276928028,0.005286680696372059,0.005956366485406761,0.00682568069601075,0.007753529763022016,0.008944919710074828
46,9606.ENSP00000375066,0.00031733410605738754,0.0005700261995116307,0.0008227040193560242,0.0010672424400581804,0.0014303818561529624,0.0018342582388868323,0.0019822541398184512,0.0022246325106038967,0.00255547990894911,0.002825616712300416
47,9606.ENSP00000333019,0.0008171655172191095,0.0017773674007912632,0.0029177814249123912,0.0037532644792008796,0.004304192893869185,0.005612940676655853,0.006373030339091201,0.007188622401372413,0.008199903388231178,0.009014533292429405
48,9606.ENSP00000412461,0.0008802178308542352,0.001579269617650425,0.0022677634246974776,0.0029464611129697005,0.003946398485368263,0.005022551018100785,0.005417764477670062,0.006068215985351344,0.006891915569894991,0.007660193951778638
49,9606.ENSP00000385579,0.00024745752079979866,0.0004222543984724325,0.0006714864678087906,0.000916882276214892,0.0010816039865062521,0.001262344465374099,0.00155680185929441,0.0017395740246115565,0.0018341291869887755,0.0021021675109977878
50,9606.ENSP00000386125,0.0003240004523377138,0.000613910274068985,0.0011242844427670207,0.0014574524250292598,0.0017937748332315095,0.002049141845645863,0.0023188543807464157,0.002704436363046625,0.003036489965097644,0.003279403060560071
51,9606.ENSP00000284116,0.0007702718630753225,0.0017390313478244934,0.002808038883813424,0.00373910526718646,0.004290603105573609,0.005607690545502919,0.006300713240989353,0.0071130546891708946,0.008037385643319794,0.008840883836228386
52,9606.ENSP00000384851,0.0008606728406448383,0.0016446730696770828,0.0028643164987443015,0.003746983348264621,0.0046783603652329475,0.005489409639721998,0.0062871472077858925,0.007279725909484114,0.00821237929721974,0.008892817700143496
53,9606.ENSP00000346643,0.001121863666412537,0.0019171522490069037,0.0030968217743065907,0.004308918267270201,0.005071755962489988,0.005941911947047629,0.006576266855518043,0.00711232601042866,0.007549141481831612,0.008851841248997516
54,9606.ENSP00000288462,0.00011609447255978012,0.0003144471447740216,0.0006737916664860677,0.0008435007434854924,0.0011032963784600724,0.0013592397062893724,0.00156313459683588,0.0017996099885522199,0.0020365431847721993,0.0023589268395198815
55,9606.ENSP00000350024,0.0010331257753932732,0.002090184660119121,0.0034086559176103037,0.008800902742677863,0.009501066636175892,0.010135688097534512,0.010585643413605794,0.01714790430901303,0.01762759572534378,0.01870809415675012
56,9606.ENSP00000319417,0.0009063085717571084,0.001695076593932754,0.002417679183963628,0.0030973995080785244,0.004129581809138472,0.005251780755315849,0.00565820442147924,0.00634846071238826,0.00715850554820463,0.007871156586361394
57,9606.ENSP00000379217,0.0004422885995154502,0.0012835542402171995,0.0026721649774117395,0.0034172339628639747,0.0043384780756241526,0.0052638988081525895,0.005924455860622402,0.007957995605011092,0.008873157930338493,0.010050007418158202
58,9606.ENSP00000339813,0.0008959073893493041,0.0017055548742064275,0.0029419660386338364,0.0038599663221248193,0.004816316277356236,0.005550002071686322,0.006373161500960123,0.007378041262199986,0.008351712373496412,0.009047778822150576
59,9606.ENSP00000370372,0.0010999070455000037,0.001905915049064788,0.0030557939999198425,0.004291613377972681,0.005042161115397903,0.005897017881125066,0.006535862164582795,0.00706288420360579,0.007492107511552604,0.008705550642844173
60,9606.ENSP00000218348,0.00043858929711859673,0.0012781263285432942,0.002679107834410388,0.0034122111383112497,0.004334585187280027,0.005255054343251686,0.0059023250823884155,0.006782910323636315,0.007688496822993329,0.00882643197564903
61,9606.ENSP00000374071,0.0001977878434900049,0.0003261433023453719,0.000521328300010282,0.0007167922835833451,0.0008381681872151603,0.0009987785532530324,0.0011080057121262143,0.0011922865138558336,0.001283686642182147,0.0014894896353894183
62,9606.ENSP00000323795,0.0007369841823674506,0.0016438727980130352,0.002610355959404842,0.0032386589543875743,0.0036833506153470807,0.004571549948877873,0.02830634877659577,0.02891357792736926,0.029879151526756687,0.03419386250493517
63,9606.ENSP00000378286,0.0003284883177911979,0.0009180076485790778,0.001892464587399445,0.002389982846125349,0.003015332597442466,0.0037130649457139953,0.00415120384286638,0.006252050493912975,0.0068886027252119675,0.007671469034448819
64,9606.ENSP00000366843,0.0010520692203499493,0.0018580407968329382,0.0027263356123512494,0.0034861048579841736,0.004660858575334714,0.005921605527873908,0.006391022097432142,0.0071711665345901565,0.008092569281416218,0.008940143670315592
65,9606.ENSP00000246186,0.0011354510788805783,0.001912906003781245,0.002899795207667921,0.004137897055443318,0.004860876196744357,0.005602661166449252,0.0061503478937083855,0.006624889494560193,0.007068598339174059,0.008098888715494468
66,9606.ENSP00000462729,0.0008031023662624648,0.0017408227377018193,0.002987528076118906,0.0037721338189840026,0.004323304532135808,0.005601344264960062,0.006358702574743802,0.007336104451042047,0.008348672994998196,0.009160184692973417
67,9606.ENSP00000269385,0.0008871465361153241,0.0016867032391019166,0.0029176474636187777,0.0038309702231345,0.004770753706907271,0.005495759925906896,0.006304977330728434,0.007309043940040283,0.00826269899152976,0.008951652866016957
68,9606.ENSP00000297689,0.0012063116264471319,0.0019803097420663107,0.003083316146330617,0.004235140276250604,0.00496605153875862,0.00581070862699562,0.006413975260329607,0.0069443780894289375,0.007379076690995134,0.008602942037214234
69,9606.ENSP00000295108,0.0009326457857241621,0.0017321434443147155,0.0024933216654972057,0.003238619369767548,0.004325868433625146,0.005486364115313336,0.00626885259316623,0.006981395915317989,0.0077884023057777085,0.008525915896370861
70,9606.ENSP00000483688,0.0010585943346086424,0.0018533966758695897,0.002732246006416972,0.0034902031784440624,0.004663721292672562,0.005960702119409689,0.006442582075123937,0.007229173672840261,0.008149706668064027,0.008972377175268775
71,9606.ENSP00000344648,0.0006083083590056049,0.0014604567040805705,0.002411501982351183,0.003079699037471073,0.00357207814136018,0.004691668706755081,0.005370254513536565,0.0060077614850797545,0.006847530348522923,0.007496320005657253
72,9606.ENSP00000322649,0.0008741658666622243,0.0017278873992836452,0.002982632645398553,0.0038974912663434225,0.0048513144433854904,0.005581866898410226,0.006431439589050569,0.007445558641393291,0.008410789010895314,0.009094126042555217
73,9606.ENSP00000412237,0.0004462672459339956,0.001223755059982068,0.002474147941029514,0.0032066759235931386,0.00401409626874738,0.004806060382634314,0.005428299772120226,0.006234155263427965,0.007576067423997301,0.008574105916977715
74,9606.ENSP00000348455,0.0005156011138751637,0.0015604192540195072,0.0030118088725430425,0.0038230155187193304,0.004770336421643151,0.005767540380475111,0.006442684294597711,0.0073277270239486825,0.008560541984479642,0.0098148410597787
75,9606.ENSP00000266735,0.0004450904998520855,0.0012810605112463236,0.0026635892154445173,0.0034104770129488315,0.004331703412390198,0.005247814116955851,0.005908585457291338,0.00678627369370588,0.007697746460962662,0.008835002714022266
76,9606.ENSP00000480971,0.0009080304166673159,0.0016192424241125991,0.002409437450751284,0.003092369306159526,0.004105751682345726,0.005213926043779793,0.005671305602845678,0.006334748001791013,0.007200005730737757,0.007890956675510097
77,9606.ENSP00000276198,0.0009461103991270647,0.0016517764188392903,0.002512092846700398,0.0032182835193452775,0.004269387972271943,0.005475560105878685,0.00604445109001972,0.006808564708080667,0.007691365347454848,0.008439235050900606
78,9606.ENSP00000371040,0.0002900069971474295,0.0005826746219099732,0.0009619260827093967,0.0012097661648340363,0.0013808482555077717,0.0017788324458933857,0.0020146133825846846,0.0022985780284443535,0.0025964690918272026,0.0028503331083129524
79,9606.ENSP00000303942,0.0008814479697321076,0.001688668031420093,0.0029181921963754576,0.003836879223399592,0.004795936726168293,0.005527376285044738,0.0063715852779751,0.007376375292096782,0.008346486986511081,0.009042920005185806
80,9606.ENSP00000478942,0.0007404432176372211,0.0013103332971695636,0.0025202517040270322,0.003323614460441604,0.0056419148318127554,0.006785584006593126,0.0070987262836297305,0.007838343451339824,0.008559268239196172,0.009101415255258871
