protein,shortest_path_length,label
9606.ENSP00000320239,-3,0.0
9606.ENSP00000273541,-3,0.0
9606.ENSP00000464872,-4,0.0
9606.ENSP00000254654,-3,0.0
9606.ENSP00000407509,-3,0.0
9606.ENSP00000414904,-4,0.0
9606.ENSP00000392043,-3,0.0
9606.ENSP00000340361,-3,0.0
9606.ENSP00000395538,-3,0.0
9606.ENSP00000318066,-4,0.0
9606.ENSP00000217652,-3,0.0
9606.ENSP00000358001,-3,0.0
9606.ENSP00000363988,-4,0.0
9606.ENSP00000480140,-3,0.0
9606.ENSP00000425421,-4,0.0
9606.ENSP00000412897,-4,0.0
9606.ENSP00000363043,-3,0.0
9606.ENSP00000359370,-3,0.0
9606.ENSP00000299977,-3,0.0
9606.ENSP00000369777,-3,0.0
9606.ENSP00000404375,-3,0.0
9606.ENSP00000263629,-4,0.0
9606.ENSP00000382507,-3,0.0
9606.ENSP00000429969,-3,0.0
9606.ENSP00000403172,-3,0.0
9606.ENSP00000382274,-3,0.0
9606.ENSP00000287437,-3,0.0
9606.ENSP00000339613,-4,0.0
9606.ENSP00000356825,-3,0.0
9606.ENSP00000312942,-4,0.0
9606.ENSP00000292579,-3,0.0
9606.ENSP00000252593,-3,0.0
9606.ENSP00000246672,-3,0.0
9606.ENSP00000221700,-4,0.0
9606.ENSP00000434602,-4,0.0
9606.ENSP00000265773,-3,0.0
9606.ENSP00000378669,-3,0.0
9606.ENSP00000293825,-4,0.0
9606.ENSP00000483154,-7,0.0
9606.ENSP00000231228,-4,0.0
9606.ENSP00000383474,-4,0.0
9606.ENSP00000326933,-3,0.0
9606.ENSP00000328144,-7,0.0
9606.ENSP00000398632,-3,0.0
9606.ENSP00000385695,-4,0.0
9606.ENSP00000360167,-4,0.0
9606.ENSP00000424827,-3,0.0
9606.ENSP00000387006,-3,0.0
9606.ENSP00000377060,-3,0.0
9606.ENSP00000301522,-3,0.0
9606.ENSP00000316109,-3,0.0
9606.ENSP00000231484,-4,0.0
9606.ENSP00000362456,-4,0.0
9606.ENSP00000318999,-4,0.0
9606.ENSP00000246071,-3,0.0
9606.ENSP00000366542,-3,0.0
9606.ENSP00000483549,-4,0.0
9606.ENSP00000383933,-4,0.0
9606.ENSP00000331466,-4,0.0
9606.ENSP00000312981,-3,1.0
9606.ENSP00000233121,-3,0.0
9606.ENSP00000252015,-3,0.0
9606.ENSP00000370886,-4,0.0
9606.ENSP00000309052,-3,0.0
9606.ENSP00000407613,-4,0.0
9606.ENSP00000380349,-3,0.0
9606.ENSP00000226247,-4,0.0
9606.ENSP00000319006,-4,0.0
9606.ENSP00000256104,-3,0.0
9606.ENSP00000484669,-3,0.0
9606.ENSP00000377381,-4,0.0
9606.ENSP00000424737,-3,0.0
9606.ENSP00000380734,-3,0.0
9606.ENSP00000366800,-3,0.0
9606.ENSP00000429367,-3,0.0
9606.ENSP00000360323,-4,0.0
9606.ENSP00000255858,-4,0.0
9606.ENSP00000400717,-3,0.0
9606.ENSP00000308873,-4,0.0
9606.ENSP00000360715,-3,0.0
9606.ENSP00000355437,-4,0.0
9606.ENSP00000421246,-4,1.0
9606.ENSP00000258243,-3,0.0
9606.ENSP00000408288,-4,0.0
9606.ENSP00000266581,-3,0.0
9606.ENSP00000253047,-3,0.0
9606.ENSP00000320324,-3,0.0
9606.ENSP00000264870,-4,0.0
9606.ENSP00000366618,-3,0.0
9606.ENSP00000376553,-4,0.0
9606.ENSP00000419970,-3,0.0
9606.ENSP00000219252,-3,0.0
9606.ENSP00000384296,-3,0.0
9606.ENSP00000317257,-4,0.0
9606.ENSP00000302051,-4,0.0
9606.ENSP00000380087,-4,0.0
9606.ENSP00000417418,-3,0.0
9606.ENSP00000229030,-3,0.0
9606.ENSP00000262053,-3,0.0
9606.ENSP00000420418,-3,0.0
9606.ENSP00000376293,-4,0.0
9606.ENSP00000253193,-3,0.0
