,protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0
1476,9606.ENSP00000351138,0.0008709636113053421,0.0018083227832903503,0.002813570566559065,0.003583632304071216,0.004532574898917119,0.005369871955281269,0.0063126440213068236,0.00740524617134497,0.008554157892319836,0.009606372635460048
1477,9606.ENSP00000474850,0.0006743642684341467,0.001030126994407965,0.001551177835267481,0.0023216968629640178,0.002911603593020118,0.0036078711307254707,0.004277912510133319,0.004931586218049233,0.005622089439498268,0.006174500426482155
1478,9606.ENSP00000273359,0.0027218529721722007,0.005389305741118733,0.00753855243237922,0.010646136435752851,0.013335599215679395,0.015770915783832606,0.017624201562739472,0.01956096805861307,0.022333787233037583,0.024669143906976387
1479,9606.ENSP00000275428,0.0020314159537520027,0.0042705799623945495,0.006529359900923737,0.008400908420298947,0.010457186405801622,0.0123167388182992,0.014664371863545966,0.016962322102699545,0.019311582072077726,0.021688226409423805
1480,9606.ENSP00000262241,0.002830626293871319,0.005618733104711282,0.008422480214903771,0.010847242122054013,0.013234372187525878,0.016132969764385052,0.01790474847121004,0.020519060528840782,0.02274571441421358,0.025131631079148065
1481,9606.ENSP00000240874,0.002349294863961404,0.004771683175931685,0.00724074343634129,0.009275734308175743,0.011582950491174415,0.013663429386724601,0.016131899579249875,0.018551333068444364,0.021097257736528263,0.023681663236402528
1482,9606.ENSP00000320251,0.002853629797755275,0.005648230614497152,0.007771346367917431,0.010938083195469517,0.013639086141665757,0.016011928056286706,0.017845925709934818,0.020169197407540196,0.022934271459689626,0.025275477381910605
1483,9606.ENSP00000481421,0.001324393969071025,0.002576923374363105,0.003180316662565019,0.00412033227144093,0.00509825338281189,0.0059718070046983485,0.006919116317931184,0.007612743037725522,0.008501908761218147,0.009050153919361037
1484,9606.ENSP00000348821,0.0028340594117253204,0.004381047437163943,0.006511124185635708,0.009282361406349082,0.011852767507207318,0.014638243648278149,0.017565770094279287,0.020012205655348225,0.02281467751299715,0.024998311602303147
1485,9606.ENSP00000399324,0.00258373559336178,0.005078308050542546,0.007673135543427634,0.00987838134597041,0.012104775572424842,0.014914379281890433,0.016538596597001742,0.018856196781143808,0.020840774167936615,0.02347304192790034
1486,9606.ENSP00000265843,0.0013126027233738569,0.002788019938634534,0.00436100210481527,0.005650983475334215,0.007091527141710685,0.008352885068916294,0.009889393995877072,0.011468061953678443,0.013074950650775463,0.014685845859389701
1487,9606.ENSP00000296980,0.0008731026591703994,0.0016993873978208285,0.002507944102944748,0.0032029395105155345,0.003892097983111853,0.004873105060028138,0.005433870820183984,0.006242352301796927,0.006901993211840818,0.007645165488042949
1488,9606.ENSP00000383382,0.0027750363151426427,0.0054056987164585735,0.008135494381349417,0.010563362287484779,0.012928238425502059,0.015760566696826572,0.017468357964844472,0.020054780527516414,0.022243839490784012,0.024532058359454822
1489,9606.ENSP00000223215,0.0021819150551891653,0.004836109443203895,0.007237752198307135,0.009325388418801595,0.011570531577945076,0.013642082797559851,0.01597469627586179,0.01843545128167534,0.02122383371761316,0.023820503467959497
1490,9606.ENSP00000309116,0.0022153980571602006,0.004645904729841277,0.007126220828467922,0.009133924771958846,0.011470072472548054,0.013558074813772691,0.016042451785324374,0.01855228167551104,0.021138916914424044,0.023719394946965622
1491,9606.ENSP00000417898,0.0019384713959880173,0.004008003666967852,0.0061464182908821385,0.007836569105165836,0.009860936293989653,0.011616913503758042,0.01371989997255696,0.01576823505615721,0.01792975972853128,0.020124869641904297
1492,9606.ENSP00000322249,0.0014939573129595374,0.002895569249176333,0.004568947428651882,0.0058914991012670725,0.007153171821187243,0.009041087841865192,0.010186506552940955,0.011648684417309596,0.012807367571099348,0.014283036220717804
1493,9606.ENSP00000265299,0.0029981296547703096,0.00592141546530911,0.007725794934231089,0.01071566997688933,0.013403277646830247,0.01589616982391817,0.01852687575001255,0.020639911339912942,0.023217116338400956,0.024965204266209184
1494,9606.ENSP00000262426,0.0032197540167544503,0.005976468535664026,0.00823558263346058,0.011689759964610857,0.014519642651976028,0.016939058999014378,0.019180464450528234,0.021401734736400613,0.024337837822940855,0.02676947467921309
1495,9606.ENSP00000357801,0.002961324266379961,0.00561726932255624,0.007286298390226875,0.009991600654757349,0.012481714282330358,0.01479587165022167,0.017315477427473525,0.01929437819035229,0.021755489399765793,0.023335199698522047
1496,9606.ENSP00000219746,0.002898626604292076,0.005671895813975425,0.007861854403927282,0.011168481546519615,0.013871365345949016,0.01626900973406009,0.018213097348052543,0.020214442491578666,0.023048006740737037,0.02548667181736164
1497,9606.ENSP00000314023,0.0006915810281498125,0.0012708425879282004,0.002235205300621601,0.004135569161121566,0.005337405043178478,0.006255831366729581,0.00664715421441997,0.007690162268431777,0.008304145982720001,0.008923307448583273
1498,9606.ENSP00000368544,0.0010519233810555306,0.002077090819057048,0.0029862075367645957,0.00382187770372866,0.004624196303836925,0.005581621893895772,0.00633519447734443,0.007197145118027493,0.007916331895842177,0.008773977053635917
1499,9606.ENSP00000353224,0.0026423339713801397,0.00408181369130034,0.00607743860427945,0.008718283762846113,0.011193988240393082,0.013789579419153597,0.016602634324499377,0.01893230220912301,0.02168043779556683,0.023774893521022022
1500,9606.ENSP00000263035,0.00258442817357718,0.005230996664977283,0.00734892514810781,0.010388037491793511,0.0129770825506057,0.015299342709113262,0.017081547766792937,0.019095704939900315,0.021893572231419967,0.02419324541278911
1501,9606.ENSP00000264834,0.002829242603183957,0.005596364938355691,0.008509919123753207,0.010926229894266726,0.013348772725748859,0.016254492071766435,0.018201103332557977,0.020828486097798304,0.028074530413050525,0.030835934186598024
1502,9606.ENSP00000345393,0.0027497524756654457,0.004367993913319879,0.006483049734697488,0.009402693772926796,0.01205667247609199,0.015444407633140145,0.018353740334305257,0.020995543917479154,0.023614138480070324,0.02575674381546378
1503,9606.ENSP00000362103,0.00455516179499682,0.007403424654057744,0.010117425384578382,0.012517650127392699,0.01491171924453738,0.023648592266454216,0.025647581215253012,0.028256895501272083,0.030455000326128356,0.0329298611154627
1504,9606.ENSP00000379802,0.002993397341469972,0.00577190822286866,0.007491754596685496,0.010225527334569051,0.012802870384348353,0.015594619675539434,0.01814577893128444,0.020160986081464216,0.022703054499288555,0.024355307628866285
1505,9606.ENSP00000379472,0.0016306109337165253,0.0024782393647910794,0.003693995977528175,0.005281208506858093,0.0067643361562659265,0.00830320830027631,0.009916507423440635,0.011441231262779183,0.03998796357382162,0.04126676178611888
1506,9606.ENSP00000480359,0.002752313255768968,0.00537803524548508,0.008055709473410388,0.010367596694322856,0.012680029836246831,0.015503084513966314,0.01718888244295158,0.01970150085981004,0.021886941420234507,0.024155295093805762
1507,9606.ENSP00000297578,0.0023571865203848574,0.0037933548205728584,0.005687202741682995,0.008365520793176984,0.01061402076493323,0.013070315274944733,0.016104118165003456,0.018308724040707602,0.020795494353933464,0.022711957255069137
1508,9606.ENSP00000347170,0.0024679998659848934,0.005439092003143742,0.00803101761994185,0.010285229877808888,0.012605566135789559,0.015255344877914467,0.01682426399565884,0.019440712432697183,0.021352529580326518,0.023980503989605495
1509,9606.ENSP00000410910,0.0005408532857131831,0.0009932577547147048,0.0012774307176073307,0.002026172565649631,0.0024390838446493035,0.0028837776209797994,0.0034741007710863414,0.0038111376851475143,0.004281936805227815,0.004564783557725605
