protein,RW_20_0.1,RW_20_0.2,RW_20_0.3,RW_20_0.4,RW_20_0.5,RW_20_0.6,RW_20_0.7,RW_20_0.8,RW_20_0.9,RW_20_1.0
9606.ENSP00000263093,0.0002815465923049,0.0005103228304506,0.000756830919272,0.000950628067585,0.0013023683022765,0.0015488327062485,0.0017600953524379,0.0019011239928659,0.0021474006007338,0.0024288683925988
9606.ENSP00000270747,0.0012722003666567,0.0023064831693773,0.0034205936462967,0.0042968891939381,0.0058891177686746,0.0070037806217442,0.0079602456171414,0.008597937747254,0.0097139921927009,0.0109872673347126
9606.ENSP00000288167,0.0001689489017735,0.0003063380909225,0.0004542359274637,0.0005703784427169,0.0007817345313014,0.0009297471333411,0.0010565171924099,0.0011410208298912,0.0012887892316939,0.0014579107219105
9606.ENSP00000280734,2.4148670490831137e-05,4.3782228203781415e-05,6.49288757585964e-05,8.154660804393643e-05,0.0001117258374279,0.000132860699864,0.000150967619902,0.0001630473979048,0.0001841935401216,0.0002083597532873
9606.ENSP00000357080,0.0001528213024357,0.0002770218779915,0.0004107885479243,0.0005159096699571,0.0007069061739457,0.0008406219239986,0.0009552074761813,0.0010316324442101,0.0011654089148578,0.0013182550083001
9606.ENSP00000294742,0.0019052810166613,0.0034537231185822,0.0051213234473834,0.0064319030279875,0.0088135155601776,0.0104806067611207,0.0119095103509607,0.0128623030541348,0.0145300738950027,0.0164353924410534
9606.ENSP00000288462,2.4161160013136396e-05,4.3760261064562656e-05,6.486733479960094e-05,8.1452040944896e-05,0.0001116016767355,0.0001327189664834,0.0001508014584032,0.0001628669489264,0.0001839882427248,0.0002081344633779
9606.ENSP00000364912,0.0008891151701391,0.0016123824570968,0.0023917376493045,0.0030038912518648,0.0041173552672262,0.0048956906866806,0.0055634277305216,0.0060084568758611,0.0067872232357331,0.0076768907310906
9606.ENSP00000417161,7.242044239319512e-05,0.0001312913964284,0.0001946940487869,0.0002445248328513,0.0003350300967213,0.0003984029553976,0.0004527038704509,0.0004889255619673,0.0005523283648471,0.0006247838869057
9606.ENSP00000296125,5.626733764074743e-05,0.0001020277773022,0.0001512840972281,0.0001899884857721,0.0002603767864002,0.0003096230989285,0.0003518639200592,0.0003800121510266,0.0004292861813155,0.0004855933514136
9606.ENSP00000216122,0.0018786686632665,0.0034046612272504,0.0050483296363381,0.0063396342447958,0.0086870462255319,0.0103308479810948,0.011739161425794,0.0126783457162673,0.0143215199059341,0.0161997149989474
9606.ENSP00000324302,0.0011103598153567,0.0020121188354096,0.0029835872992407,0.0037478042795555,0.0051356053445488,0.0061079734077793,0.0069406633992912,0.0074962594517273,0.0084676391634275,0.009578054290614
9606.ENSP00000386041,0.0032552188204135,0.0059011184348491,0.0087512331665493,0.0109913663327461,0.0150630271673435,0.0179136061487952,0.0203578262589871,0.0219875050388509,0.0248391300265211,0.0280960336094722
9606.ENSP00000334186,0.0005153985403012,0.0009338823874713,0.0013841421059623,0.0017379251221427,0.0023815301938157,0.002832140045939,0.0032181765564018,0.0034755231827148,0.0039255188203242,0.0044403538122423
9606.ENSP00000415536,0.0035807283420581,0.0064938765863189,0.0096331040113,0.0120987619884544,0.0165834552753949,0.0197171256731962,0.0224076374870492,0.0241997873672517,0.0273367767949821,0.0309192983258981
9606.ENSP00000244336,0.0001046229467647,0.0001895898149086,0.0002811479621414,0.0003531281354298,0.0004838586592086,0.0005754964076913,0.0006540591066368,0.0007064422647999,0.0007979346664797,0.0009026146917676
9606.ENSP00000369291,0.0001285374455619,0.0002330472443645,0.0003455819487498,0.0004340183768363,0.0005945663397142,0.0007070382380334,0.0008033377844185,0.0008676790585013,0.0009801897731449,0.0011085815531259
9606.ENSP00000357637,0.0005060087823949,0.0009171438177872,0.001359939622489,0.0017079793760785,0.0023404744497383,0.0027832322011818,0.0031638666259823,0.0034168793245044,0.0038597061211476,0.0043656894013111
9606.ENSP00000251968,0.0022657123627141,0.004107466636924,0.0060909656604053,0.007649022329133,0.0104827985924202,0.0124667427880922,0.014166890992783,0.0153002469014609,0.0172833862598054,0.019550688622985
9606.ENSP00000408288,0.0005542121143662,0.0010045890267065,0.0014895763888489,0.0018706597220443,0.002563482554251,0.0030484524686471,0.0034642035534488,0.0037413656282296,0.0042263785981049,0.0047806075017433
9606.ENSP00000306844,0.0002738563798629,0.0004965253301634,0.0007363406002696,0.0009248491423932,0.0012670369596889,0.0015066222422319,0.0017119080512202,0.0018488985515432,0.0020887246482743,0.0023627194150321
9606.ENSP00000478931,0.0009645748541515,0.0017477544279245,0.0025915314545272,0.0032546537258895,0.0044598156382562,0.0053044235828565,0.006027890882251,0.0065103023189294,0.0073541554738767,0.0083187005184299
9606.ENSP00000370214,0.0004977059543307,0.0009016924523166,0.0013369083317229,0.0016788239736342,0.0023003874339337,0.0027357105791452,0.0031084904840099,0.0033571992935321,0.0037922322189842,0.0042894981233985
9606.ENSP00000344489,3.2138530286829337e-05,5.826860683555424e-05,8.640352029942733e-05,0.0001085107539893,0.0001487061385887,0.0001768449915289,0.0002009628747146,0.0002170370580643,0.0002451659327107,0.0002773271394289
9606.ENSP00000367065,4.019275343125628e-05,7.284905632332084e-05,0.0001080198831004,0.0001356569730432,0.0001858895939221,0.0002210549280334,0.0002511904951916,0.0002712853513457,0.0003064585669108,0.0003466527862201
9606.ENSP00000477613,0.0025545693933963,0.0046301043330458,0.0068654662754852,0.0086219302902463,0.0118154066440183,0.0140509657503571,0.0159672630543354,0.0172446356154978,0.0194799854652956,0.0220346958958543
9606.ENSP00000307831,0.0001126580623349,0.0002043427043645,0.0003030341131307,0.0003804698721978,0.0005215304972807,0.0006203535344866,0.0007049497266962,0.00076136125017,0.0008599078587394,0.0009728171535243
9606.ENSP00000268035,0.0031120556523092,0.0056434246216667,0.008369035916985,0.0105085741233779,0.0144036849524127,0.0171317394269863,0.0194679936685133,0.021025598689448,0.0237492488668067,0.0268661939626326
9606.ENSP00000481351,0.0002167815391658,0.0003928376900148,0.0005824572936035,0.0007314292142837,0.0010022288415711,0.0011918618238269,0.0013543130808102,0.0014626554511778,0.0016522174000783,0.0018688955760808
9606.ENSP00000312126,0.0012792003035428,0.0023190187785075,0.0034389301363262,0.0043192986850044,0.0059180662356084,0.0070374469505622,0.0079967083001974,0.0086364953094744,0.0097564835814409,0.0110360669423243
9606.ENSP00000257408,0.0004584941725624,0.0008315043196489,0.0012331143025221,0.0015482956914638,0.0021222379855316,0.0025242797291866,0.0028685087163466,0.0030980246392573,0.0034992192049685,0.0039585205904586
9606.ENSP00000443411,4.826818440051284e-05,8.744995443521475e-05,0.0001296456675845,0.0001627997778541,0.0002230766244792,0.0002652843359101,0.0003014402623193,0.0003255567678479,0.0003677687632261,0.0004160181872521
9606.ENSP00000331741,0.0003135451879643,0.0005681096536136,0.0008418972283834,0.0010573755189398,0.00144865704533,0.0017225122010131,0.0019573502959246,0.0021138424945092,0.002387717793681,0.0027005761457985
9606.ENSP00000260643,0.0003620875650085,0.0006563741117133,0.0009732637681736,0.0012223169778735,0.001674740387898,0.0019915072771254,0.0022629498616879,0.0024439804947178,0.0027608506934484,0.0031229604792315
9606.ENSP00000372199,0.0009280252379539,0.0016831563152663,0.0024973380423034,0.0031366609000542,0.0042998469434678,0.0051125357895216,0.005809853428218,0.0062746446092205,0.0070879072882235,0.0080167612577497
9606.ENSP00000406598,0.000882522232132,0.0015998232556739,0.002372008493694,0.0029781170160276,0.0040816994332999,0.0048530774765822,0.0055145583537523,0.0059552740895014,0.0067273309359734,0.0076096131851954
9606.ENSP00000331313,0.0019983655511168,0.0036212107370374,0.0053688235202571,0.0067417328973533,0.0092395592946559,0.0109877372597111,0.0124863102537347,0.0134851133479969,0.015232902704156,0.0172304552543209
9606.ENSP00000433459,0.0001928303408931,0.0003494078628136,0.0005180411599212,0.0006505548553832,0.0008914702430047,0.0010601314115774,0.0012046506426486,0.0013010327229494,0.0014696848802486,0.001662405749812
9606.ENSP00000225174,0.0040206058183684,0.0072877250204328,0.0108055970340501,0.0135694797208998,0.0185967677389271,0.022116014821222,0.0251331890176516,0.0271438452182337,0.030661798082292,0.0346824854204896
9606.ENSP00000406050,9.652120343162096e-05,0.0001751084932948,0.0002596988870209,0.0003261075653426,0.0004470801050047,0.0005317711761563,0.000604274478519,0.0006526058127747,0.0007371050651272,0.0008339259793501
9606.ENSP00000416959,0.0036651207774411,0.0066470014426158,0.0098615080642048,0.0123859324376098,0.0169785445468733,0.0201880422682734,0.0229410895117325,0.0247764285159064,0.0279876016284106,0.0316559147468069
9606.ENSP00000222572,0.0005637138092424,0.0010212020533799,0.001513600902399,0.0019006275761057,0.0026040429256681,0.0030973515058576,0.0035193459953006,0.0038009732525097,0.0042936745485349,0.0048571394145255
9606.ENSP00000463287,5.620524643745739e-05,0.0001017994816265,0.0001509261753653,0.0001894980307497,0.0002596834283394,0.0003088007256337,0.0003508974475607,0.0003789634290569,0.0004280757709693,0.0004842257733344
9606.ENSP00000453076,8.051899021666031e-05,0.0001459862323827,0.0002164968491342,0.0002719282101679,0.0003725482374647,0.0004430087101354,0.0005033766042288,0.0005436561796159,0.000614167855474,0.0006947405008759
9606.ENSP00000418194,0.0002570469277998,0.0004659350088331,0.0006908685518283,0.0008676065281179,0.0011889339784829,0.0014138623282633,0.0016066655152826,0.0017351976421196,0.001960141260497,0.0022172254193719
9606.ENSP00000392395,0.0007632662163814,0.001383514401823,0.002051469626167,0.0025763554003788,0.0035305189267091,0.0041985039206338,0.004771075615281,0.0051528282237995,0.0058208887894579,0.0065842566036735
9606.ENSP00000269187,0.0001207872351187,0.0002188974126511,0.0003244348336011,0.0004073813197464,0.0005582281492024,0.000663830738631,0.0007543144856754,0.0008146204672812,0.0009201055099765,0.0010407780182504
9606.ENSP00000317333,0.000192464895008,0.0003490891685942,0.000517700187629,0.0006502012247437,0.0008910818696676,0.0010594450941425,0.0012042042135362,0.0013004691663809,0.0014690178331875,0.0016615170734439
9606.ENSP00000269142,0.0011876113130711,0.0021527932985918,0.0031918973327265,0.0040076628210954,0.0054926873781369,0.0065309489000355,0.0074212203544448,0.0080143759550992,0.009053391549969,0.0102406953592435
9606.ENSP00000271417,3.999790919806401e-05,7.254656929944758e-05,0.0001076365583685,0.000135195499979,0.0001853272035532,0.0002203639378421,0.0002504517340184,0.0002704860530684,0.0003055369872981,0.0003455704427324
9606.ENSP00000355609,0.0002888367762352,0.0005234875279711,0.0007761462748021,0.0009746418891154,0.0013357676452869,0.0015885289012658,0.0018052344403258,0.0019496530931064,0.002202324105383,0.0024910981610446
9606.ENSP00000309548,0.001520353333035,0.0027563786861719,0.004087459135917,0.0051339392302907,0.0070363510312745,0.0083677575748879,0.0095099564568954,0.0102712876177974,0.0116039711501798,0.01312558632344
9606.ENSP00000377522,0.0013419443712336,0.0024333338005817,0.003608895567595,0.0045322967052925,0.0062115223845466,0.007387220270175,0.0083947953098686,0.0090662565780803,0.0102414700450026,0.0115853301322204
9606.ENSP00000368389,0.000232548240092,0.0004215644066789,0.0006250285414353,0.0007847554452382,0.0010754785953395,0.0012788000231012,0.0014532734476233,0.0015694371013523,0.0017730071185724,0.002005383157666
9606.ENSP00000240687,8.042634772209567e-05,0.0001457516686969,0.0002161260294997,0.0002714509796533,0.0003719764390552,0.0004423906980264,0.0005027210945627,0.00054295849759,0.0006133066713118,0.0006937532066331
9606.ENSP00000380153,8.040656757657416e-05,0.0001457162652513,0.0002160691806238,0.0002713783578656,0.0003718691004905,0.000442265541551,0.0005025714026487,0.0005427991486612,0.0006131420727797,0.0006935751925993
9606.ENSP00000308219,0.0002976540472445,0.000540016188097,0.0008007061969692,0.0010052752477349,0.0013778723914583,0.0016389196734962,0.0018623770520207,0.0020113836853852,0.0022717957690474,0.0025699664256535
9606.ENSP00000441875,0.0022334141976898,0.0040475001442246,0.0060020927921868,0.0075378411711426,0.0103294509026454,0.012285042044823,0.0139604446158045,0.0150777735689189,0.0170322194171603,0.0192657711158972
9606.ENSP00000332488,0.0002331023451915,0.0004226887331242,0.0006267764110816,0.0007871621764934,0.0010787543169499,0.0012828015460399,0.0014578358086509,0.0015744672236905,0.0017786337994039,0.0020119251321375
9606.ENSP00000270645,0.0001927613529915,0.0003493723752399,0.0005180626903893,0.0006505982828457,0.0008915778653317,0.001060250006958,0.0012048343760397,0.0013012234276175,0.0014699060056955,0.0016626732631266
9606.ENSP00000342015,6.432502505049342e-05,0.0001166202036984,0.0001729439595692,0.0002172233548662,0.0002975580209749,0.0003538606506481,0.0004020694582322,0.0004342861407167,0.0004905754321953,0.0005548405742956
9606.ENSP00000273390,0.0001205183275487,0.0002184293721256,0.0003238745371163,0.0004067375612066,0.0005573871599153,0.0006628513183386,0.0007532096446993,0.0008134693525789,0.0009189175921164,0.0010394158753115
9606.ENSP00000308315,0.0012967921356903,0.0023508288504672,0.0034866121932282,0.0043780031264759,0.0059985587795381,0.0071340617578243,0.0081064683981821,0.0087546305876458,0.0098884879189427,0.0111860533943399
9606.ENSP00000353654,0.0009814151817408,0.0017802239053708,0.0026398937116027,0.0033145728011731,0.0045432137667376,0.0054038186171965,0.0061407104803947,0.0066320874248049,0.0074906052577716,0.0084739900958084
9606.ENSP00000259750,0.0008510810366715,0.0015426589197886,0.0022876423281559,0.0028729081896017,0.0039371521415887,0.0046817065776849,0.0053201640002953,0.0057457438742858,0.0064906347397482,0.0073417576277279
9606.ENSP00000255416,0.0001768413731042,0.0003206115288776,0.0004754290466735,0.0005971092014078,0.0008183640411516,0.0009731904474392,0.0011059811167797,0.0011944864772885,0.0013494062741301,0.0015263797395164
9606.ENSP00000265097,0.0006336399819701,0.0011482927584438,0.0017026875066221,0.0021380535727075,0.0029294937230588,0.0034838481587939,0.0039586600141774,0.0042752534754981,0.0048291341408912,0.0054625745833618
9606.ENSP00000357308,0.0004726395218312,0.0008572177684982,0.0012716224628093,0.0015971044176694,0.0021891048127145,0.0026026112318504,0.002957891605547,0.0031944219626893,0.003608546750911,0.0040813800133037
9606.ENSP00000345797,0.0001205951211886,0.0002184389104513,0.0003237917394471,0.0004066588235218,0.000557150844088,0.0006624518186981,0.0007527752122769,0.000812961831798,0.0009183314377878,0.0010387087872913
9606.ENSP00000376384,0.0012408874608809,0.002249399163702,0.0033347466523991,0.0041874228118103,0.0057397343407501,0.0068259377512731,0.0077580597499036,0.008378926620935,0.0094643146221642,0.0107049309372087
9606.ENSP00000336693,6.425713036151137e-05,0.0001165182993645,0.0001728051952341,0.0002170353209294,0.0002974251738123,0.00035369690886,0.0004019404659629,0.0004340865561971,0.0004903581893813,0.000554697471216
9606.ENSP00000475750,3.2145397881322424e-05,5.827625295751204e-05,8.640744886179164e-05,0.0001085115927708,0.000148697826944,0.0001768249128417,0.0002009422285027,0.0002170169329929,0.0002451526729601,0.0002773065612018
9606.ENSP00000417192,1.620832290427643e-05,2.9241230208754132e-05,4.324645658471127e-05,5.42988833558411e-05,7.434143901718926e-05,8.834817344904877e-05,0.0001003703508786,0.0001083789360336,0.0001223923715087,0.0001383956799827
9606.ENSP00000368062,0.0004017469200334,0.0007282197002496,0.0010798322055052,0.001356089964247,0.0018583183245937,0.0022099415873526,0.002511294265787,0.0027121918137709,0.0030638098487543,0.003465644274911
9606.ENSP00000378588,0.000401810330004,0.0007284156472451,0.0010801416792673,0.001356577482511,0.001858560655819,0.0022101819940871,0.0025113225601671,0.0027124126136186,0.0030640378772659,0.0034655379804462
9606.ENSP00000307342,0.000104701302007,0.0001896332023534,0.0002810935702655,0.0003529611835801,0.0004836076450374,0.0005751606427111,0.0006535121319757,0.0007058029968902,0.0007973228766786,0.0009019625854307
9606.ENSP00000281703,8.064199164437014e-06,1.460309368894741e-05,2.164229891832292e-05,2.717655627293425e-05,3.722985275089741e-05,4.429353430168703e-05,5.0327873225342046e-05,5.4356274688416306e-05,6.140172956747847e-05,6.946084482706283e-05
9606.ENSP00000359488,7.2324963639403e-05,0.0001311327969233,0.0001944467085195,0.0002442021341266,0.0003346548787703,0.0003979622410952,0.0004522506797002,0.0004884346681137,0.0005517725335266,0.0006241447695174
9606.ENSP00000359464,8.028945273963473e-06,1.4553411403994689e-05,2.158176630473463e-05,2.710347013135106e-05,3.714373553975747e-05,4.416659891148811e-05,5.019187437937944e-05,5.420644419018572e-05,6.123409752945008e-05,6.926312562427483e-05
9606.ENSP00000369146,8.032126061152667e-05,0.0001456828640584,0.0002160189119422,0.0002712995938054,0.0003728694127858,0.0004432417222233,0.0005036049506088,0.0005437923955469,0.0006142097304291,0.0006946929242985
9606.ENSP00000263187,0.000714048219379,0.0012944920126756,0.0019198733498342,0.0024111229686241,0.0033045061209122,0.0039292078472499,0.0044650982381426,0.0048222571022051,0.0054474395801662,0.006161619676277
9606.ENSP00000350848,0.0001606636606084,0.0002912072350227,0.0004317941857152,0.0005422500325948,0.0007430768691847,0.0008836430952214,0.0010040979514087,0.0010844260432349,0.0012249947330928,0.0013856160203431
9606.ENSP00000435926,0.0018054758184007,0.0032727595753385,0.0048524357116548,0.0060929872270207,0.0083499208703869,0.0099289824138395,0.0112820767535595,0.0121842766893678,0.0137645793365663,0.0155691145773744
9606.ENSP00000366672,0.0005631455242109,0.0010208637868345,0.0015138774033403,0.0019013273631571,0.0026051530294353,0.0030979422408563,0.0035202128019591,0.0038018431878299,0.0042948689660988,0.00485817135268
9606.ENSP00000249075,0.0002173108950955,0.0003937876545023,0.0005839541026944,0.0007334641786655,0.0010050283208329,0.0011953748798987,0.0013584943962996,0.0014672821844214,0.00165730761546,0.0018747383546724
9606.ENSP00000385205,0.0019372119568288,0.003512131057505,0.0052080691966693,0.00654002414376,0.0089633967072586,0.0106601515726652,0.0121138310205424,0.0130829042609548,0.01477822495508,0.0167172267392743
9606.ENSP00000349168,0.0096318158903159,0.0174577120924368,0.0258859063033014,0.0325077727320604,0.0445471327402628,0.0529749630950391,0.0601987189147621,0.0650150090223178,0.0734425298869609,0.0830745003768242
9606.ENSP00000380524,0.0005707722957595,0.0010346596136514,0.0015342634869739,0.0019268972246209,0.0026403864831081,0.0031398461978824,0.0035679431639437,0.0038533800652658,0.0043530293842195,0.0049238355568377
9606.ENSP00000386456,0.0009728415534482,0.0017639620818954,0.0026160822926613,0.0032850014140421,0.0045025919716863,0.0053553534235106,0.0060857579846924,0.0065726785869628,0.0074244026181986,0.0083987548168806
9606.ENSP00000369257,0.0002972722068079,0.0005388815989135,0.0007990903286554,0.0010034788647317,0.0013752449649473,0.0016355240077245,0.0018585621764941,0.0020072560419066,0.0022674276679026,0.0025648570081102
9606.ENSP00000393952,3.2152723861145205e-05,5.82771922381653e-05,8.641235262984992e-05,0.0001085204878563,0.0001487032027398,0.0001768359243214,0.0002009436875596,0.0002170190477954,0.0002451544462473,0.0002773129976958
9606.ENSP00000478672,0.0003772616182686,0.000683540933096,0.0010133977466466,0.0012725043561658,0.0017439497387385,0.0020738955900014,0.002356696571951,0.0025452056888752,0.0028750927758665,0.0032521848752367
9606.ENSP00000380713,0.0003215040796931,0.0005828300345456,0.0008642960237921,0.0010853112416953,0.0014874855096422,0.0017691046377876,0.0020103622955502,0.002171213265683,0.0024525779135728,0.002774361277261
9606.ENSP00000303540,0.001327023084741,0.0024047926490311,0.0035657877888297,0.0044788526647607,0.006137535412563,0.0072994914880837,0.0082945258691324,0.0089584893430583,0.0101195607712725,0.0114467184321256
9606.ENSP00000416066,0.0013379904485191,0.0024235783566837,0.0035916969864047,0.0045099468406988,0.0061786443693563,0.0073490555150783,0.0083503682326409,0.0090185509980074,0.0101877220513415,0.0115247954454389
9606.ENSP00000258415,0.0005957801440672,0.0010794368899951,0.0016000919749785,0.0020097003762202,0.0027532827371032,0.0032752219340181,0.0037215832599031,0.0040193910681409,0.0045403412623272,0.0051362676204007
9606.ENSP00000330484,0.000683201222273,0.001239008448465,0.0018373618077021,0.0023073520751495,0.0031622524475096,0.0037608346647175,0.0042737036528706,0.0046155287855071,0.0052136498234176,0.0058977685002901
9606.ENSP00000477979,8.03004911631433e-06,1.4553715800502688e-05,2.1581809903636895e-05,2.7103680452000845e-05,3.714227847240181e-05,4.4169151408368634e-05,5.019296713726362e-05,5.4208860490234656e-05,6.123715780859129e-05,6.926840529786205e-05
9606.ENSP00000266735,0.0049928139487747,0.0090509236324578,0.0134186805807985,0.0168470653879921,0.0230884242628235,0.0274538416997529,0.0311938521335832,0.0336874214699491,0.0380597994662821,0.0430475226603448
9606.ENSP00000334592,0.0005383519564929,0.0009767635274329,0.001448611728847,0.0018197810059064,0.0024938605019997,0.0029655233192897,0.0033698691877361,0.0036391321700648,0.0041111723694484,0.0046505214195349
9606.ENSP00000399805,0.0005303199504851,0.0009613208421797,0.0014253203153202,0.0017898864643939,0.0024526647575839,0.0029165756095608,0.0033143089749501,0.0035794038849417,0.0040433972972095,0.0045737196414847
9606.ENSP00000386804,8.06970206213009e-06,1.4614744202390284e-05,2.165184656632846e-05,2.718521744782265e-05,3.7240027154439304e-05,4.429780665304861e-05,5.0330083752214705e-05,5.435727433678039e-05,6.14029104895053e-05,6.946611085822951e-05
9606.ENSP00000381198,0.0011164136012666,0.0020235059128026,0.0030007814857526,0.0037683343471144,0.0051643854749272,0.0061417656470439,0.0069793630755157,0.0075378377077868,0.0085150423037703,0.0096319557560491
9606.ENSP00000356696,0.0005223645566729,0.0009470989534747,0.0014044007584743,0.0017636464363022,0.0024170198703359,0.002874472993426,0.0032664892896718,0.0035277817805763,0.0039849442182458,0.0045077388931531
9606.ENSP00000235933,0.0001046323595801,0.0001897198908409,0.0002813128921843,0.0003533310537022,0.000484310091906,0.0005759141217822,0.0006545326264131,0.0007069152707117,0.0007986495811564,0.0009033953824655
9606.ENSP00000347672,0.0011848949943669,0.0021461593496496,0.0031804169047973,0.0039933694715728,0.0054709681280655,0.0065069272313849,0.0073932890882133,0.0079848011373542,0.0090200049016857,0.0102040792771731
9606.ENSP00000418842,0.0014610182042815,0.0026513948032516,0.0039327457998297,0.0049412553489673,0.0067696181795326,0.0080490129548707,0.0091478386093513,0.0098786608505179,0.0111593050241936,0.0126242127007571
9606.ENSP00000422941,8.045059189498716e-06,1.4587825774015071e-05,2.1632643893099157e-05,2.7171693318450707e-05,3.7243402744024934e-05,4.428824018987143e-05,5.03354550005497e-05,5.436444047290934e-05,6.141751759969338e-05,6.947129526224671e-05
9606.ENSP00000414886,0.0028272819035919,0.0051250676915515,0.0076005077571608,0.0095443911268375,0.0130810576520161,0.0155572614603443,0.0176790950499707,0.0190938282030401,0.0215693377394927,0.0243989704322302
9606.ENSP00000311657,3.212745809832995e-05,5.823647938996146e-05,8.636208895040909e-05,0.000108458740442,0.0001486326948452,0.0001767562312124,0.0002008637984545,0.0002169332162793,0.0002450568579206,0.0002772013717731
9606.ENSP00000278426,5.633560454043618e-05,0.0001020693789541,0.0001513040394911,0.0001900027846204,0.0002603350399112,0.0003096241193816,0.0003518323574098,0.0003799817109211,0.0004292404396437,0.0004855575127749
9606.ENSP00000343742,6.42896925455716e-05,0.0001165273297374,0.0001727859898892,0.0002170010725421,0.0002973495384139,0.0003536099120537,0.0004018154991172,0.0004339741462899,0.0004902251839666,0.0005544978494071
9606.ENSP00000367629,0.0014893268671585,0.0027000960544683,0.004004245296528,0.0050299268114031,0.0068937388277845,0.0081984671123791,0.0093179569739731,0.010064309441077,0.011370578991773,0.0128610997126088
9606.ENSP00000375649,0.000160730663083,0.0002914724909715,0.0004322552049416,0.0005428296062746,0.0007439456339852,0.0008847660728861,0.0010054380036308,0.001085863174012,0.0012265743034731,0.0013875283193556
9606.ENSP00000357750,0.0002893071177823,0.0005244755775493,0.0007776880374876,0.0009765934973984,0.0013383553541643,0.0015916410411591,0.0018086870240949,0.0019533777667675,0.0022065100656618,0.0024959465299616
9606.ENSP00000354689,4.8272289177475614e-05,8.792284529590688e-05,0.0001301873967349,0.0001633791951007,0.0002237942492229,0.0002661538633219,0.0003023854658295,0.0003265373202339,0.0003687535920562,0.0004171053008121
9606.ENSP00000479284,0.0018143233246519,0.0032866782494238,0.0048726125314715,0.006119761535956,0.0083852288225898,0.0099705890170298,0.0113304389305994,0.0122368504962651,0.0138237668797955,0.0156354030114016
9606.ENSP00000357697,0.0002895765392167,0.0005246778564469,0.0007778337949275,0.0009767684096004,0.0013384067169681,0.0015917025957605,0.0018086891741404,0.001953392442374,0.0022066373294364,0.002496127566701
9606.ENSP00000468263,0.0013690306514035,0.0024796685902401,0.003675664855109,0.0046155856543919,0.0063239889059332,0.0075211482180748,0.0085461474809562,0.0092299411990097,0.0104267335409531,0.0117950073981774
9606.ENSP00000369127,0.0034444158955011,0.0062433901621261,0.009257176760002,0.0116248054546304,0.0159301415988011,0.0189434242638526,0.0215254014037782,0.0232472507777856,0.026261790015269,0.0297045859188074
9606.ENSP00000387694,0.0004102502698515,0.000743545111618,0.0011026440552086,0.0013850135492248,0.0018976951869262,0.0022569650482182,0.0025647322654549,0.0027701209983206,0.0031290418974094,0.0035393601046962
9606.ENSP00000354111,0.0015796297448105,0.0028637555369641,0.0042468331739655,0.0053328822905314,0.0073071600563707,0.0086899104644544,0.009874642426439,0.0106643382096081,0.0120460709295002,0.013626412670419
9606.ENSP00000376368,0.0012871970320702,0.0023334742872975,0.0034603197709657,0.0043459503940539,0.0059546769334701,0.0070809122989885,0.0080460887547815,0.0086898562585702,0.0098167870746692,0.0111042528951657
9606.ENSP00000442656,0.0015778274828335,0.0028605480110854,0.0042420096870046,0.0053278180785127,0.0072995054943021,0.0086798279880895,0.0098625991813605,0.0106518671964295,0.0120334124221699,0.0136120892639155
9606.ENSP00000262726,0.0036831631005043,0.0066733525600284,0.0098939709132537,0.0124240851437207,0.0170247082569403,0.0202453324600355,0.0230039153248071,0.0248443104355828,0.0280657777766464,0.0317478055949322
9606.ENSP00000252999,0.0011105179437436,0.0020136347666266,0.0029859657952329,0.0037504129431908,0.0051408934814389,0.0061133290728321,0.0069481080208788,0.0075041810559923,0.008478020390612,0.0095900113301468
9606.ENSP00000364398,0.0022562984522664,0.0040920402389019,0.0060715110012097,0.0076258487533777,0.0104537090228404,0.0124298312002792,0.0141251762106549,0.0152552824583835,0.0172325264866231,0.0194908298290101
9606.ENSP00000289805,2.4131947725436476e-05,4.374591003397654e-05,6.486996232979436e-05,8.147074788666941e-05,0.0001116291816742,0.0001327423175325,0.0001508359089257,0.00016290484416,0.0001840299646573,0.0002081677985188
9606.ENSP00000361562,0.0017034481206792,0.0030878455654601,0.0045788258794345,0.0057503346106386,0.0078799750626785,0.009371029533213,0.010648918323568,0.0115008010106976,0.0129917470476357,0.0146957041724817
9606.ENSP00000290310,0.0002489991475158,0.0004513026233325,0.0006691474118269,0.0008403550418734,0.0011515891001181,0.0013694988938368,0.0015561137424811,0.0016806140029075,0.0018985580481967,0.0021474435889103
9606.ENSP00000365619,3.2094029393192613e-05,5.817259011564602e-05,8.625792611383076e-05,0.0001082990952454,0.0001484478818838,0.0001765042168244,0.0002007636774123,0.0002167943750919,0.00024485884569,0.0002769732204797
9606.ENSP00000477707,0.0016466610395582,0.0029847028490621,0.0044257412009756,0.0055576234153704,0.0076161870383657,0.0090566091894288,0.0102926311810733,0.0111159899752237,0.0125563592082471,0.0142033248848747
9606.ENSP00000355205,0.0029059475637041,0.0052654816536232,0.0078066195274004,0.009802868386032,0.0134345980332,0.0159763303527142,0.0181549742264905,0.0196071776590542,0.022148586489493,0.0250532881327671
9606.ENSP00000311899,0.0020743186178151,0.0037574927991954,0.0055726628197589,0.0069984912988729,0.0095895310951164,0.0114025657821912,0.0129571802390273,0.0139947267161915,0.0158106691087596,0.0178830593358725
9606.ENSP00000484852,3.208763723705488e-05,5.8163810081168776e-05,8.624378415333922e-05,0.0001082762087207,0.0001484175656969,0.000176462258878,0.0002006879212785,0.0002167112997994,0.0002447682204547,0.0002768754368389
