protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000369849,1.274271730520415e-06,5.391117684751088e-07,1.5190255656477876e-07
9606.ENSP00000216101,8.05194709273841e-05,4.486078352168092e-05,1.9782236782230316e-05
9606.ENSP00000323967,5.1847103227779e-05,1.92932295018101e-05,5.897093835417914e-06
9606.ENSP00000344041,1.449519201488489e-06,7.33395548350963e-07,2.385888140163694e-07
9606.ENSP00000378074,2.3454555889743345e-06,1.0777198081387537e-06,3.3898114613544105e-07
9606.ENSP00000374036,1.194048280465589e-05,5.125803620038612e-06,1.5287456595090552e-06
9606.ENSP00000396421,2.4460247485838534e-06,1.4343844924694892e-06,5.852274575637617e-07
9606.ENSP00000358464,4.65219914423297e-05,1.626895464321872e-05,4.237016442367431e-06
9606.ENSP00000357631,2.244271111319057e-05,7.06848912193011e-06,1.635648815592389e-06
9606.ENSP00000345175,2.874427269347962e-05,9.500997929128805e-06,2.3980476740755232e-06
9606.ENSP00000334068,2.8954026732490617e-07,1.2107208680299958e-07,3.5298234353752476e-08
9606.ENSP00000356263,1.2424286180988734e-05,4.768313171472657e-06,1.3022019550138592e-06
9606.ENSP00000347408,7.35503739840563e-05,5.115153428442383e-05,2.5848710596863544e-05
9606.ENSP00000259211,6.4480561426276045e-06,2.6719433186233557e-06,7.600681331140069e-07
9606.ENSP00000364265,1.0578095206099072e-05,3.4879932434771346e-06,8.637873896812835e-07
9606.ENSP00000272438,1.2670214469658282e-06,4.383095024774198e-07,9.867479215152149e-08
9606.ENSP00000340466,7.477602336134674e-05,5.1131807406850046e-05,2.5515051808140117e-05
9606.ENSP00000364277,7.766631642028866e-05,4.3946068900773896e-05,1.9454945064799476e-05
9606.ENSP00000364979,0.0001297349253996,9.91165370833914e-05,5.0752126309835744e-05
9606.ENSP00000336750,0.0001174989821595,0.0001182916770972,7.542468281600244e-05
9606.ENSP00000345282,2.5966947587107137e-05,1.2327049682511374e-05,4.27818082773512e-06
9606.ENSP00000450337,3.230583839971157e-05,1.3383118108881726e-05,3.85369037219171e-06
9606.ENSP00000260743,0.0,0.0,0.0
9606.ENSP00000264474,3.205201273537331e-05,1.6864779502965705e-05,7.129289607769878e-06
9606.ENSP00000483814,9.264712092277285e-06,3.708845374983865e-06,1.0586388282321732e-06
9606.ENSP00000265437,0.0001247094990399,8.021402079686168e-05,3.82913780309331e-05
9606.ENSP00000262919,5.192892671502867e-06,2.8238561680056357e-06,1.1544905497837209e-06
9606.ENSP00000420387,1.1841660199101406e-05,4.957572544822424e-06,1.4992700934366182e-06
9606.ENSP00000348020,1.732108226406774e-05,6.807699462135073e-06,2.3334440364617533e-06
9606.ENSP00000254108,0.0001196721898172,4.898487765621461e-05,1.62386063933561e-05
9606.ENSP00000383219,1.3504720576524358e-06,4.675720414810665e-07,1.0168071725267713e-07
9606.ENSP00000349016,7.627897072120397e-05,4.3669407425885027e-05,1.9106916742261008e-05
9606.ENSP00000252891,5.7016169509089265e-05,3.5889660858946866e-05,1.63142266430974e-05
9606.ENSP00000231454,1.9331413841559632e-05,9.229455258077075e-06,2.8354369619070123e-06
9606.ENSP00000352834,9.482418443728646e-05,3.554488140808498e-05,1.025308498567478e-05
9606.ENSP00000418663,3.4294343066636e-05,2.2647778348814e-05,1.04470108457678e-05
9606.ENSP00000216968,4.219757740228354e-05,3.3301785465292666e-05,1.7678453267000165e-05
9606.ENSP00000222543,4.527651147965287e-05,3.5223068294865624e-05,1.777721807978324e-05
9606.ENSP00000301215,4.958141043118175e-06,2.344143722435612e-06,8.192571384429854e-07
9606.ENSP00000384004,1.2763140498996754e-05,4.499313930852702e-06,1.1906308044611536e-06
9606.ENSP00000361048,4.2140151115401174e-06,1.7553120328063093e-06,5.210990460142443e-07
9606.ENSP00000362435,1.606649656197132e-06,6.310699499043334e-07,1.7435048558325326e-07
9606.ENSP00000364524,1.783326760162325e-05,7.182247718459173e-06,2.099079144700412e-06
9606.ENSP00000385158,5.741743171002148e-06,2.0779666583181395e-06,5.492588411527258e-07
9606.ENSP00000466880,2.7501663370291715e-05,1.8158351052545955e-05,8.214246924000035e-06
9606.ENSP00000345494,3.0429920164934313e-05,1.2713276456824362e-05,3.7849281926186e-06
9606.ENSP00000229304,3.3300311477047237e-06,1.090955656925194e-06,2.619014107182837e-07
