protein,Heat_target_0.1,Heat_target_0.2,Heat_target_0.3
9606.ENSP00000231021,0.0004013750949525,0.0003841807192657,0.0003732403056346
9606.ENSP00000283179,0.0003893560933647,0.0003801154525717,0.0003713712649187
9606.ENSP00000329890,0.0002914404067269,0.0003479745282675,0.0003548712084011
9606.ENSP00000424400,0.0001135908632932,0.000180727107363,0.0002288071736984
9606.ENSP00000262041,0.0003730954267666,0.0003747443406609,0.0003691880483529
9606.ENSP00000455106,0.0003910238665412,0.0003813482981058,0.0003719852102221
9606.ENSP00000222399,0.0005385429030866,0.0004030255076941,0.0003775142686208
9606.ENSP00000289359,0.0003672412822197,0.000383925227652,0.000375636613171
9606.ENSP00000337159,0.0004056104116898,0.0003946968718082,0.0003773668649955
9606.ENSP00000291416,0.0002677562370081,0.0003500228340271,0.0003661696318886
9606.ENSP00000290354,0.0004167106562817,0.0003837330441456,0.0003739084859262
9606.ENSP00000430307,5.858590066054603e-05,0.0001127204277509,0.0001560987220727
9606.ENSP00000400972,0.0004380903192213,0.000391107147152,0.0003748261733562
9606.ENSP00000362566,0.0,0.0,0.0
9606.ENSP00000385739,0.000386788859032,0.000391773886804,0.0003774368742597
9606.ENSP00000216024,0.0003796562377829,0.00037916405563,0.0003716466162586
9606.ENSP00000454973,0.0005472656957863,0.0004372042458271,0.0003895033805747
9606.ENSP00000462116,0.0003716813516803,0.0003784931177506,0.0003712931938935
9606.ENSP00000364965,0.0004070384857186,0.0003829760244116,0.0003720242239069
9606.ENSP00000255082,0.0001620487182663,0.0002665436586539,0.0003149490039504
9606.ENSP00000424544,0.000346722685208,0.0003748159506358,0.0003706538482219
9606.ENSP00000380251,0.0003869037900585,0.0003811259957728,0.0003721521861734
9606.ENSP00000219481,0.00038390703412,0.0003812370632658,0.0003724061316461
9606.ENSP00000387699,0.0003864900791086,0.0003780255647143,0.0003706535862875
9606.ENSP00000292431,0.0003640411123342,0.0003729425625351,0.0003685177980514
9606.ENSP00000435565,0.0002024799705395,0.0003014053727383,0.0003405810566619
9606.ENSP00000379174,0.0015038407655083,0.0009093174885492,0.0005900244505028
9606.ENSP00000319831,0.0004187868071312,0.0003850359862553,0.0003734784477273
9606.ENSP00000361397,3.823500128419255e-05,7.0251642682706e-05,9.858582052402198e-05
9606.ENSP00000375914,0.0003581682431104,0.0003769747563637,0.0003709951197379
9606.ENSP00000378399,0.0002327177189727,0.0003305346799606,0.000358502180461
9606.ENSP00000310585,0.0004302105808164,0.0003897625210811,0.000373852388293
9606.ENSP00000271332,0.0005172693563508,0.0003956369764637,0.0003750725009012
9606.ENSP00000298282,0.0003239017241867,0.0003709276534209,0.0003700309644045
9606.ENSP00000265334,0.0001946180818777,0.0002950817870441,0.0003365572010807
9606.ENSP00000229729,0.0003454008201515,0.0003794504846155,0.0003792648021772
9606.ENSP00000246515,0.0,0.0,0.0
9606.ENSP00000354543,0.0004581578759825,0.0004186713049421,0.0003896172493114
9606.ENSP00000418082,0.0003919325172319,0.000381284749892,0.0003719327578437
