protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000277526,0.0,0.0,0.0
9606.ENSP00000286353,6.598289090674704e-05,6.118826576438005e-05,3.6302896642425095e-05
9606.ENSP00000364595,5.078698219061999e-06,1.664379134195831e-06,3.257948133597066e-07
9606.ENSP00000304127,0.0003924691608995,0.0001503395745939,4.867635999306931e-05
9606.ENSP00000368496,1.3747637776281667e-05,5.9651424801903366e-06,1.9371307977881128e-06
9606.ENSP00000342197,0.0,0.0,0.0
9606.ENSP00000272134,0.0001721022227379,0.0001040191480904,4.7544249348655856e-05
9606.ENSP00000325402,1.9741039679739488e-05,1.3524302025027344e-05,7.155179532976115e-06
9606.ENSP00000319370,3.392043462339358e-06,1.3761485279969247e-06,3.881939586541015e-07
9606.ENSP00000200557,5.678151498189059e-05,3.0096634270211525e-05,1.176100411358753e-05
9606.ENSP00000336740,0.0005639591872984,0.0003401955501021,0.0001529013085133
9606.ENSP00000413929,0.0002739265644205,0.0001139530164529,4.1243120469834234e-05
9606.ENSP00000311760,0.0,0.0,0.0
9606.ENSP00000345773,9.593030228873716e-05,7.569292597700005e-05,4.0249566428501746e-05
9606.ENSP00000315152,0.0002551600994412,9.833948629003032e-05,3.104477190860021e-05
9606.ENSP00000335615,1.3446576567490066e-05,1.0757153429117576e-05,6.044418096610054e-06
9606.ENSP00000478767,0.0021458804936164,0.0017646863905657,0.0012415676924743
9606.ENSP00000386532,0.000143177733051,5.784983318282156e-05,1.7413470619204517e-05
9606.ENSP00000384376,8.361294758488679e-05,4.187971029899728e-05,1.7659125711215968e-05
9606.ENSP00000466090,0.000199224300886,0.0001469876624249,7.421109023778666e-05
9606.ENSP00000339067,1.0695599752074308e-05,5.048035258454053e-06,1.5385248819476563e-06
9606.ENSP00000265433,0.0002901900145258,0.0001325077802019,5.0141444391605186e-05
9606.ENSP00000319388,7.584078580257137e-05,3.456211126468775e-05,1.2138462334751366e-05
9606.ENSP00000347748,3.711593603052243e-05,2.506443019592444e-05,1.163768425016827e-05
9606.ENSP00000226432,0.0,0.0,0.0
9606.ENSP00000258415,9.797020151410212e-05,3.616107143751731e-05,9.726531676549985e-06
9606.ENSP00000290310,0.0,0.0,0.0
9606.ENSP00000351035,5.9559803285619225e-05,2.656646470429758e-05,9.136332080518974e-06
9606.ENSP00000343526,0.000173206694364,7.588811342239709e-05,2.6978857508291864e-05
9606.ENSP00000404203,0.0002752796800914,0.0001454734871844,5.987947079292072e-05
9606.ENSP00000271526,0.0001489174286825,0.0001054050233987,5.447774570723591e-05
9606.ENSP00000484862,3.066236070555696e-05,1.3939957983273715e-05,4.118631082610125e-06
9606.ENSP00000345719,0.0001897639362241,0.0001190808321389,5.558887870617369e-05
9606.ENSP00000267260,1.4123335010465209e-05,4.36169077207021e-06,1.0068389891642544e-06
9606.ENSP00000428619,0.0,0.0,0.0
9606.ENSP00000400892,4.3695536729052825e-05,1.9674589983931225e-05,6.620627705466308e-06
9606.ENSP00000371985,0.0,0.0,0.0
9606.ENSP00000339883,0.0002629954395822,0.000139026430239,6.12823662931638e-05
9606.ENSP00000272367,1.454851710114868e-05,6.812870273392537e-06,2.076483402903271e-06
9606.ENSP00000408342,0.0,0.0,0.0
9606.ENSP00000338030,3.556226579912919e-05,1.5510531022778862e-05,5.10299727615348e-06
9606.ENSP00000241256,9.472592563822592e-05,5.57663846184472e-05,2.4207553127971303e-05
9606.ENSP00000332757,7.45119115741438e-05,3.681477607194479e-05,1.3509795146263829e-05
9606.ENSP00000355045,8.106890834476986e-06,3.505348238406481e-06,1.2077051543985575e-06
9606.ENSP00000479060,2.605977463679205e-06,9.299634423649568e-07,2.442357451195947e-07
