,protein,RWR_positive_0.4_0.1,RWR_positive_0.4_0.2,RWR_positive_0.4_0.3,RWR_positive_0.4_0.4,RWR_positive_0.4_0.5,RWR_positive_0.4_0.6,RWR_positive_0.4_0.7,RWR_positive_0.4_0.8,RWR_positive_0.4_0.9,RWR_positive_0.4_1.0
5438,9606.ENSP00000350881,5.239140150922516e-05,8.09854939037495e-05,0.00011863339252798517,0.0001974956944301963,0.00030914896817092833,0.0003472296226482352,0.00039943175442954857,0.0004428499413551887,0.0005444006352176642,0.0005797206654552715
5439,9606.ENSP00000448785,0.000375228068300148,0.0007295960701560992,0.0008731196733504859,0.0012935140800995914,0.0016823556077024452,0.003890424418283058,0.004352739985362483,0.0046890348533644875,0.005015685098073832,0.005176475635885698
5440,9606.ENSP00000237530,0.003079174385201373,0.0042719004343304365,0.021680779721182132,0.026488383720261566,0.02778762795149519,0.031018677323817353,0.03428194300668893,0.0455761292417378,0.04687082545462866,0.048207073157563035
5441,9606.ENSP00000375476,2.3160072874601476e-05,5.192982388241663e-05,0.00021820988325858002,0.00023402602891668415,0.00025513891490772035,0.000273999513663951,0.0002943632802640354,0.0007695310397825511,0.0007854487821145699,0.0008205375495203998
5442,9606.ENSP00000281928,0.0008773825863162514,0.0020942594338806257,0.003734948703762097,0.00495817712462751,0.007624867021250323,0.010480029237818241,0.012539946243995568,0.01379998474241138,0.017122502118421475,0.02246065982219832
5443,9606.ENSP00000252530,6.228004169783985e-05,0.00011817990420848683,0.0001766391744314101,0.00026394987765718654,0.00032219579605213805,0.00037485980934881774,0.0004273750538650743,0.0005191331150844492,0.0005719854667588497,0.0006519517905412474
5444,9606.ENSP00000357057,0.00012470065674629577,0.0002056464787267481,0.00024234549445716514,0.0003487253974409068,0.0004313259443412611,0.0004792654611903789,0.0005794446262661681,0.0006184673080691023,0.0006928642868617499,0.0007313338823320203
5445,9606.ENSP00000364886,0.003123903717294362,0.004051093157299262,0.006272485208226877,0.008911858851476261,0.010994655769902837,0.012940648040189273,0.017975718093923607,0.01960178534064122,0.022902690184763916,0.02684590949452714
5446,9606.ENSP00000469332,0.00019126681563156668,0.00035393895690678887,0.0005516554503859379,0.0007088036107052929,0.0009480935591314361,0.0011652472570897923,0.0012665692330911314,0.0014687076675163422,0.0017377476624240665,0.0018994171217483911
5447,9606.ENSP00000292450,0.0004450489477113665,0.001151827222421233,0.0042632779928862075,0.005103283184271158,0.0057617308298129385,0.0061150628376668735,0.008162507722452354,0.016769845953578912,0.02610054580237211,0.03460067644530213
5448,9606.ENSP00000265239,0.00015698529626753216,0.0002279851367556912,0.00030865361366098025,0.0003941650074513929,0.0004753444464051319,0.0005479036711267276,0.0006187372514850837,0.0006667041899607945,0.0007518682785792369,0.0008394296045662518
5449,9606.ENSP00000303145,0.0033473042801615044,0.006155573999245268,0.009494120140280385,0.011147212755134243,0.016463795731651742,0.01827560737179394,0.01961543649823767,0.030093244800822955,0.03460939932234794,0.036313309418066306
5450,9606.ENSP00000217402,0.004719388370453603,0.010172948747599908,0.019812749753899267,0.02611728043475134,0.02997381483929777,0.03921816383806712,0.048868292988494585,0.056246534988915874,0.06652547165988888,0.07365629096137806
5451,9606.ENSP00000321679,0.0005086100199023471,0.0008678165184580959,0.0012729270573433658,0.0016321567564942985,0.001966838395635918,0.0033733252825571746,0.0036369784599057206,0.004039400533689344,0.00510453401614078,0.0054488010567820865
5452,9606.ENSP00000377148,0.0016858870195815613,0.003823314857542599,0.0075148783991134515,0.008998899066000246,0.01194115198835872,0.0210644234402968,0.02701880332877053,0.031523291783491385,0.033503738912133506,0.03565672046222264
5453,9606.ENSP00000275493,0.014483548470308145,0.027255246802013043,0.03542161380079496,0.047594499861174935,0.05815213556574625,0.06409929223811797,0.07093022891228463,0.0766559288576874,0.09062720492112629,0.10348628991949661
5454,9606.ENSP00000441600,0.00029376991125743197,0.001412390563715487,0.0016068901455697777,0.0017795154065833262,0.002117713099423053,0.0023475889627711547,0.0025473149575551113,0.0027551561938543067,0.0033556534977714717,0.00351673472353993
5455,9606.ENSP00000291906,0.0011055736903798974,0.0025889996962696177,0.004338331553678937,0.005610487655556286,0.007006155285026484,0.00857049986037405,0.009262722938806678,0.010299384128169251,0.011025706687187643,0.01350133146863165
5456,9606.ENSP00000249071,0.006478907893923204,0.01570853554576677,0.018510537866455318,0.02500755097877055,0.029149993114114443,0.034324840654411194,0.042994869741275914,0.046827271205340484,0.05528742454716826,0.06560634945230309
5457,9606.ENSP00000466775,0.0024195713069060194,0.0026744506526415715,0.0028894840670751166,0.003408173341147082,0.003792864563830315,0.004155252403310999,0.0044528786846859255,0.005142383466427688,0.007495844827035941,0.0077609868322649255
5458,9606.ENSP00000317123,0.007902139074334395,0.013904408031818083,0.019361587650063183,0.02778103112772054,0.03246830450171477,0.0381942130333872,0.04058820263639097,0.04471902725651357,0.05429090855044079,0.057515759379291195
5459,9606.ENSP00000367406,0.003756389325890883,0.007282525916942191,0.011485089266196189,0.01369456060431331,0.015370721386361114,0.02020685941627008,0.026293674232404994,0.029045605171480533,0.03176469460537822,0.033110034122705835
5460,9606.ENSP00000370129,0.0012606522692167601,0.0018724485597717093,0.0026629330819106707,0.003364306817933066,0.004346332763350195,0.004916559414108248,0.005391154490440495,0.007078988169974305,0.007817866975826248,0.009733844411517464
