protein,shortest_path_length,label
9606.ENSP00000295228,-3,0.0
9606.ENSP00000319096,-3,0.0
9606.ENSP00000348381,-3,0.0
9606.ENSP00000373343,-3,0.0
9606.ENSP00000246006,-3,0.0
9606.ENSP00000277865,-3,0.0
9606.ENSP00000441823,-3,0.0
9606.ENSP00000470185,-3,0.0
9606.ENSP00000329452,-3,0.0
9606.ENSP00000370997,-3,0.0
9606.ENSP00000289672,-3,0.0
9606.ENSP00000357047,-3,0.0
9606.ENSP00000254627,-4,0.0
9606.ENSP00000400852,-3,0.0
9606.ENSP00000434412,-2,0.0
9606.ENSP00000456226,-3,0.0
9606.ENSP00000412361,-6,0.0
9606.ENSP00000254719,-3,0.0
9606.ENSP00000304229,-3,0.0
9606.ENSP00000379346,-3,0.0
9606.ENSP00000408288,-3,0.0
9606.ENSP00000352424,-3,0.0
9606.ENSP00000360922,-2,0.0
9606.ENSP00000342848,-3,0.0
9606.ENSP00000417654,-3,0.0
9606.ENSP00000297991,-3,0.0
9606.ENSP00000295683,-6,0.0
9606.ENSP00000267984,-3,0.0
9606.ENSP00000272252,-3,0.0
9606.ENSP00000420525,-3,0.0
9606.ENSP00000282928,-3,0.0
9606.ENSP00000268164,-6,0.0
9606.ENSP00000410339,-3,0.0
9606.ENSP00000333183,-3,0.0
9606.ENSP00000369682,-3,0.0
9606.ENSP00000339835,-3,0.0
9606.ENSP00000297512,-3,0.0
9606.ENSP00000378130,-3,0.0
9606.ENSP00000310332,-3,0.0
9606.ENSP00000357389,-3,0.0
9606.ENSP00000363745,-2,0.0
9606.ENSP00000481878,-3,0.0
9606.ENSP00000393183,-3,0.0
9606.ENSP00000275015,-3,0.0
9606.ENSP00000226796,-3,0.0
9606.ENSP00000352536,-3,0.0
9606.ENSP00000347754,-6,0.0
9606.ENSP00000262776,-2,0.0
9606.ENSP00000430271,-4,0.0
9606.ENSP00000355162,-3,0.0
9606.ENSP00000295206,-6,0.0
9606.ENSP00000363081,-2,0.0
9606.ENSP00000334785,-3,0.0
9606.ENSP00000454303,-3,0.0
9606.ENSP00000368686,-3,0.0
9606.ENSP00000264151,-3,0.0
9606.ENSP00000290200,-3,0.0
9606.ENSP00000225941,-3,0.0
9606.ENSP00000352849,-3,0.0
9606.ENSP00000263208,-3,0.0
9606.ENSP00000266557,-3,0.0
9606.ENSP00000420295,-3,0.0
9606.ENSP00000221992,-3,0.0
9606.ENSP00000297562,-3,1.0
9606.ENSP00000314116,-4,0.0
9606.ENSP00000306678,-3,0.0
9606.ENSP00000309767,-6,0.0
9606.ENSP00000388275,-3,0.0
9606.ENSP00000365042,-3,0.0
9606.ENSP00000439807,-3,0.0
9606.ENSP00000482228,-3,0.0
9606.ENSP00000476100,-3,0.0
9606.ENSP00000262873,-3,0.0
9606.ENSP00000444812,-3,0.0
9606.ENSP00000330442,-3,0.0
9606.ENSP00000307181,-3,0.0
9606.ENSP00000419162,-3,0.0
9606.ENSP00000398273,-3,0.0
9606.ENSP00000350052,-3,0.0
9606.ENSP00000321848,-3,0.0
9606.ENSP00000290866,-3,0.0
9606.ENSP00000382274,-3,0.0
9606.ENSP00000382770,-3,0.0
9606.ENSP00000301891,-3,0.0
9606.ENSP00000358909,-3,0.0
9606.ENSP00000366314,-3,0.0
9606.ENSP00000263735,-3,0.0
9606.ENSP00000327048,-3,0.0
9606.ENSP00000221856,-3,0.0
9606.ENSP00000276533,-3,0.0
9606.ENSP00000222644,-3,0.0
9606.ENSP00000363054,-2,0.0
9606.ENSP00000296417,-3,0.0
9606.ENSP00000261514,-3,0.0
9606.ENSP00000420237,-3,0.0
9606.ENSP00000379138,-3,0.0
9606.ENSP00000436901,-3,0.0
9606.ENSP00000283632,-3,0.0
9606.ENSP00000332790,-3,0.0
9606.ENSP00000357448,-3,0.0
9606.ENSP00000345849,-6,0.0
9606.ENSP00000312326,-3,0.0
9606.ENSP00000463201,-3,0.0
9606.ENSP00000424243,-2,0.0
9606.ENSP00000245620,-3,0.0
9606.ENSP00000359552,-3,0.0
9606.ENSP00000353770,-2,0.0
9606.ENSP00000341170,-3,0.0
9606.ENSP00000483375,-3,0.0
9606.ENSP00000469441,-6,0.0
9606.ENSP00000296411,-3,0.0
9606.ENSP00000446872,-3,0.0
9606.ENSP00000280191,-6,0.0
9606.ENSP00000312262,-3,0.0
9606.ENSP00000439228,-3,0.0
9606.ENSP00000246802,-3,0.0
9606.ENSP00000381541,-3,0.0
9606.ENSP00000359795,-3,0.0
9606.ENSP00000353791,-3,0.0
9606.ENSP00000341805,-3,0.0
9606.ENSP00000378332,-2,0.0
9606.ENSP00000381607,-3,0.0
9606.ENSP00000370589,-3,0.0
9606.ENSP00000390783,-3,0.0
9606.ENSP00000295268,-3,0.0
9606.ENSP00000327214,-3,0.0
9606.ENSP00000300255,-3,0.0
9606.ENSP00000442788,-2,0.0
9606.ENSP00000252321,-6,0.0
9606.ENSP00000318113,-3,0.0
9606.ENSP00000227322,-3,0.0
9606.ENSP00000474096,-3,0.0
9606.ENSP00000296755,-3,0.0
9606.ENSP00000328327,-3,0.0
9606.ENSP00000412215,-3,0.0
9606.ENSP00000378548,-3,0.0
9606.ENSP00000326574,-3,0.0
9606.ENSP00000330391,-6,0.0
9606.ENSP00000243056,-6,0.0
9606.ENSP00000418428,-3,0.0
9606.ENSP00000345667,-4,0.0
9606.ENSP00000342499,-3,0.0
9606.ENSP00000385269,-2,0.0
9606.ENSP00000307479,-2,0.0
9606.ENSP00000281772,-3,0.0
9606.ENSP00000346340,-3,0.0
9606.ENSP00000468678,-3,0.0
9606.ENSP00000352513,-3,0.0
9606.ENSP00000420723,-4,0.0
9606.ENSP00000354053,-3,0.0
9606.ENSP00000272369,-3,0.0
9606.ENSP00000350032,-3,0.0
9606.ENSP00000363513,-3,0.0
9606.ENSP00000360985,-3,0.0
9606.ENSP00000236925,-3,0.0
9606.ENSP00000355920,-6,0.0
9606.ENSP00000308430,-3,0.0
9606.ENSP00000316130,-2,0.0
9606.ENSP00000229335,-3,0.0
9606.ENSP00000361712,-3,0.0
9606.ENSP00000339524,-3,0.0
9606.ENSP00000261058,-3,0.0
9606.ENSP00000469029,-3,1.0
9606.ENSP00000345968,-3,0.0
9606.ENSP00000470441,-3,0.0
9606.ENSP00000329735,-4,0.0
9606.ENSP00000274764,-6,0.0
9606.ENSP00000409896,-3,0.0
9606.ENSP00000391209,-4,0.0
9606.ENSP00000299424,-3,1.0
9606.ENSP00000420514,-2,0.0
9606.ENSP00000354964,-3,0.0
9606.ENSP00000370125,-3,0.0
9606.ENSP00000480132,-3,0.0
9606.ENSP00000339479,-3,0.0
9606.ENSP00000314543,-6,0.0
9606.ENSP00000246662,-6,0.0
9606.ENSP00000271843,-3,0.0
9606.ENSP00000376523,-3,0.0
9606.ENSP00000358242,-3,0.0
9606.ENSP00000348460,-3,0.0
9606.ENSP00000354891,-3,0.0
9606.ENSP00000281543,-3,0.0
9606.ENSP00000415034,-3,0.0
9606.ENSP00000420213,-3,0.0
9606.ENSP00000360035,-3,0.0
9606.ENSP00000358784,-6,0.0
9606.ENSP00000379003,-3,0.0
9606.ENSP00000302160,-2,0.0
9606.ENSP00000386125,-3,0.0
9606.ENSP00000332353,-3,0.0
9606.ENSP00000250237,-3,0.0
9606.ENSP00000218230,-3,0.0
9606.ENSP00000017003,-3,0.0
9606.ENSP00000335808,-3,0.0
9606.ENSP00000414906,-3,0.0
9606.ENSP00000296658,-3,0.0
9606.ENSP00000366654,-3,0.0
9606.ENSP00000276654,-2,0.0
9606.ENSP00000448054,-3,0.0
9606.ENSP00000359376,-3,0.0
9606.ENSP00000306099,-2,0.0
9606.ENSP00000425955,-3,0.0
9606.ENSP00000460274,-3,0.0
9606.ENSP00000329295,-3,0.0
9606.ENSP00000351475,-3,0.0
9606.ENSP00000259631,-3,0.0
9606.ENSP00000399938,-3,0.0
9606.ENSP00000288774,-3,0.0
9606.ENSP00000354481,-4,0.0
9606.ENSP00000348395,-3,0.0
9606.ENSP00000310182,-3,0.0
9606.ENSP00000253719,-3,0.0
9606.ENSP00000251119,-3,0.0
9606.ENSP00000360250,-3,0.0
9606.ENSP00000310521,-3,0.0
9606.ENSP00000346300,-2,0.0
9606.ENSP00000262210,-3,0.0
9606.ENSP00000316779,-2,0.0
9606.ENSP00000307292,-3,0.0
9606.ENSP00000316605,-3,0.0
9606.ENSP00000297029,-3,0.0
9606.ENSP00000370288,-3,0.0
9606.ENSP00000253047,-3,0.0
9606.ENSP00000301399,-3,0.0
9606.ENSP00000379140,-2,0.0
9606.ENSP00000265729,-3,0.0
9606.ENSP00000401197,-3,0.0
9606.ENSP00000441685,-3,0.0
9606.ENSP00000469759,-6,0.0
9606.ENSP00000443168,-4,0.0
9606.ENSP00000216101,-3,0.0
9606.ENSP00000416959,-3,0.0
9606.ENSP00000477870,-3,0.0
9606.ENSP00000363500,-2,0.0
9606.ENSP00000377769,-3,0.0
9606.ENSP00000363708,-2,0.0
9606.ENSP00000362748,-3,0.0
9606.ENSP00000382863,-3,0.0
9606.ENSP00000262316,-2,0.0
9606.ENSP00000366434,-3,0.0
9606.ENSP00000482639,-3,0.0
9606.ENSP00000365435,-3,0.0
9606.ENSP00000315569,-3,0.0
9606.ENSP00000263736,-3,0.0
9606.ENSP00000221561,-3,0.0
9606.ENSP00000318646,-3,0.0
9606.ENSP00000262752,-2,0.0
9606.ENSP00000377344,-2,0.0
9606.ENSP00000265769,-3,0.0
9606.ENSP00000420826,-4,0.0
9606.ENSP00000387010,-3,0.0
9606.ENSP00000264313,-3,0.0
9606.ENSP00000357320,-3,0.0
9606.ENSP00000254695,-3,0.0
9606.ENSP00000215794,-3,0.0
9606.ENSP00000307552,-3,0.0
9606.ENSP00000332806,-3,0.0
9606.ENSP00000302724,-6,0.0
9606.ENSP00000415056,-3,0.0
9606.ENSP00000380869,-3,0.0
9606.ENSP00000413001,-3,0.0
9606.ENSP00000274382,-3,0.0
9606.ENSP00000246895,-6,0.0
9606.ENSP00000426237,-3,0.0
9606.ENSP00000431926,-3,0.0
9606.ENSP00000230732,-3,0.0
9606.ENSP00000368856,-2,0.0
9606.ENSP00000216410,-3,0.0
9606.ENSP00000370519,-3,0.0
9606.ENSP00000318650,-3,0.0
9606.ENSP00000451812,-3,0.0
9606.ENSP00000261386,-3,0.0
9606.ENSP00000349181,-3,0.0
9606.ENSP00000438248,-3,0.0
9606.ENSP00000483469,-4,0.0
9606.ENSP00000270649,-3,0.0
9606.ENSP00000377037,-3,0.0
9606.ENSP00000379458,-3,0.0
9606.ENSP00000358575,-3,0.0
9606.ENSP00000355014,-2,0.0
9606.ENSP00000298854,-3,0.0
9606.ENSP00000314544,-3,0.0
9606.ENSP00000253110,-3,0.0
9606.ENSP00000394757,-3,0.0
9606.ENSP00000433757,-3,0.0
9606.ENSP00000343867,-3,0.0
9606.ENSP00000217420,-6,0.0
9606.ENSP00000216122,-3,0.0
9606.ENSP00000255380,-3,0.0
9606.ENSP00000339136,-3,0.0
9606.ENSP00000370003,-2,0.0
9606.ENSP00000352401,-3,0.0
9606.ENSP00000421965,-3,0.0
9606.ENSP00000327440,-3,0.0
9606.ENSP00000411268,-3,0.0
9606.ENSP00000304102,-3,0.0
9606.ENSP00000427401,-3,0.0
9606.ENSP00000296043,-3,0.0
9606.ENSP00000298231,-6,0.0
9606.ENSP00000347839,-2,0.0
9606.ENSP00000344831,-3,0.0
9606.ENSP00000379464,-3,0.0
9606.ENSP00000373399,-3,0.0
9606.ENSP00000380286,-3,0.0
9606.ENSP00000435509,-6,0.0
9606.ENSP00000362116,-3,0.0
9606.ENSP00000255152,-4,0.0
9606.ENSP00000256857,-3,0.0
9606.ENSP00000371278,-3,0.0
9606.ENSP00000329158,-3,0.0
9606.ENSP00000298622,-3,0.0
9606.ENSP00000441786,-3,0.0
9606.ENSP00000382828,-3,0.0
9606.ENSP00000338562,-3,0.0
9606.ENSP00000072869,-3,0.0
9606.ENSP00000309334,-3,0.0
9606.ENSP00000264005,-2,0.0
9606.ENSP00000410007,-3,0.0
9606.ENSP00000286657,-3,0.0
9606.ENSP00000354251,-3,0.0
9606.ENSP00000428324,-4,0.0
9606.ENSP00000311364,-6,0.0
9606.ENSP00000381824,-3,0.0
9606.ENSP00000320184,-3,0.0
9606.ENSP00000315997,-2,0.0
9606.ENSP00000348772,-3,0.0
9606.ENSP00000365159,-3,0.0
9606.ENSP00000336127,-3,0.0
9606.ENSP00000269571,-2,0.0
9606.ENSP00000312455,-2,0.0
9606.ENSP00000344860,-5,0.0
9606.ENSP00000363064,-3,0.0
9606.ENSP00000275162,-3,0.0
9606.ENSP00000452877,-3,0.0
9606.ENSP00000304133,-3,0.0
9606.ENSP00000327143,-3,0.0
9606.ENSP00000356224,-3,0.0
9606.ENSP00000353734,-3,0.0
9606.ENSP00000380281,-3,0.0
9606.ENSP00000207457,-3,0.0
9606.ENSP00000373570,-3,0.0
9606.ENSP00000352846,-3,0.0
9606.ENSP00000360882,-3,0.0
9606.ENSP00000340683,-3,0.0
9606.ENSP00000458762,-3,0.0
9606.ENSP00000369424,-3,0.0
9606.ENSP00000443824,-2,0.0
9606.ENSP00000356729,-3,0.0
9606.ENSP00000276449,-3,0.0
9606.ENSP00000315383,-3,0.0
9606.ENSP00000330218,-3,0.0
9606.ENSP00000327569,-4,0.0
9606.ENSP00000264025,-3,0.0
9606.ENSP00000291182,-3,0.0
9606.ENSP00000469417,-6,0.0
9606.ENSP00000301459,-3,0.0
9606.ENSP00000376453,-3,1.0
9606.ENSP00000312506,-3,0.0
9606.ENSP00000223862,-3,0.0
9606.ENSP00000356630,-3,0.0
9606.ENSP00000262839,-3,0.0
9606.ENSP00000291672,-3,0.0
9606.ENSP00000421689,-3,1.0
9606.ENSP00000386896,-2,0.0
9606.ENSP00000396976,-3,0.0
9606.ENSP00000429015,-3,0.0
9606.ENSP00000261772,-3,0.0
9606.ENSP00000312002,-3,0.0
9606.ENSP00000292314,-3,0.0
9606.ENSP00000343838,-3,0.0
9606.ENSP00000332449,-3,0.0
9606.ENSP00000276052,-3,0.0
9606.ENSP00000313582,-3,0.0
9606.ENSP00000420269,-3,0.0
9606.ENSP00000355205,-3,0.0
9606.ENSP00000360421,-3,0.0
9606.ENSP00000273286,-3,0.0
9606.ENSP00000295050,-2,0.0
9606.ENSP00000364578,-3,0.0
9606.ENSP00000352358,-6,0.0
9606.ENSP00000007390,-3,0.0
9606.ENSP00000328412,-3,0.0
9606.ENSP00000258829,-3,0.0
9606.ENSP00000310260,-3,1.0
9606.ENSP00000387185,-3,0.0
9606.ENSP00000419378,-3,0.0
9606.ENSP00000376293,-3,0.0
9606.ENSP00000477981,-3,0.0
9606.ENSP00000464162,-3,1.0
9606.ENSP00000276816,-3,0.0
9606.ENSP00000429018,-3,0.0
9606.ENSP00000359663,-6,0.0
9606.ENSP00000353717,-3,0.0
9606.ENSP00000248948,-4,0.0
9606.ENSP00000301764,-3,0.0
9606.ENSP00000405890,-3,0.0
9606.ENSP00000259708,-3,0.0
9606.ENSP00000297596,-3,0.0
9606.ENSP00000245451,-2,0.0
9606.ENSP00000441875,-2,1.0
9606.ENSP00000340454,-3,0.0
9606.ENSP00000369739,-2,0.0
9606.ENSP00000414147,-3,0.0
9606.ENSP00000289877,-6,0.0
9606.ENSP00000361569,-3,0.0
9606.ENSP00000356853,-3,0.0
9606.ENSP00000320347,-3,0.0
9606.ENSP00000345347,-2,0.0
9606.ENSP00000477213,-2,0.0
9606.ENSP00000363349,-3,0.0
9606.ENSP00000308405,-3,0.0
9606.ENSP00000373827,-3,0.0
9606.ENSP00000340608,-3,0.0
9606.ENSP00000438038,-3,0.0
9606.ENSP00000355167,-6,0.0
9606.ENSP00000454021,-3,0.0
9606.ENSP00000258662,-3,0.0
9606.ENSP00000358525,-2,0.0
9606.ENSP00000215061,-3,0.0
9606.ENSP00000302833,-4,0.0
9606.ENSP00000352601,-2,0.0
9606.ENSP00000317382,-3,0.0
9606.ENSP00000363557,-3,0.0
9606.ENSP00000482393,-3,0.0
9606.ENSP00000262713,-3,0.0
9606.ENSP00000278865,-6,0.0
9606.ENSP00000481045,-3,0.0
9606.ENSP00000429150,-3,0.0
9606.ENSP00000379869,-3,1.0
9606.ENSP00000378743,-3,0.0
9606.ENSP00000392617,-3,0.0
9606.ENSP00000276689,-3,0.0
9606.ENSP00000347538,-3,0.0
9606.ENSP00000260947,-3,0.0
9606.ENSP00000300231,-3,0.0
9606.ENSP00000471593,-3,0.0
9606.ENSP00000318486,-3,0.0
9606.ENSP00000354204,-3,0.0
9606.ENSP00000228136,-3,0.0
9606.ENSP00000479664,-3,0.0
9606.ENSP00000382592,-3,0.0
9606.ENSP00000280800,-2,0.0
9606.ENSP00000270077,-6,0.0
9606.ENSP00000381003,-3,0.0
9606.ENSP00000476136,-3,0.0
9606.ENSP00000311121,-3,0.0
9606.ENSP00000438748,-3,0.0
9606.ENSP00000348472,-3,0.0
9606.ENSP00000234347,-3,0.0
9606.ENSP00000369009,-3,0.0
9606.ENSP00000240619,-4,0.0
9606.ENSP00000334650,-3,0.0
9606.ENSP00000481559,-3,0.0
9606.ENSP00000362485,-3,0.0
9606.ENSP00000370373,-3,0.0
9606.ENSP00000274811,-2,0.0
9606.ENSP00000303276,-3,0.0
9606.ENSP00000305459,-3,0.0
9606.ENSP00000300026,-2,0.0
9606.ENSP00000347454,-3,0.0
9606.ENSP00000257430,-3,0.0
9606.ENSP00000264917,-3,0.0
9606.ENSP00000368666,-3,0.0
9606.ENSP00000344115,-2,0.0
9606.ENSP00000373325,-4,0.0
9606.ENSP00000356143,-3,0.0
9606.ENSP00000479904,-3,0.0
9606.ENSP00000356978,-3,0.0
9606.ENSP00000297316,-3,0.0
9606.ENSP00000377024,-3,0.0
9606.ENSP00000419422,-2,0.0
9606.ENSP00000288207,-3,0.0
9606.ENSP00000295755,-6,0.0
9606.ENSP00000362918,-3,0.0
9606.ENSP00000434516,-3,0.0
9606.ENSP00000261254,-3,0.0
9606.ENSP00000401303,-2,0.0
9606.ENSP00000161559,-2,0.0
9606.ENSP00000378857,-3,0.0
9606.ENSP00000292823,-3,0.0
9606.ENSP00000371790,-6,0.0
9606.ENSP00000363482,-3,0.0
9606.ENSP00000367139,-4,0.0
9606.ENSP00000429065,-3,0.0
9606.ENSP00000380998,-3,1.0
9606.ENSP00000280772,-2,0.0
9606.ENSP00000344458,-3,0.0
9606.ENSP00000267845,-3,0.0
9606.ENSP00000364597,-3,0.0
9606.ENSP00000298573,-3,0.0
9606.ENSP00000350075,-3,0.0
9606.ENSP00000374274,-3,0.0
9606.ENSP00000368824,-3,0.0
9606.ENSP00000360858,-3,0.0
9606.ENSP00000384770,-6,0.0
9606.ENSP00000263640,-3,0.0
9606.ENSP00000252445,-3,1.0
9606.ENSP00000378187,-3,0.0
9606.ENSP00000293879,-3,0.0
9606.ENSP00000441929,-3,0.0
9606.ENSP00000382941,-2,0.0
9606.ENSP00000248121,-3,0.0
9606.ENSP00000483667,-3,0.0
9606.ENSP00000202625,-3,0.0
9606.ENSP00000371070,-6,0.0
9606.ENSP00000355026,-3,0.0
9606.ENSP00000341550,-3,0.0
9606.ENSP00000414019,-3,0.0
9606.ENSP00000355250,-3,0.0
9606.ENSP00000333776,-3,1.0
9606.ENSP00000394510,-3,0.0
9606.ENSP00000418187,-3,0.0
9606.ENSP00000357392,-3,0.0
9606.ENSP00000363345,-4,0.0
9606.ENSP00000253693,-3,0.0
9606.ENSP00000268989,-3,0.0
9606.ENSP00000263121,-3,0.0
9606.ENSP00000335055,-3,0.0
9606.ENSP00000383698,-4,0.0
9606.ENSP00000356621,-3,0.0
9606.ENSP00000400870,-3,0.0
9606.ENSP00000383558,-2,0.0
9606.ENSP00000379682,-3,0.0
9606.ENSP00000357973,-3,0.0
9606.ENSP00000260184,-2,0.0
9606.ENSP00000303252,-3,0.0
9606.ENSP00000354558,-3,0.0
9606.ENSP00000376534,-3,0.0
9606.ENSP00000380250,-3,0.0
9606.ENSP00000292180,-3,0.0
9606.ENSP00000453302,-3,0.0
9606.ENSP00000277903,-3,0.0
9606.ENSP00000311477,-6,0.0
9606.ENSP00000480715,-3,0.0
9606.ENSP00000330074,-3,0.0
9606.ENSP00000301281,-3,0.0
9606.ENSP00000220562,-3,0.0
9606.ENSP00000302216,-3,0.0
9606.ENSP00000361263,-3,0.0
9606.ENSP00000387334,-3,0.0
9606.ENSP00000259883,-3,0.0
9606.ENSP00000258301,-3,0.0
9606.ENSP00000423820,-3,0.0
9606.ENSP00000322845,-3,0.0
9606.ENSP00000357773,-3,0.0
9606.ENSP00000330426,-3,0.0
9606.ENSP00000302629,-3,0.0
9606.ENSP00000361302,-3,0.0
9606.ENSP00000356107,-3,0.0
9606.ENSP00000332454,-3,0.0
9606.ENSP00000464443,-3,0.0
9606.ENSP00000331532,-6,0.0
9606.ENSP00000385080,-3,0.0
9606.ENSP00000294168,-3,0.0
9606.ENSP00000293829,-2,0.0
9606.ENSP00000485185,-3,0.0
9606.ENSP00000362159,-3,0.0
9606.ENSP00000365198,-3,0.0
9606.ENSP00000300650,-3,0.0
9606.ENSP00000233838,-3,0.0
9606.ENSP00000362817,-3,0.0
9606.ENSP00000264824,-3,0.0
9606.ENSP00000280326,-3,0.0
9606.ENSP00000434343,-3,0.0
9606.ENSP00000260010,-2,0.0
9606.ENSP00000295201,-3,0.0
9606.ENSP00000385510,-3,0.0
9606.ENSP00000268655,-3,0.0
