protein,heat_positive_0.2_0.1,heat_positive_0.2_0.2,heat_positive_0.2_0.3,heat_positive_0.2_0.4,heat_positive_0.2_0.5,heat_positive_0.2_0.6,heat_positive_0.2_0.7,heat_positive_0.2_0.8,heat_positive_0.2_0.9,heat_positive_0.2_1.0,Target,label
9606.ENSP00000301329,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,8.158860146068037e-05,9606.ENSP00000335203,0
9606.ENSP00000481127,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,4.784341581398621e-05,9606.ENSP00000335203,0
9606.ENSP00000273968,4.3253370677120984e-05,9.032480011228472e-05,9.032480011228472e-05,9.032480011228472e-05,9.032480011228472e-05,9.032480011228472e-05,9.032480011228472e-05,9.032480011228472e-05,9.032480011228472e-05,9.032480011228472e-05,9606.ENSP00000335203,0
9606.ENSP00000267103,8.171289664460346e-05,0.000162341275427,0.000162341275427,0.000162341275427,0.000162341275427,0.000162341275427,0.000162341275427,0.000162341275427,0.000162341275427,0.000162341275427,9606.ENSP00000335203,0
9606.ENSP00000351214,8.388751302845776e-05,0.000166108860867,0.000166108860867,0.000166108860867,0.000166108860867,0.000166108860867,0.000166108860867,0.000166108860867,0.000166108860867,0.000166108860867,9606.ENSP00000335203,0
9606.ENSP00000263702,8.325377712026238e-05,0.0001648818069952,0.0001648818069952,0.0001648818069952,0.0001648818069952,0.0001648818069952,0.0001648818069952,0.0001648818069952,0.0001648818069952,0.0001648818069952,9606.ENSP00000335203,0
9606.ENSP00000403987,3.2402531360276043e-05,6.845816460554488e-05,6.845816460554488e-05,6.845816460554488e-05,6.845816460554488e-05,6.845816460554488e-05,6.845816460554488e-05,6.845816460554488e-05,6.845816460554488e-05,6.845816460554488e-05,9606.ENSP00000335203,0
9606.ENSP00000406933,8.318737673107535e-05,0.0001664349983911,0.0001664349983911,0.0001664349983911,0.0001664349983911,0.0001664349983911,0.0001664349983911,0.0001664349983911,0.0001664349983911,0.0001664349983911,9606.ENSP00000335203,0
9606.ENSP00000317177,7.616828952450305e-05,0.0001559992015245,0.0001559992015245,0.0001559992015245,0.0001559992015245,0.0001559992015245,0.0001559992015245,0.0001559992015245,0.0001559992015245,0.0001559992015245,9606.ENSP00000335203,0
9606.ENSP00000441065,8.144086314132437e-05,0.0001617089583305,0.0001617089583305,0.0001617089583305,0.0001617089583305,0.0001617089583305,0.0001617089583305,0.0001617089583305,0.0001617089583305,0.0001617089583305,9606.ENSP00000335203,0
