protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0,Target,label
9606.ENSP00000481127,2.394573668970858e-07,3.374652043847879e-07,3.374652043847879e-07,4.568244501234909e-07,9.393047728216968e-07,1.3616064004595911e-06,2.126459309396179e-05,2.126459309396179e-05,2.1793337640905943e-05,2.209279836303949e-05,9606.ENSP00000358840,0
9606.ENSP00000273968,9.561877929036372e-05,9.561877929036372e-05,9.561877929036372e-05,9.582415368243515e-05,9.83138606629274e-05,0.000102443410057,0.0001026994686243,0.0001032453935635,0.0001042838053775,0.0001537641319188,9606.ENSP00000358840,0
9606.ENSP00000267103,1.7136795627248868e-05,1.7136795627248868e-05,1.7136795627248868e-05,1.910682841354781e-05,3.183530726054587e-05,3.818500279003396e-05,4.008974851881314e-05,4.158189289527844e-05,0.0001003249098009,0.0001462088608322,9606.ENSP00000358840,1
9606.ENSP00000351214,1.6225598688904897e-05,1.6225598688904897e-05,1.6225598688904897e-05,1.994959227788451e-05,0.0001001271290911,0.0002591151201254,0.0002598414193018,0.0002642205920628,0.0054281481315446,0.0054445604513502,9606.ENSP00000358840,0
9606.ENSP00000263702,1.6161740075913204e-05,1.6161740075913204e-05,1.6161740075913204e-05,1.8635213071350094e-05,5.7878817024218155e-05,6.9056325102674e-05,7.034258267349861e-05,7.337219355012894e-05,0.0034469431746583,0.0034633695983885,9606.ENSP00000358840,0
9606.ENSP00000403987,6.984347814778987e-08,6.984347814778987e-08,6.984347814778987e-08,1.138369428938477e-07,6.435501587522151e-07,7.285842324623595e-07,8.88218100754791e-07,9.169406136663186e-07,1.5846327982485711e-06,1.81802708011303e-06,9606.ENSP00000358840,0
9606.ENSP00000406933,7.26734996658284e-06,7.26734996658284e-06,7.26734996658284e-06,1.0390365417273918e-05,0.0001696540857829,0.000179854773918,0.0001804279637182,0.0002100439284742,0.0002180175019508,0.0002803864123388,9606.ENSP00000358840,0
9606.ENSP00000317177,1.7388881202275523e-06,1.7388881202275523e-06,1.7388881202275523e-06,4.004528493236142e-06,7.664453365673421e-06,0.0002787604930887,0.0002792329711258,0.0002804807084505,0.0003156944509762,0.0003190707867164,9606.ENSP00000358840,0
9606.ENSP00000441065,5.440731579506224e-05,5.440731579506224e-05,5.440731579506224e-05,8.250859656001184e-05,0.0001103242787926,0.0001167004912265,0.0001195808655285,0.0001806669143356,0.0002239405146044,0.0002802204581746,9606.ENSP00000358840,0
9606.ENSP00000360268,7.181492994446635e-05,7.181492994446635e-05,7.181492994446635e-05,8.126770473588782e-05,0.0012481970132092,0.0013108225183446,0.0013193051655944,0.0013604955640286,0.0014390405744742,0.0014742164956272,9606.ENSP00000358840,0
9606.ENSP00000288532,0.0119331758436651,0.0119331758436651,0.0119331758436651,0.0119388110327987,0.0120805810025469,0.0120968380819629,0.0120978993432469,0.0121362615921926,0.0122123707743591,0.0183798275304823,9606.ENSP00000358840,0
9606.ENSP00000429168,9.41351044428533e-06,9.41351044428533e-06,9.41351044428533e-06,1.0160898262367148e-05,2.422969348719154e-05,2.8656536134727225e-05,2.9103252576437063e-05,3.0200774783272775e-05,7.518750914514833e-05,7.715111450757356e-05,9606.ENSP00000358840,0
9606.ENSP00000238561,0.0006373041685672,0.0006373041685672,0.0006373041685672,0.0006385677625392,0.0007252493307225,0.0007326942060523,0.0007331786511639,0.0007368164135341,0.0008739413183864,0.0010903690411591,9606.ENSP00000358840,0
9606.ENSP00000386543,4.889361051724038e-06,4.889361051724038e-06,4.889361051724038e-06,5.875497711057317e-06,5.930701612719944e-05,6.995886858055349e-05,7.057738840747648e-05,7.132236205963458e-05,8.881568469694718e-05,0.0001096739985145,9606.ENSP00000358840,0
9606.ENSP00000317379,4.948483071117674e-05,4.948483071117674e-05,4.948483071117674e-05,7.718920025697281e-05,0.0047185136931936,0.0047485550490002,0.0047498906844251,0.0048063175155083,0.0048572117409773,0.0049189200331906,9606.ENSP00000358840,0
9606.ENSP00000355741,0.0006330371267044,0.0006330371267044,0.0006330371267044,0.0006402073461573,0.0008786960439755,0.0008999581910364,0.0009014853827189,0.0009392378118822,0.0010377532343859,0.0070382357839354,9606.ENSP00000358840,0
9606.ENSP00000327070,0.0002205525904936,0.0002205525904936,0.0002205525904936,0.0002804737413668,0.0005396579186936,0.0007853634022774,0.0008015656642819,0.000840535056168,0.0010738351620429,0.0012354663902159,9606.ENSP00000358840,0
