protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0,Target,label
9606.ENSP00000346173,0.0005559960554819,0.0005559960554819,0.0005559960554819,0.000818755448563,0.0010913359874393,0.0010913359874393,0.001220454723807,0.0013437443121802,0.0014765516680199,0.0014765516680199,9606.ENSP00000264932,0
9606.ENSP00000346255,0.0005957018001936,0.0005957018001936,0.0005957018001936,0.0008957645186455,0.0011916980874957,0.0011916980874957,0.0013343527098186,0.0014826035621808,0.0016325266333296,0.0016325266333296,9606.ENSP00000264932,0
9606.ENSP00000371586,7.773849938530475e-05,7.773849938530475e-05,7.773849938530475e-05,0.0001161788950412,0.0001538716678624,0.0001538716678624,0.0001722472279652,0.0001905811004689,0.0002104508421325,0.0002104508421325,9606.ENSP00000264932,0
9606.ENSP00000322316,0.000143760258652,0.000143760258652,0.000143760258652,0.0002083836479869,0.0002740686868492,0.0002740686868492,0.0003055077177123,0.0003352141156938,0.0003672865150292,0.0003672865150292,9606.ENSP00000264932,0
9606.ENSP00000258080,0.0003482529064058,0.0003482529064058,0.0003482529064058,0.0005182262757443,0.0006869855860713,0.0006869855860713,0.000769450009102,0.0008530022241757,0.0009381215350003,0.0009381215350003,9606.ENSP00000264932,0
9606.ENSP00000320043,0.0001058475954778,0.0001058475954778,0.0001058475954778,0.0001573020872456,0.0002084021198243,0.0002084021198243,0.0002330992792849,0.0002576378446974,0.0002846694987965,0.0002846694987965,9606.ENSP00000264932,0
9606.ENSP00000384867,9.006286745716352e-05,9.006286745716352e-05,9.006286745716352e-05,0.0001310070165345,0.0001755240245984,0.0001755240245984,0.0001979079952434,0.0002164253437513,0.0002368223285884,0.0002368223285884,9606.ENSP00000264932,0
9606.ENSP00000366939,4.837955475522904e-05,4.837955475522904e-05,4.837955475522904e-05,7.121469570847694e-05,9.453307120566024e-05,9.453307120566024e-05,0.0001060313334164,0.0001170387249658,0.0001284449244849,0.0001284449244849,9606.ENSP00000264932,0
9606.ENSP00000355467,0.0001047256482706,0.0001047256482706,0.0001047256482706,0.0001556961160531,0.0002064481323031,0.0002064481323031,0.0002312183569301,0.0002559647018642,0.0002814677663991,0.0002814677663991,9606.ENSP00000264932,0
9606.ENSP00000341213,4.4200982301845215e-05,4.4200982301845215e-05,4.4200982301845215e-05,6.398713412636425e-05,8.343227818841115e-05,8.343227818841115e-05,9.265159224014496e-05,0.0001017502354443,0.0001114327151299,0.0001114327151299,9606.ENSP00000264932,0
9606.ENSP00000308515,8.788707782514393e-05,8.788707782514393e-05,8.788707782514393e-05,0.0001306585036218,0.0001729790183162,0.0001729790183162,0.0001934879292093,0.0002140615943062,0.0002354111657041,0.0002354111657041,9606.ENSP00000264932,0
9606.ENSP00000264451,5.3086951083969325e-05,5.3086951083969325e-05,5.3086951083969325e-05,7.86576520113158e-05,0.0001041072582665,0.0001041072582665,0.0001166412757811,0.0001291006838073,0.0001418036745235,0.0001418036745235,9606.ENSP00000264932,0
9606.ENSP00000260953,2.79925120594271e-05,2.79925120594271e-05,2.79925120594271e-05,4.186852083876147e-05,5.621453146886779e-05,5.621453146886779e-05,6.315854216154548e-05,6.995316380198346e-05,7.695846352362423e-05,7.695846352362423e-05,9606.ENSP00000264932,0
9606.ENSP00000418008,0.0004855410661548,0.0004855410661548,0.0004855410661548,0.0004855410661548,0.0005898723029531,0.0005898723029531,0.0005898723029531,0.0008347581679117,0.0008347581679117,0.0010535758119658,9606.ENSP00000264932,0
9606.ENSP00000371607,9.393503751198296e-05,9.393503751198296e-05,9.393503751198296e-05,9.393503751198296e-05,0.0001175282795884,0.0001175282795884,0.0001175282795884,0.0001638902958802,0.0001638902958802,0.0002092406230076,9606.ENSP00000264932,0
9606.ENSP00000401980,0.0004834411811316,0.0004834411811316,0.0004834411811316,0.0004834411811316,0.0006056440033717,0.0006056440033717,0.0006056440033717,0.0008469724489259,0.0008469724489259,0.0010888169126701,9606.ENSP00000264932,0
9606.ENSP00000328570,0.0002937190147349,0.0002937190147349,0.0002937190147349,0.0002937190147349,0.0003656227781902,0.0003656227781902,0.0003656227781902,0.0005116890461067,0.0005116890461067,0.0006552984777954,9606.ENSP00000264932,0
9606.ENSP00000359675,0.0002436626964481,0.0002436626964481,0.0002436626964481,0.0002436626964481,0.0003094422645517,0.0003094422645517,0.0003094422645517,0.0004297638988646,0.0004297638988646,0.0005526914355868,9606.ENSP00000264932,0
9606.ENSP00000308610,0.0002296866732649,0.0002296866732649,0.0002296866732649,0.0002296866732649,0.0002854820668289,0.0002854820668289,0.0002854820668289,0.0003991263365605,0.0003991263365605,0.0005051841180829,9606.ENSP00000264932,0
9606.ENSP00000085068,0.0002826710915542,0.0002826710915542,0.0002826710915542,0.0002826710915542,0.000350706744939,0.000350706744939,0.000350706744939,0.0004907196052954,0.0004907196052954,0.0006252480015973,9606.ENSP00000264932,0
9606.ENSP00000389903,4.474243996810401e-05,4.474243996810401e-05,4.474243996810401e-05,4.474243996810401e-05,5.5940006859600544e-05,5.5940006859600544e-05,5.5940006859600544e-05,7.836517124815146e-05,7.836517124815146e-05,0.000100563939668,9606.ENSP00000264932,0
9606.ENSP00000245816,0.0001137375893449,0.0001137375893449,0.0001137375893449,0.0001137375893449,0.0001404118847858,0.0001404118847858,0.0001404118847858,0.0001967525204236,0.0001967525204236,0.0002497119239706,9606.ENSP00000264932,1
9606.ENSP00000238379,0.0001567648578202,0.0001567648578202,0.0001567648578202,0.0001567648578202,0.0001956381674972,0.0001956381674972,0.0001956381674972,0.000273345845926,0.000273345845926,0.0003495063938316,9606.ENSP00000264932,0
9606.ENSP00000310873,0.0001427382048859,0.0001427382048859,0.0001427382048859,0.0001427382048859,0.0001754335644363,0.0001754335644363,0.0001754335644363,0.0002456196925777,0.0002456196925777,0.0003092301885772,9606.ENSP00000264932,0
9606.ENSP00000428263,1.7536873656354146e-05,1.7536873656354146e-05,1.7536873656354146e-05,1.7536873656354146e-05,2.176514090024284e-05,2.176514090024284e-05,2.176514090024284e-05,3.043787046408397e-05,3.043787046408397e-05,3.867708937832504e-05,9606.ENSP00000264932,0
9606.ENSP00000288111,0.0002108322441927,0.0002108322441927,0.0002108322441927,0.0002108322441927,0.0002607140122563,0.0002607140122563,0.0002607140122563,0.0003647865014499,0.0003647865014499,0.0004629992545233,9606.ENSP00000264932,0
9606.ENSP00000216254,0.0010907274263445,0.0010907274263445,0.0010907274263445,0.0010907274263445,0.001343822106719,0.001343822106719,0.001343822106719,0.0018826448940671,0.0018826448940671,0.0023823762894608,9606.ENSP00000264932,0
9606.ENSP00000387262,0.0007559474033769,0.0007559474033769,0.0007559474033769,0.0007559474033769,0.0009408914484083,0.0009408914484083,0.0009408914484083,0.0013145874690962,0.0013145874690962,0.001671505277045,9606.ENSP00000264932,0
9606.ENSP00000368318,0.0001381374750053,0.0001381374750053,0.0001381374750053,0.0001381374750053,0.0001702145927993,0.0001702145927993,0.0001702145927993,0.0002391627058386,0.0002391627058386,0.0003048044964089,9606.ENSP00000264932,0
9606.ENSP00000273986,0.0002482143681845,0.0002482143681845,0.0002482143681845,0.0002482143681845,0.0003059258233406,0.0003059258233406,0.0003059258233406,0.0004266852884029,0.0004266852884029,0.0005351771869754,9606.ENSP00000264932,0
9606.ENSP00000264093,0.000549261640117,0.000549261640117,0.000549261640117,0.000549261640117,0.0006738187003065,0.0006738187003065,0.0006738187003065,0.0009372955464641,0.0009372955464641,0.0011652921675704,9606.ENSP00000264932,1
9606.ENSP00000315118,0.000168245005625,0.000168245005625,0.000168245005625,0.000168245005625,0.0002078079705825,0.0002078079705825,0.0002078079705825,0.000290715797746,0.000290715797746,0.0003671992380986,9606.ENSP00000264932,0
9606.ENSP00000264193,0.0002048076421488,0.0002048076421488,0.0002048076421488,0.0002048076421488,0.0002559395834396,0.0002559395834396,0.0002559395834396,0.0003581361634132,0.0003581361634132,0.0004608419876603,9606.ENSP00000264932,0
9606.ENSP00000302037,9.153151586360764e-05,9.153151586360764e-05,9.153151586360764e-05,9.153151586360764e-05,0.0001146330323535,0.0001146330323535,0.0001146330323535,0.000160117759151,0.000160117759151,0.0002044854591076,9606.ENSP00000264932,0
9606.ENSP00000301329,0.0002146248953067,0.0002146248953067,0.0002146248953067,0.0002146248953067,0.0002675212635949,0.0002675212635949,0.0002675212635949,0.00037431020246,0.00037431020246,0.0004790093153133,9606.ENSP00000264932,0
9606.ENSP00000481127,1.3575144976130105e-05,1.3575144976130105e-05,1.3575144976130105e-05,1.3575144976130105e-05,1.6947919448284665e-05,1.6947919448284665e-05,1.6947919448284665e-05,2.375130975451611e-05,2.375130975451611e-05,3.066934846174263e-05,9606.ENSP00000264932,0
9606.ENSP00000273968,2.5559239020367382e-05,2.5559239020367382e-05,2.5559239020367382e-05,2.5559239020367382e-05,3.158175559292431e-05,3.793446012423374e-05,3.793446012423374e-05,4.4991402774030576e-05,5.151881896381383e-05,5.769564131696825e-05,9606.ENSP00000264932,0
9606.ENSP00000267103,0.0001510436741227,0.0001510436741227,0.0001510436741227,0.0001510436741227,0.0001872620814538,0.000224333096412,0.000224333096412,0.0002616007368487,0.0002993348352902,0.000336395958584,9606.ENSP00000264932,0
9606.ENSP00000351214,0.0001568427796883,0.0001568427796883,0.0001568427796883,0.0001568427796883,0.0001896902322187,0.0002256447151012,0.0002256447151012,0.0002601339110697,0.0002956239368359,0.0003319079405628,9606.ENSP00000264932,0
9606.ENSP00000263702,0.0001379824534524,0.0001379824534524,0.0001379824534524,0.0001379824534524,0.0001709168318484,0.0002048043279501,0.0002048043279501,0.0002381629565206,0.0002722545759752,0.0003061975949094,9606.ENSP00000264932,1
9606.ENSP00000403987,7.941796184240957e-06,7.941796184240957e-06,7.941796184240957e-06,7.941796184240957e-06,9.96890389615146e-06,1.2008136991426e-05,1.2008136991426e-05,1.3925926850788528e-05,1.595586286384787e-05,1.801443590920826e-05,9606.ENSP00000264932,0
9606.ENSP00000406933,6.859326458652504e-05,6.859326458652504e-05,6.859326458652504e-05,6.859326458652504e-05,8.444246486760676e-05,0.0001010418636724,0.0001010418636724,0.0001170332998299,0.0001336861732852,0.0001503821986261,9606.ENSP00000264932,0
9606.ENSP00000317177,6.547206794493832e-05,6.547206794493832e-05,6.547206794493832e-05,6.547206794493832e-05,8.123247062030714e-05,9.76201281446265e-05,9.76201281446265e-05,0.0001138965126301,0.0001298706338275,0.0001459483828512,9606.ENSP00000264932,0
9606.ENSP00000441065,0.0001544353872304,0.0001544353872304,0.0001544353872304,0.0001544353872304,0.0001894977322081,0.000226457726967,0.000226457726967,0.0002629276932566,0.0002996636321768,0.0003366865894349,9606.ENSP00000264932,0
9606.ENSP00000360268,0.0004187766680843,0.0004187766680843,0.0004187766680843,0.0004187766680843,0.0005236358483671,0.0006281072492129,0.0006281072492129,0.0007318422358366,0.000836051578517,0.0009406716853845,9606.ENSP00000264932,0
9606.ENSP00000288532,0.000168599315657,0.000168599315657,0.000168599315657,0.000168599315657,0.0002035972647718,0.0002425741877232,0.0002425741877232,0.0002798046152747,0.0003192186159139,0.0003586151869967,9606.ENSP00000264932,0
9606.ENSP00000429168,4.568795975501416e-05,4.568795975501416e-05,4.568795975501416e-05,4.568795975501416e-05,5.4759642807766795e-05,6.498580114566721e-05,6.498580114566721e-05,7.471146454918198e-05,8.48826803121483e-05,9.527379552309868e-05,9606.ENSP00000264932,0
9606.ENSP00000238561,8.153955059242435e-05,8.153955059242435e-05,8.153955059242435e-05,8.153955059242435e-05,9.872363625618163e-05,0.0001176968835352,0.0001176968835352,0.0001359475063509,0.0001549408607388,0.0001740544103085,9606.ENSP00000264932,0
9606.ENSP00000386543,5.772087479272159e-05,5.772087479272159e-05,5.772087479272159e-05,5.772087479272159e-05,7.052411910990486e-05,8.441172394668683e-05,8.441172394668683e-05,9.763393973116764e-05,0.0001119968965213,0.000126024758174,9606.ENSP00000264932,1
9606.ENSP00000317379,0.0001912989355332,0.0001912989355332,0.0001912989355332,0.0001912989355332,0.000233127062529,0.0002782487536023,0.0002782487536023,0.0003217749508621,0.0003674934123409,0.0004130171364522,9606.ENSP00000264932,0
9606.ENSP00000355741,0.0002222113398602,0.0002222113398602,0.0002222113398602,0.0002222113398602,0.0002699737269722,0.0003218494312022,0.0003218494312022,0.0003716519786394,0.0004235046144458,0.0004758214163302,9606.ENSP00000264932,0
9606.ENSP00000327070,0.0008432160539086,0.0008432160539086,0.0008432160539086,0.0008432160539086,0.0010242555581498,0.0012201428035041,0.0012201428035041,0.0014096551749389,0.0016095197061076,0.0018081800226354,9606.ENSP00000264932,0
9606.ENSP00000469981,0.0002284846559632,0.0002284846559632,0.0002284846559632,0.0002284846559632,0.0002845317976607,0.0003407323456485,0.0003407323456485,0.000399020693294,0.0004545673800748,0.0005098022156744,9606.ENSP00000264932,0
9606.ENSP00000337358,6.39710533505422e-05,6.39710533505422e-05,6.39710533505422e-05,6.39710533505422e-05,7.830192589608487e-05,9.357326962344814e-05,9.357326962344814e-05,0.0001083129964172,0.0001236718917425,0.0001390818824802,9606.ENSP00000264932,0
9606.ENSP00000370882,0.0003618058108258,0.0003618058108258,0.0003618058108258,0.0003618058108258,0.0004320613443269,0.0005119829729665,0.0005119829729665,0.0005874981507076,0.0006664785905741,0.0007477896797354,9606.ENSP00000264932,0
9606.ENSP00000354415,0.0001172227475763,0.0001172227475763,0.0001172227475763,0.0001172227475763,0.0001444257504772,0.0001729965715639,0.0001729965715639,0.0002013570356211,0.0002303776764165,0.0002589574069133,9606.ENSP00000264932,0
9606.ENSP00000037869,0.0001188749320135,0.0001188749320135,0.0001188749320135,0.0001188749320135,0.000143841969475,0.0001713013571134,0.0001713013571134,0.0001974346614588,0.000224637617066,0.0002523477360227,9606.ENSP00000264932,0
9606.ENSP00000317159,0.0009812823409447,0.0009812823409447,0.0009812823409447,0.0009812823409447,0.0011489738826639,0.001351505605271,0.001351505605271,0.0015345251013059,0.0017330378905171,0.0019430267711868,9606.ENSP00000264932,0
9606.ENSP00000326219,0.0003996954983449,0.0003996954983449,0.0003996954983449,0.0003996954983449,0.0004857590756728,0.0005795456454507,0.0005795456454507,0.0006700031444779,0.0007686360695515,0.0008637835417175,9606.ENSP00000264932,0
9606.ENSP00000364204,0.0002180642841267,0.0002180642841267,0.0003282865654909,0.0004371069517219,0.0006596791063202,0.0007712881051702,0.0008800873474683,0.0009890501023619,0.0009890501023619,0.0009890501023619,9606.ENSP00000264932,0
9606.ENSP00000235329,0.0002030344330705,0.0002030344330705,0.0003060413509956,0.0004076934492331,0.0006174359368742,0.0007234844306367,0.0008250096943811,0.0009262929233955,0.0009262929233955,0.0009262929233955,9606.ENSP00000264932,0
9606.ENSP00000236980,4.376973629405256e-05,4.376973629405256e-05,6.472952918556985e-05,8.665427048981655e-05,0.0001296839946007,0.0001497786051913,0.0001716532151476,0.0001933721414388,0.0001933721414388,0.0001933721414388,9606.ENSP00000264932,0
9606.ENSP00000379047,2.5373676180606708e-05,2.5373676180606708e-05,3.819275207206374e-05,5.081020572106354e-05,7.733819438726641e-05,9.004470848594792e-05,0.0001025835408654,0.0001152357071987,0.0001152357071987,0.0001152357071987,9606.ENSP00000264932,0
9606.ENSP00000354223,7.931804429972544e-05,7.931804429972544e-05,0.0001132969591708,0.0001496064978709,0.0002518426335882,0.0002847288269549,0.0003194480341335,0.0003580996271921,0.0003580996271921,0.0003580996271921,9606.ENSP00000264932,0
9606.ENSP00000396954,3.8303118344629183e-05,3.8303118344629183e-05,5.75201993342489e-05,7.638013812538702e-05,0.0001159579260274,0.0001352257240796,0.0001540936173114,0.0001733162534947,0.0001733162534947,0.0001733162534947,9606.ENSP00000264932,1
9606.ENSP00000258955,5.4384072427637875e-06,5.4384072427637875e-06,8.161907089743181e-06,1.0865861895581476e-05,1.6270426613118616e-05,1.897473271128547e-05,2.1707517817048935e-05,2.443988364575489e-05,2.443988364575489e-05,2.443988364575489e-05,9606.ENSP00000264932,0
9606.ENSP00000262507,0.0003717521612998,0.0003717521612998,0.0005458156665554,0.0007262115541379,0.0011522394197527,0.0013225633738329,0.0014984560693847,0.0016815977578517,0.0016815977578517,0.0016815977578517,9606.ENSP00000264932,0
9606.ENSP00000436773,2.2870262000651564e-05,2.2870262000651564e-05,3.4276506085006986e-05,4.558080399874598e-05,6.805806242482504e-05,7.930146784929093e-05,9.071606564248214e-05,0.0001022569904307,0.0001022569904307,0.0001022569904307,9606.ENSP00000264932,0
9606.ENSP00000305138,3.17509075102862e-05,3.17509075102862e-05,4.739427458844147e-05,6.315456448646728e-05,9.396746736456409e-05,0.0001091741032723,0.0001250554214493,0.0001409841170243,0.0001409841170243,0.0001409841170243,9606.ENSP00000264932,0
9606.ENSP00000265070,0.0002257026499137,0.0002257026499137,0.0003412350415601,0.0004547500357148,0.0006885389448143,0.0008080322149908,0.0009209232084685,0.001033508357068,0.001033508357068,0.001033508357068,9606.ENSP00000264932,0
9606.ENSP00000285083,3.905368612322491e-05,3.905368612322491e-05,5.828591747558676e-05,7.765757072775159e-05,0.0001188475089293,0.0001380206449539,0.0001572442706674,0.0001766692948876,0.0001766692948876,0.0001766692948876,9606.ENSP00000264932,0
9606.ENSP00000312770,6.665701221209019e-06,6.665701221209019e-06,1.0087064083563746e-05,1.341266829513188e-05,2.0153093146291212e-05,2.3633859200344887e-05,2.6977123525284696e-05,3.032804306712933e-05,3.032804306712933e-05,3.032804306712933e-05,9606.ENSP00000264932,0
9606.ENSP00000361993,8.195104237529449e-05,8.195104237529449e-05,0.0001217937460751,0.0001618926617084,0.0002505718257452,0.0002900908002629,0.0003298039919172,0.0003705248527694,0.0003705248527694,0.0003705248527694,9606.ENSP00000264932,0
9606.ENSP00000446252,0.0003482599277049,0.0003482599277049,0.0005156052211532,0.0006924483313923,0.0010362805478507,0.0011954204092035,0.0013706831960007,0.0015430339844897,0.0015430339844897,0.0015430339844897,9606.ENSP00000264932,0
9606.ENSP00000417190,4.273048398317769e-05,4.273048398317769e-05,6.372318784997333e-05,8.506637277605478e-05,0.000128931569634,0.0001496652985224,0.0001708707040961,0.0001921752682392,0.0001921752682392,0.0001921752682392,9606.ENSP00000264932,0
9606.ENSP00000072869,3.091489907092182e-05,3.091489907092182e-05,4.5979354581504595e-05,6.140028654044727e-05,9.3763871518604e-05,0.0001085951171262,0.0001238002623722,0.0001391506993968,0.0001391506993968,0.0001391506993968,9606.ENSP00000264932,0
9606.ENSP00000342254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.ENSP00000264932,0
9606.ENSP00000306887,2.852944362530252e-05,2.852944362530252e-05,4.225667635182617e-05,5.6252962167491205e-05,8.647865706734592e-05,9.991425031330436e-05,0.0001138018296842,0.0001279443022212,0.0001279443022212,0.0001279443022212,9606.ENSP00000264932,1
9606.ENSP00000402661,4.871994678978808e-05,4.871994678978808e-05,7.144262417568825e-05,9.605095328879544e-05,0.0001459595259802,0.0001672173493716,0.0001913644919113,0.0002152925426344,0.0002152925426344,0.0002152925426344,9606.ENSP00000264932,0
9606.ENSP00000478212,0.0001442523935111,0.0001442523935111,0.0002172889653593,0.0002903244530898,0.000436219270341,0.0005103606672491,0.0005826123888255,0.0006546919685206,0.0006546919685206,0.0006546919685206,9606.ENSP00000264932,0
9606.ENSP00000261434,2.947222765214974e-05,2.947222765214974e-05,4.384674502944108e-05,5.845583018526668e-05,8.936486665334087e-05,0.0001034296283251,0.0001179038190457,0.0001325398006883,0.0001325398006883,0.0001325398006883,9606.ENSP00000264932,0
9606.ENSP00000006658,7.89148107287474e-05,7.89148107287474e-05,0.0001171634175989,0.0001562020879646,0.0002404631813988,0.0002780156501103,0.0003165670823364,0.0003558018288458,0.0003558018288458,0.0003558018288458,9606.ENSP00000264932,0
9606.ENSP00000369383,7.322793680941686e-05,7.322793680941686e-05,0.000102251957287,0.000102251957287,0.000102251957287,0.000102251957287,0.0001308671453443,0.0001575752412463,0.0001575752412463,0.0002126273848261,9606.ENSP00000264932,0
9606.ENSP00000269980,0.0001270661814487,0.0001270661814487,0.0001833646565501,0.0001833646565501,0.0001833646565501,0.0001833646565501,0.0002394558723608,0.0002939123442047,0.0002939123442047,0.0004041900137963,9606.ENSP00000264932,0
9606.ENSP00000313877,7.914908564998768e-05,7.914908564998768e-05,0.0001174083408841,0.0001174083408841,0.0001174083408841,0.0001174083408841,0.0001563562764204,0.0001932895829668,0.0001932895829668,0.0002673630588105,9606.ENSP00000264932,1
9606.ENSP00000338034,4.490537503443193e-05,4.490537503443193e-05,6.332970406219829e-05,6.332970406219829e-05,6.332970406219829e-05,6.332970406219829e-05,8.151176552928519e-05,9.882552694762126e-05,9.882552694762126e-05,0.0001341513507213,9606.ENSP00000264932,0
9606.ENSP00000402038,4.176825677859597e-05,4.176825677859597e-05,6.203230077517219e-05,6.203230077517219e-05,6.203230077517219e-05,6.203230077517219e-05,8.241331124736462e-05,0.000102612786577,0.000102612786577,0.0001425005903001,9606.ENSP00000264932,0
9606.ENSP00000263035,8.434033588855527e-05,8.434033588855527e-05,0.0001192165800603,0.0001192165800603,0.0001192165800603,0.0001192165800603,0.0001539271361252,0.0001869032894319,0.0001869032894319,0.0002540272689657,9606.ENSP00000264932,0
9606.ENSP00000363899,1.3702338947041426e-05,1.3702338947041426e-05,2.0107016098336317e-05,2.0107016098336317e-05,2.0107016098336317e-05,2.0107016098336317e-05,2.6525265184318417e-05,3.289388268967741e-05,3.289388268967741e-05,4.550153653326561e-05,9606.ENSP00000264932,0
9606.ENSP00000371362,3.1407711503561586e-05,3.1407711503561586e-05,4.585745045915246e-05,4.585745045915246e-05,4.585745045915246e-05,4.585745045915246e-05,6.0237730394874234e-05,7.429563083860558e-05,7.429563083860558e-05,0.0001024746634357,9606.ENSP00000264932,1
9606.ENSP00000323678,4.2773186578415334e-05,4.2773186578415334e-05,6.239953472686466e-05,6.239953472686466e-05,6.239953472686466e-05,6.239953472686466e-05,8.257496483565774e-05,0.0001020144609356,0.0001020144609356,0.0001402758734911,9606.ENSP00000264932,0
9606.ENSP00000445446,3.2124177096193307e-06,3.2124177096193307e-06,4.657831254917255e-06,4.657831254917255e-06,4.657831254917255e-06,4.657831254917255e-06,6.071163511478517e-06,7.479281634914514e-06,7.479281634914514e-06,1.0289373790328682e-05,9606.ENSP00000264932,0
9606.ENSP00000215882,0.0001067936464096,0.0001067936464096,0.0001561126773594,0.0001561126773594,0.0001561126773594,0.0001561126773594,0.000205059604923,0.0002526753123675,0.0002526753123675,0.00034869575029,9606.ENSP00000264932,0
9606.ENSP00000363873,6.327013943518978e-05,6.327013943518978e-05,9.084923112823162e-05,9.084923112823162e-05,9.084923112823162e-05,9.084923112823162e-05,0.0001185064193123,0.0001448535749659,0.0001448535749659,0.0001982330377359,9606.ENSP00000264932,0
9606.ENSP00000224807,0.0001080965375876,0.0001080965375876,0.0001570929562149,0.0001570929562149,0.0001570929562149,0.0001570929562149,0.0002054883807431,0.0002530834826757,0.0002530834826757,0.0003488225556793,9606.ENSP00000264932,0
9606.ENSP00000346954,2.3216160116135143e-05,2.3216160116135143e-05,3.3823192097770516e-05,3.3823192097770516e-05,3.3823192097770516e-05,3.3823192097770516e-05,4.4261802031542175e-05,5.468640210892772e-05,5.468640210892772e-05,7.553776231361553e-05,9606.ENSP00000264932,1
9606.ENSP00000379999,0.0001386096264468,0.0001386096264468,0.0001953943683474,0.0001953943683474,0.0001953943683474,0.0001953943683474,0.0002508460347598,0.0003039070543309,0.0003039070543309,0.000412576002418,9606.ENSP00000264932,0
9606.ENSP00000274813,9.232385127688758e-05,9.232385127688758e-05,0.0001367504883091,0.0001367504883091,0.0001367504883091,0.0001367504883091,0.0001815091709431,0.0002254238934256,0.0002254238934256,0.0003133285354124,9606.ENSP00000264932,0
9606.ENSP00000358840,0.0002390516237937,0.0002390516237937,0.0003263440739829,0.0003263440739829,0.0003263440739829,0.0003263440739829,0.0004092836097697,0.0004887429895461,0.0004887429895461,0.0006534222557093,9606.ENSP00000264932,0
9606.ENSP00000273158,8.12942653283244e-06,8.12942653283244e-06,1.173648820440576e-05,1.173648820440576e-05,1.173648820440576e-05,1.173648820440576e-05,1.5284877918020356e-05,1.8795711412167293e-05,1.8795711412167293e-05,2.5843597768471227e-05,9606.ENSP00000264932,0
9606.ENSP00000358510,2.759439030342037e-05,2.759439030342037e-05,3.903002289007418e-05,3.903002289007418e-05,3.903002289007418e-05,3.903002289007418e-05,5.015779061068315e-05,6.0953751926717814e-05,6.0953751926717814e-05,8.277672441181494e-05,9606.ENSP00000264932,0
9606.ENSP00000430025,1.4726940207765438e-05,1.4726940207765438e-05,2.135676731995773e-05,2.135676731995773e-05,2.135676731995773e-05,2.135676731995773e-05,2.8160273359389976e-05,3.4552438592072576e-05,3.4552438592072576e-05,4.733698506242945e-05,9606.ENSP00000264932,1
