protein,RW_positive_20_0.1,RW_positive_20_0.2,RW_positive_20_0.3,RW_positive_20_0.4,RW_positive_20_0.5,RW_positive_20_0.6,RW_positive_20_0.7,RW_positive_20_0.8,RW_positive_20_0.9,RW_positive_20_1.0,Target,label
9606.ENSP00000328570,0.0001412239580531,0.0001412239580531,0.0001412239580531,0.0001412239580531,0.0001412239580531,0.0001412239580531,0.0001412239580531,0.0001412239580531,0.0002117765252478,0.0002117765252478,9606.ENSP00000301587,0
9606.ENSP00000359675,0.0001220301892317,0.0001220301892317,0.0001220301892317,0.0001220301892317,0.0001220301892317,0.0001220301892317,0.0001220301892317,0.0001220301892317,0.0001829457251005,0.0001829457251005,9606.ENSP00000301587,0
9606.ENSP00000308610,0.0001031537394737,0.0001031537394737,0.0001031537394737,0.0001031537394737,0.0001031537394737,0.0001031537394737,0.0001031537394737,0.0001031537394737,0.0001545594786875,0.0001545594786875,9606.ENSP00000301587,0
9606.ENSP00000085068,0.0001330297163804,0.0001330297163804,0.0001330297163804,0.0001330297163804,0.0001330297163804,0.0001330297163804,0.0001330297163804,0.0001330297163804,0.0001994704725802,0.0001994704725802,9606.ENSP00000301587,0
9606.ENSP00000389903,2.192715328419581e-05,2.192715328419581e-05,2.192715328419581e-05,2.192715328419581e-05,2.192715328419581e-05,2.192715328419581e-05,2.192715328419581e-05,2.192715328419581e-05,3.2884450774872676e-05,3.2884450774872676e-05,9606.ENSP00000301587,0
9606.ENSP00000245816,5.217072430241387e-05,5.217072430241387e-05,5.217072430241387e-05,5.217072430241387e-05,5.217072430241387e-05,5.217072430241387e-05,5.217072430241387e-05,5.217072430241387e-05,7.821161307219882e-05,7.821161307219882e-05,9606.ENSP00000301587,0
9606.ENSP00000238379,7.541292870882899e-05,7.541292870882899e-05,7.541292870882899e-05,7.541292870882899e-05,7.541292870882899e-05,7.541292870882899e-05,7.541292870882899e-05,7.541292870882899e-05,0.0001130783821281,0.0001130783821281,9606.ENSP00000301587,0
9606.ENSP00000310873,6.191310967551544e-05,6.191310967551544e-05,6.191310967551544e-05,6.191310967551544e-05,6.191310967551544e-05,6.191310967551544e-05,6.191310967551544e-05,6.191310967551544e-05,9.276813580072484e-05,9.276813580072484e-05,9606.ENSP00000301587,0
9606.ENSP00000428263,8.23248592496384e-06,8.23248592496384e-06,8.23248592496384e-06,8.23248592496384e-06,8.23248592496384e-06,8.23248592496384e-06,8.23248592496384e-06,8.23248592496384e-06,1.2342495210759807e-05,1.2342495210759807e-05,9606.ENSP00000301587,0
9606.ENSP00000288111,9.607741958461702e-05,9.607741958461702e-05,9.607741958461702e-05,9.607741958461702e-05,9.607741958461702e-05,9.607741958461702e-05,9.607741958461702e-05,9.607741958461702e-05,0.0001440349624317,0.0001440349624317,9606.ENSP00000301587,0
9606.ENSP00000216254,0.0004916587786283,0.0004916587786283,0.0004916587786283,0.0004916587786283,0.0004916587786283,0.0004916587786283,0.0004916587786283,0.0004916587786283,0.0007370004896074,0.0007370004896074,9606.ENSP00000301587,0
9606.ENSP00000387262,0.0003528870729496,0.0003528870729496,0.0003528870729496,0.0003528870729496,0.0003528870729496,0.0003528870729496,0.0003528870729496,0.0003528870729496,0.0005289622058626,0.0005289622058626,9606.ENSP00000301587,0
9606.ENSP00000368318,6.575950101250783e-05,6.575950101250783e-05,6.575950101250783e-05,6.575950101250783e-05,6.575950101250783e-05,6.575950101250783e-05,6.575950101250783e-05,6.575950101250783e-05,9.86394843494054e-05,9.86394843494054e-05,9606.ENSP00000301587,0
9606.ENSP00000273986,0.0001034619308484,0.0001034619308484,0.0001034619308484,0.0001034619308484,0.0001034619308484,0.0001034619308484,0.0001034619308484,0.0001034619308484,0.0001549126609461,0.0001549126609461,9606.ENSP00000301587,0
