protein,heat_positive_0.3_0.1,heat_positive_0.3_0.2,heat_positive_0.3_0.3,heat_positive_0.3_0.4,heat_positive_0.3_0.5,heat_positive_0.3_0.6,heat_positive_0.3_0.7,heat_positive_0.3_0.8,heat_positive_0.3_0.9,heat_positive_0.3_1.0,Target,label
9606.ENSP00000264093,0.0001607042286195,0.0002408738364465,0.0003208547714166,0.0003208547714166,0.000402047393436,0.0004813481791643,0.0005596788687398,0.0005596788687398,0.0006404757223208,0.0007232623393065,9606.ENSP00000264932,1
9606.ENSP00000315118,0.0001590091924299,0.000244872753683,0.000326300098095,0.000326300098095,0.0004100062724319,0.0004893217264907,0.0005670768587151,0.0005670768587151,0.0006491116073448,0.000730629042664,9606.ENSP00000264932,0
9606.ENSP00000264193,0.0001575565256644,0.0002365476029808,0.0003153912475681,0.0003153912475681,0.0003951415637857,0.0004742995370179,0.0005524438311113,0.0005524438311113,0.0006494521294371,0.0007251035640365,9606.ENSP00000264932,0
9606.ENSP00000302037,0.0001558307412778,0.0002329307244508,0.0003094030616921,0.0003094030616921,0.000387837375456,0.000466128672997,0.0005424905466497,0.0005424905466497,0.0006239505964913,0.0006961769977351,9606.ENSP00000264932,0
9606.ENSP00000301329,0.0001581960314069,0.0002380442383582,0.0003169553820043,0.0003169553820043,0.0003959592140745,0.0004762077878694,0.0005544385348912,0.0005544385348912,0.0006333304918371,0.000710498970875,9606.ENSP00000264932,0
9606.ENSP00000481127,0.0001238135519088,0.0001792640687199,0.000234656221437,0.000234656221437,0.0002910414004873,0.0003528950146574,0.0004123161488678,0.0004123161488678,0.0004692452530434,0.0005165949914953,9606.ENSP00000264932,0
9606.ENSP00000273968,5.981692811474204e-05,5.981692811474204e-05,5.981692811474204e-05,0.0001744657092785,0.0002272260899189,0.0002272260899189,0.0003395120547793,0.0003395120547793,0.000388842265238,0.0005004495942557,9606.ENSP00000264932,0
9606.ENSP00000267103,7.882945646997541e-05,7.882945646997541e-05,7.882945646997541e-05,0.0002359277787036,0.0003145377631881,0.0003145377631881,0.0004716608091257,0.0004716608091257,0.000551045020984,0.00070678510383,9606.ENSP00000264932,0
9606.ENSP00000351214,7.960275252116844e-05,7.960275252116844e-05,7.960275252116844e-05,0.0002392501482972,0.0003243283135816,0.0003243283135816,0.0004822113696718,0.0004822113696718,0.0005624261029879,0.0007185681388364,9606.ENSP00000264932,0
9606.ENSP00000263702,7.905713573563844e-05,7.905713573563844e-05,7.905713573563844e-05,0.0002374334217165,0.0003170298805343,0.0003170298805343,0.0004749801955767,0.0004749801955767,0.0005538870318559,0.0007099975118762,9606.ENSP00000264932,1
9606.ENSP00000403987,4.811705730389803e-05,4.811705730389803e-05,4.811705730389803e-05,0.0001313075408688,0.0001734731522446,0.0001734731522446,0.0002634451375342,0.0002634451375342,0.0003025758560397,0.0003871438202622,9606.ENSP00000264932,0
9606.ENSP00000406933,7.986563286976889e-05,7.986563286976889e-05,7.986563286976889e-05,0.0002450885585858,0.0003282629768364,0.0003282629768364,0.0004888133698841,0.0004888133698841,0.0007208498136606,0.0008849994483171,9606.ENSP00000264932,0
9606.ENSP00000317177,7.752369856461883e-05,7.752369856461883e-05,7.752369856461883e-05,0.0002313085569767,0.000311323776259,0.000311323776259,0.0004639296239474,0.0004639296239474,0.0005383732568589,0.000685187842464,9606.ENSP00000264932,0
9606.ENSP00000441065,7.873612776165828e-05,7.873612776165828e-05,7.873612776165828e-05,0.0002398348442511,0.0003199943967047,0.0003199943967047,0.0004765470148413,0.0004765470148413,0.0005547622567974,0.0007102011077222,9606.ENSP00000264932,0
9606.ENSP00000360268,7.85703377914615e-05,7.85703377914615e-05,7.85703377914615e-05,0.0002361301449127,0.0003151149649056,0.0003151149649056,0.0004722514568129,0.0004722514568129,0.0005511643394129,0.000706013663148,9606.ENSP00000264932,0
9606.ENSP00000288532,7.981350063346326e-05,7.981350063346326e-05,7.981350063346326e-05,0.0002425688435323,0.000324385233398,0.000324385233398,0.0004815730571863,0.0004815730571863,0.0005630340092466,0.0007532658273703,9606.ENSP00000264932,0
9606.ENSP00000429168,8.386082481592894e-05,8.386082481592894e-05,8.386082481592894e-05,0.0002516103922971,0.0003317231530672,0.0003317231530672,0.0004881721033598,0.0004881721033598,0.0005792248193756,0.0007322194942389,9606.ENSP00000264932,0
9606.ENSP00000238561,8.079952385742217e-05,8.079952385742217e-05,8.079952385742217e-05,0.000243326088821,0.0003311712353024,0.0003311712353024,0.0004912138610961,0.0004912138610961,0.0005740317792515,0.0007486526010325,9606.ENSP00000264932,0
9606.ENSP00000386543,8.002607501111925e-05,8.002607501111925e-05,8.002607501111925e-05,0.0002362495069974,0.0003150390330119,0.0003150390330119,0.0004722219673567,0.0004722219673567,0.0005509006368811,0.0008233048210968,9606.ENSP00000264932,1
9606.ENSP00000317379,7.904594531282783e-05,7.904594531282783e-05,7.904594531282783e-05,0.0002396606796537,0.0003203367086825,0.0003203367086825,0.0004780328381457,0.0004780328381457,0.0005582849917118,0.0007188618765212,9606.ENSP00000264932,0
9606.ENSP00000355741,7.80848931754008e-05,7.80848931754008e-05,7.80848931754008e-05,0.0002367028209846,0.0003176840109517,0.0003176840109517,0.0004732291417894,0.0004732291417894,0.0005529717891477,0.0007107203273335,9606.ENSP00000264932,0
9606.ENSP00000327070,7.883686339482665e-05,7.883686339482665e-05,7.883686339482665e-05,0.000237118678342,0.000316634941555,0.000316634941555,0.0004738240022561,0.0004738240022561,0.0005533820731216,0.0007131655802368,9606.ENSP00000264932,0
9606.ENSP00000469981,7.72154817241244e-05,7.72154817241244e-05,7.72154817241244e-05,0.0002294993610121,0.0003086915603489,0.0003086915603489,0.0004611283438862,0.0004611283438862,0.0005406597047112,0.0006866225157864,9606.ENSP00000264932,0
9606.ENSP00000337358,8.001430978765711e-05,8.001430978765711e-05,8.001430978765711e-05,0.0002392913083895,0.000320645616739,0.000320645616739,0.0004798202571691,0.0004798202571691,0.0005660543974954,0.0007232375501189,9606.ENSP00000264932,0
9606.ENSP00000370882,7.901537173893303e-05,7.901537173893303e-05,7.901537173893303e-05,0.0002400874946033,0.0003227969355066,0.0003227969355066,0.0004796211069333,0.0004796211069333,0.0005594266476691,0.0007233481737785,9606.ENSP00000264932,0
9606.ENSP00000354415,7.828510570107028e-05,7.828510570107028e-05,7.828510570107028e-05,0.0002375316908,0.0003164327717968,0.0003164327717968,0.000471835344797,0.000471835344797,0.0005490754992933,0.0007013228241703,9606.ENSP00000264932,0
9606.ENSP00000037869,7.998366345418617e-05,7.998366345418617e-05,7.998366345418617e-05,0.0002414266346022,0.0003280194214312,0.0003280194214312,0.0004860054978053,0.0004860054978053,0.0005672859770129,0.0007302535013877,9606.ENSP00000264932,0
9606.ENSP00000317159,7.940891373436898e-05,7.940891373436898e-05,7.940891373436898e-05,0.0002403936523478,0.0003221430306439,0.0003221430306439,0.0004798184454557,0.0004798184454557,0.0005600736112683,0.0007218326354632,9606.ENSP00000264932,0
9606.ENSP00000326219,7.895135058788583e-05,7.895135058788583e-05,7.895135058788583e-05,0.0002370431320741,0.0003167952600051,0.0003167952600051,0.0004741533557535,0.0004741533557535,0.0005547722394112,0.0007465080998372,9606.ENSP00000264932,0
9606.ENSP00000364204,0.0002352746305405,0.0003102011396549,0.0003137937310384,0.0003137937310384,0.0003922278046957,0.0004708993365056,0.0005496073863469,0.0006282376707531,0.0006282376707531,0.0007031641798675,9606.ENSP00000264932,0
9606.ENSP00000235329,0.0002356249824515,0.0003099976092926,0.0003139383115922,0.0003139383115922,0.000392121488403,0.0004708510459749,0.0005498146856552,0.0006283608672674,0.0006283608672674,0.0007027334941085,9606.ENSP00000264932,0
9606.ENSP00000236980,0.0002356384429731,0.0003121643894701,0.0003155291851726,0.0003155291851726,0.0003943203701055,0.0004728542917291,0.0005523059007828,0.0006299887245404,0.0006299887245404,0.0007065146710374,9606.ENSP00000264932,0
9606.ENSP00000379047,0.0002354170283069,0.0003029074650839,0.0003124794238829,0.0003124794238829,0.0003879111900459,0.0004688658955274,0.000546862342162,0.0006326335351332,0.0006326335351332,0.0007001239719102,9606.ENSP00000264932,0
9606.ENSP00000354223,0.0002417771902401,0.0003320602772873,0.0003229083085898,0.0003229083085898,0.0004044119996251,0.0004843498318223,0.0005648318910971,0.0006455384136643,0.0006455384136643,0.0007358215007116,9606.ENSP00000264932,0
9606.ENSP00000396954,0.000234004590311,0.0003046547499252,0.0003138090178254,0.0003138090178254,0.0003903105971403,0.0004687360269599,0.0005470798569149,0.0006230115468497,0.0006230115468497,0.0006936617064638,9606.ENSP00000264932,1
9606.ENSP00000258955,0.0001490232789365,0.0001857692368503,0.0001908543017634,0.0001908543017634,0.0004646829875127,0.0005135245119163,0.0005618914401566,0.0006052548051229,0.0006052548051229,0.0006420007630367,9606.ENSP00000264932,0
9606.ENSP00000262507,0.0002387633503531,0.0003209441929357,0.0003198819977114,0.0003198819977114,0.0004009498588857,0.0004804231793968,0.0005598292336799,0.0006990607507759,0.0006990607507759,0.0007812415933585,9606.ENSP00000264932,0
9606.ENSP00000436773,0.0002370969305047,0.0003075832501053,0.0003150488628307,0.0003150488628307,0.0003927351644961,0.0004721869845525,0.0005520948616322,0.0006272996761254,0.0006272996761254,0.000697785995726,9606.ENSP00000264932,0
9606.ENSP00000305138,0.0002381381345912,0.0003109692916041,0.0003171497301082,0.0003171497301082,0.0003957792359869,0.0004753894390887,0.0005559349447139,0.0006326949005597,0.0006326949005597,0.0007055260575725,9606.ENSP00000264932,0
9606.ENSP00000265070,0.0002339083730475,0.0003087049772148,0.0003112430786131,0.0003112430786131,0.0003887508210027,0.0004669187037507,0.0005451070537674,0.0006245849072001,0.0006245849072001,0.0006993815113673,9606.ENSP00000264932,0
9606.ENSP00000285083,0.0002402585741947,0.0003148910109302,0.0003185957175446,0.0003185957175446,0.0004087175766471,0.0004909697017865,0.0005711367557523,0.0006496724599855,0.0006496724599855,0.0007243048967211,9606.ENSP00000264932,0
9606.ENSP00000312770,0.0001816961448639,0.0002281593733641,0.000237011401623,0.000237011401623,0.000293591798254,0.0003547564883774,0.0004143939549976,0.0004669003137678,0.0004669003137678,0.000513363542268,9606.ENSP00000264932,0
9606.ENSP00000361993,0.0002379088909947,0.0003138293977826,0.0003220458020223,0.0003220458020223,0.0004014689257019,0.0004811621765838,0.0005607866987702,0.0006500184390461,0.0006500184390461,0.000725938945834,9606.ENSP00000264932,0
9606.ENSP00000446252,0.0002366718399571,0.0003190207571606,0.00031716623198,0.00031716623198,0.0003971052574343,0.0004762934986501,0.00055542474729,0.0006339690371532,0.0006339690371532,0.0007163179543567,9606.ENSP00000264932,0
9606.ENSP00000417190,0.0002399784134468,0.0003263667458668,0.0003193649463355,0.0003193649463355,0.0004012411809526,0.0004806692450074,0.0005604510952252,0.000637922923488,0.000637922923488,0.0007243112559081,9606.ENSP00000264932,0
9606.ENSP00000072869,0.0002424117701593,0.0003247997301514,0.0003223431049264,0.0003223431049264,0.00040485747013,0.0004853469945373,0.0005690066973329,0.0006483309261966,0.0006483309261966,0.0007307188861886,9606.ENSP00000264932,0
9606.ENSP00000342254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.ENSP00000264932,0
9606.ENSP00000306887,0.000242224203248,0.0003162747816531,0.0003225627951906,0.0003225627951906,0.0004013523212051,0.000480948780023,0.0005631276289932,0.0006493008331744,0.0006493008331744,0.0007233514115796,9606.ENSP00000264932,1
9606.ENSP00000402661,0.0002405892737442,0.0003246338601456,0.0006220281793503,0.0006220281793503,0.0007033928704913,0.0007834740172256,0.0008639461375423,0.0009462899834034,0.0009462899834034,0.0010303345698048,9606.ENSP00000264932,0
9606.ENSP00000478212,0.0002353535674046,0.0003116504303761,0.0003129975812043,0.0003129975812043,0.0003911318272002,0.0004698492411989,0.0005485605870489,0.0006268315119086,0.0006268315119086,0.0007031283748801,9606.ENSP00000264932,0
9606.ENSP00000261434,0.0002432334222248,0.0003173127843183,0.0003237937489757,0.0003237937489757,0.0004082799932803,0.000488495308673,0.0005689704703399,0.0006469834843301,0.0006469834843301,0.0007210628464235,9606.ENSP00000264932,0
9606.ENSP00000006658,0.0002377952405367,0.000344872874848,0.000360507510777,0.000360507510777,0.0004441601195139,0.0005233752963249,0.0006067997019272,0.0006859667482785,0.0006859667482785,0.0007930443825898,9606.ENSP00000264932,0
9606.ENSP00000369383,7.95839077909477e-05,0.0002430802560411,0.0002430802560411,0.0002430802560411,0.000323134518112,0.0004013785946881,0.0004013785946881,0.0004810427926713,0.0004810427926713,0.0005612704189843,9606.ENSP00000264932,0
9606.ENSP00000269980,7.90510093793273e-05,0.0003150952179566,0.0003150952179566,0.0003150952179566,0.0003947534278267,0.0004730203290819,0.0004730203290819,0.0005522229330381,0.0005522229330381,0.0006315660721156,9606.ENSP00000264932,0
9606.ENSP00000313877,7.93352592154406e-05,0.0002414286500425,0.0002414286500425,0.0002414286500425,0.0003210410795873,0.0003987579329987,0.0003987579329987,0.000477982495795,0.000477982495795,0.0005571064175455,9606.ENSP00000264932,1
9606.ENSP00000338034,8.054214413277805e-05,0.0002625959095894,0.0002625959095894,0.0002625959095894,0.0003440098444116,0.0004220230475766,0.0004220230475766,0.0005021432152716,0.0005021432152716,0.0005833635514136,9606.ENSP00000264932,0
9606.ENSP00000402038,7.919145718915388e-05,0.0002365650288993,0.0002365650288993,0.0002365650288993,0.0003161270869895,0.0003936755456379,0.0003936755456379,0.0004730630316771,0.0004730630316771,0.0005523030486074,9606.ENSP00000264932,0
9606.ENSP00000263035,7.990087760845199e-05,0.0002439549352857,0.0002439549352857,0.0002439549352857,0.0003228861751267,0.0004002605637651,0.0004002605637651,0.0004789458762388,0.0004789458762388,0.0005579603675869,9606.ENSP00000264932,0
9606.ENSP00000363899,7.841764454497024e-05,0.0002256754232803,0.0002256754232803,0.0002256754232803,0.0003167751274304,0.0003859572680084,0.0003859572680084,0.0004845979492529,0.0004845979492529,0.0005614959591184,9606.ENSP00000264932,0
9606.ENSP00000371362,7.948113488964736e-05,0.0002384983963565,0.0002384983963565,0.0002384983963565,0.0003200610153726,0.0003998654356109,0.0003998654356109,0.0004787722791661,0.0004787722791661,0.00055875324324,9606.ENSP00000264932,1
9606.ENSP00000323678,7.94962325016968e-05,0.0002408511791145,0.0002408511791145,0.0002408511791145,0.0003212940791854,0.0003993380742031,0.0003993380742031,0.0004796106586582,0.0004796106586582,0.0005593951864284,9606.ENSP00000264932,0
9606.ENSP00000445446,3.709553857333958e-05,9.657903501647525e-05,9.657903501647525e-05,9.657903501647525e-05,0.000130030537548,0.0001597309455974,0.0001597309455974,0.0001939174107974,0.0001939174107974,0.000234583440033,9606.ENSP00000264932,0
9606.ENSP00000215882,7.883456419222057e-05,0.0002792358354781,0.0002792358354781,0.0002792358354781,0.0003585221347748,0.0004366160064819,0.0004366160064819,0.0005157240302651,0.0005157240302651,0.0005948066245764,9606.ENSP00000264932,0
9606.ENSP00000363873,7.772451499477029e-05,0.0002363568200962,0.0002363568200962,0.0002363568200962,0.0003148749383399,0.0003901816162397,0.0003901816162397,0.0004675324380514,0.0004675324380514,0.0005453399498946,9606.ENSP00000264932,0
9606.ENSP00000224807,7.852947601350024e-05,0.0002373234383412,0.0002373234383412,0.0002373234383412,0.0003159961706842,0.0003931665269192,0.0003931665269192,0.0004717106421594,0.0004717106421594,0.0005503987777046,9606.ENSP00000264932,0
9606.ENSP00000346954,7.93124272604473e-05,0.0002415394774288,0.0002415394774288,0.0002415394774288,0.0003204283639206,0.0003963600538554,0.0003963600538554,0.0004754355759359,0.0004754355759359,0.0005562324513448,9606.ENSP00000264932,1
9606.ENSP00000379999,7.928543345769867e-05,0.0002403775797574,0.0002403775797574,0.0002403775797574,0.0003199285711161,0.0003980798792326,0.0003980798792326,0.0004774569897563,0.0004774569897563,0.0005569855566136,9606.ENSP00000264932,0
9606.ENSP00000274813,7.817958976374939e-05,0.0002383876926614,0.0002383876926614,0.0002383876926614,0.0003169649789924,0.0003947199002141,0.0003947199002141,0.0004732155430247,0.0004732155430247,0.0005515518787433,9606.ENSP00000264932,0
9606.ENSP00000358840,7.902089419076219e-05,0.0002395698611508,0.0002395698611508,0.0002395698611508,0.0003186484755133,0.0003962638365919,0.0003962638365919,0.0004752188178827,0.0004752188178827,0.0005545421736314,9606.ENSP00000264932,0
9606.ENSP00000273158,7.58587775635533e-05,0.000197006334929,0.000197006334929,0.000197006334929,0.0002594793877506,0.0003162725151923,0.0003162725151923,0.0003781477316806,0.0003781477316806,0.0004619693972927,9606.ENSP00000264932,0
9606.ENSP00000358510,7.931552681839094e-05,0.0002327744368813,0.0002327744368813,0.0002327744368813,0.0003104940915363,0.0003823937804554,0.0003823937804554,0.0004596236540237,0.0004596236540237,0.0005422623871709,9606.ENSP00000264932,0
9606.ENSP00000430025,7.963011012179777e-05,0.0003448921634117,0.0003448921634117,0.0003448921634117,0.0004272888691048,0.0004979390287189,0.0004979390287189,0.0005748249532189,0.0005748249532189,0.0006576115774805,9606.ENSP00000264932,1
9606.ENSP00000229379,7.960943185025826e-05,0.0002423665864625,0.0002423665864625,0.0002423665864625,0.0003220549042453,0.0004001776251243,0.0004001776251243,0.0004794884080183,0.0004794884080183,0.0005600220101769,9606.ENSP00000264932,0
9606.ENSP00000377617,7.919160270830616e-05,0.0002404182596364,0.0002404182596364,0.0002404182596364,0.0003201836589141,0.0003982483103754,0.0003982483103754,0.0004780475283041,0.0004780475283041,0.0005574220922426,9606.ENSP00000264932,0
9606.ENSP00000267436,8.056552178459242e-05,0.0002356084660277,0.0002356084660277,0.0002356084660277,0.0003144999718642,0.0003869592401315,0.0003869592401315,0.0004646130983019,0.0004646130983019,0.0005455135324154,9606.ENSP00000264932,0
9606.ENSP00000372191,7.902089419076219e-05,7.902089419076219e-05,7.902089419076219e-05,0.0001555998023832,0.0001555998023832,0.0002327172041987,0.0002327172041987,0.0002327172041987,0.0003123220012639,0.0003123220012639,9606.ENSP00000237889,0
9606.ENSP00000325562,8.009393786778674e-05,8.009393786778674e-05,8.009393786778674e-05,0.0001708236377453,0.0001708236377453,0.0002479819013387,0.0002479819013387,0.0002479819013387,0.000335638243996,0.000335638243996,9606.ENSP00000237889,0
