protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0,Target,label
9606.ENSP00000369383,0.0001626757148187,0.0001626757148187,0.0002864986745407,0.0002864986745407,0.0002864986745407,0.0002864986745407,0.0002864986745407,0.0003788099857047,0.0003788099857047,0.0005498027603607,9606.ENSP00000306003,0
9606.ENSP00000269980,0.0001090598670998,0.0001090598670998,0.0003376129752723,0.0003376129752723,0.0003376129752723,0.0003376129752723,0.0003376129752723,0.0004268671982572,0.0004268671982572,0.0005434049016912,9606.ENSP00000306003,0
9606.ENSP00000313877,9.63940256042406e-05,9.63940256042406e-05,0.0001999904270633,0.0001999904270633,0.0001999904270633,0.0001999904270633,0.0001999904270633,0.0003016726332134,0.0003016726332134,0.0004228768593748,9606.ENSP00000306003,0
9606.ENSP00000338034,0.0008429825538769,0.0008429825538769,0.0012868864578194,0.0012868864578194,0.0012868864578194,0.0012868864578194,0.0012868864578194,0.0013630222674692,0.0013630222674692,0.0015082405152497,9606.ENSP00000306003,0
9606.ENSP00000402038,7.908212865004316e-05,7.908212865004316e-05,0.0001590286046848,0.0001590286046848,0.0001590286046848,0.0001590286046848,0.0001590286046848,0.0003402961374376,0.0003402961374376,0.0004123560502193,9606.ENSP00000306003,0
9606.ENSP00000263035,0.0001321022136835,0.0001321022136835,0.00023132206843,0.00023132206843,0.00023132206843,0.00023132206843,0.00023132206843,0.0003199719722033,0.0003199719722033,0.000444707700808,9606.ENSP00000306003,0
9606.ENSP00000363899,8.733943832339719e-05,8.733943832339719e-05,0.0002217835499322,0.0002217835499322,0.0002217835499322,0.0002217835499322,0.0002217835499322,0.0002581767039373,0.0002581767039373,0.0003013339628523,9606.ENSP00000306003,0
9606.ENSP00000371362,9.289558511227368e-05,9.289558511227368e-05,0.0001626414450583,0.0001626414450583,0.0001626414450583,0.0001626414450583,0.0001626414450583,0.000232362835959,0.000232362835959,0.0003171042772009,9606.ENSP00000306003,0
9606.ENSP00000323678,9.4658273155801e-05,9.4658273155801e-05,0.0001756335404934,0.0001756335404934,0.0001756335404934,0.0001756335404934,0.0001756335404934,0.0002529737685108,0.0002529737685108,0.0003892603272106,9606.ENSP00000306003,0
9606.ENSP00000445446,1.814205461414531e-05,1.814205461414531e-05,2.809060060826596e-05,2.809060060826596e-05,2.809060060826596e-05,2.809060060826596e-05,2.809060060826596e-05,3.864810878440039e-05,3.864810878440039e-05,5.079952097730711e-05,9606.ENSP00000306003,0
9606.ENSP00000215882,0.0001050435748766,0.0001050435748766,0.0002434464622638,0.0002434464622638,0.0002434464622638,0.0002434464622638,0.0002434464622638,0.0004530937803792,0.0004530937803792,0.0005595924303634,9606.ENSP00000306003,0
9606.ENSP00000363873,0.0001349716330878,0.0001349716330878,0.0002287371025886,0.0002287371025886,0.0002287371025886,0.0002287371025886,0.0002287371025886,0.0003175269303028,0.0003175269303028,0.0004190837644273,9606.ENSP00000306003,0
9606.ENSP00000224807,0.0001007238024612,0.0001007238024612,0.002169177038013,0.002169177038013,0.002169177038013,0.002169177038013,0.002169177038013,0.0022473623102996,0.0022473623102996,0.0023361230632872,9606.ENSP00000306003,0
9606.ENSP00000346954,8.516053640050814e-05,8.516053640050814e-05,0.0001484605818404,0.0001484605818404,0.0001484605818404,0.0001484605818404,0.0001484605818404,0.0002043610584223,0.0002043610584223,0.0002550876051827,9606.ENSP00000306003,0
9606.ENSP00000379999,0.0001351003011222,0.0001351003011222,0.0004060467472299,0.0004060467472299,0.0004060467472299,0.0004060467472299,0.0004060467472299,0.0004947987254126,0.0004947987254126,0.0006285746858338,9606.ENSP00000306003,0
9606.ENSP00000274813,9.157143358606844e-05,9.157143358606844e-05,0.0001676692045293,0.0001676692045293,0.0001676692045293,0.0001676692045293,0.0001676692045293,0.0002642478211782,0.0002642478211782,0.0003667676792247,9606.ENSP00000306003,0
9606.ENSP00000358840,0.000217009728658,0.000217009728658,0.0003516776341712,0.0003516776341712,0.0003516776341712,0.0003516776341712,0.0003516776341712,0.0004392262999317,0.0004392262999317,0.0005789962087874,9606.ENSP00000306003,1
9606.ENSP00000273158,4.735440597869456e-05,4.735440597869456e-05,8.846354103297926e-05,8.846354103297926e-05,8.846354103297926e-05,8.846354103297926e-05,8.846354103297926e-05,0.0001205039334308,0.0001205039334308,0.0001443022174498,9606.ENSP00000306003,0
9606.ENSP00000358510,0.0001101899251807,0.0001101899251807,0.0002023994529736,0.0002023994529736,0.0002023994529736,0.0002023994529736,0.0002023994529736,0.0002568619747762,0.0002568619747762,0.0003170569034409,9606.ENSP00000306003,0
9606.ENSP00000430025,8.210699161281809e-05,8.210699161281809e-05,0.0001890271014417,0.0001890271014417,0.0001890271014417,0.0001890271014417,0.0001890271014417,0.0002414529153611,0.0002414529153611,0.0005966504686512,9606.ENSP00000306003,0
