protein,RWR_positive_0.2_0.1,RWR_positive_0.2_0.2,RWR_positive_0.2_0.3,RWR_positive_0.2_0.4,RWR_positive_0.2_0.5,RWR_positive_0.2_0.6,RWR_positive_0.2_0.7,RWR_positive_0.2_0.8,RWR_positive_0.2_0.9,RWR_positive_0.2_1.0,Target,label
9606.ENSP00000264451,3.619206582877542e-05,4.6390014493079034e-05,7.041877226337246e-05,8.556102276304094e-05,8.556102276304094e-05,9.284795022223097e-05,9.284795022223097e-05,0.0001288001139549,0.0001288001139549,0.0001288001139549,9606.ENSP00000264932,0
9606.ENSP00000260953,8.366864481820112e-06,1.1631760271165645e-05,1.8082717975303248e-05,3.7963416360810035e-05,3.7963416360810035e-05,4.042130442112076e-05,4.042130442112076e-05,0.0001020513873848,0.0001020513873848,0.0001020513873848,9606.ENSP00000264932,0
9606.ENSP00000418008,0.0088368468336091,0.0091086810035954,0.0091086810035954,0.0091516058765581,0.0091516058765581,0.0091516058765581,0.0091516058765581,0.0092023647709868,0.0098304063264288,0.0098304063264288,9606.ENSP00000264932,0
9606.ENSP00000371607,9.337562863926652e-05,0.0001090761402343,0.0001090761402343,0.0001198239802839,0.0001198239802839,0.0001198239802839,0.0001198239802839,0.0001284669611147,0.0002110070010988,0.0002110070010988,9606.ENSP00000264932,0
9606.ENSP00000401980,0.0002239432009245,0.000299010416322,0.000299010416322,0.0004019290773715,0.0004019290773715,0.0004019290773715,0.0004019290773715,0.0004654886473994,0.0007159483521957,0.0007159483521957,9606.ENSP00000264932,0
9606.ENSP00000328570,0.0002619158205676,0.0003568166628069,0.0003568166628069,0.0004323412888816,0.0004323412888816,0.0004323412888816,0.0004323412888816,0.0004691248662613,0.0007194603167653,0.0007194603167653,9606.ENSP00000264932,0
9606.ENSP00000359675,8.857461232932744e-05,0.0001259964409781,0.0001259964409781,0.0002051684380662,0.0002051684380662,0.0002051684380662,0.0002051684380662,0.0004294197856977,0.0005172722669106,0.0005172722669106,9606.ENSP00000264932,0
9606.ENSP00000308610,0.0009029719523387,0.000940705291227,0.000940705291227,0.0010137562659234,0.0010137562659234,0.0010137562659234,0.0010137562659234,0.0010402580790613,0.004520592652629,0.004520592652629,9606.ENSP00000264932,0
9606.ENSP00000085068,0.0001541424219722,0.0002194955282352,0.0002194955282352,0.0002527243306181,0.0002527243306181,0.0002527243306181,0.0002527243306181,0.0002807497463888,0.0004951538601289,0.0004951538601289,9606.ENSP00000264932,0
9606.ENSP00000389903,4.772203954269015e-05,5.377076222540684e-05,5.377076222540684e-05,5.991353032355464e-05,5.991353032355464e-05,5.991353032355464e-05,5.991353032355464e-05,7.462575306437899e-05,9.88765902841576e-05,9.88765902841576e-05,9606.ENSP00000264932,0
9606.ENSP00000245816,0.0001365352271394,0.0001722512307074,0.0001722512307074,0.0001882693747276,0.0001882693747276,0.0001882693747276,0.0001882693747276,0.0002070889073444,0.0003200351247194,0.0003200351247194,9606.ENSP00000264932,1
9606.ENSP00000238379,9.601534250719972e-05,0.0003772295206012,0.0003772295206012,0.0003959279223902,0.0003959279223902,0.0003959279223902,0.0003959279223902,0.0004119549878806,0.0004976982456287,0.0004976982456287,9606.ENSP00000264932,0
9606.ENSP00000310873,0.0002035018808296,0.000361449082892,0.000361449082892,0.0003906430770485,0.0003906430770485,0.0003906430770485,0.0003906430770485,0.0004044195334509,0.0007892605400589,0.0007892605400589,9606.ENSP00000264932,0
9606.ENSP00000428263,1.0017169424240077e-05,1.4838578492459208e-05,1.4838578492459208e-05,1.6865896984122407e-05,1.6865896984122407e-05,1.6865896984122407e-05,1.6865896984122407e-05,1.8399416281353343e-05,4.2065279048391366e-05,4.2065279048391366e-05,9606.ENSP00000264932,0
9606.ENSP00000288111,0.0001130096552589,0.0002650983609258,0.0002650983609258,0.0002928013515739,0.0002928013515739,0.0002928013515739,0.0002928013515739,0.0003145676373516,0.0008346366275191,0.0008346366275191,9606.ENSP00000264932,0
9606.ENSP00000216254,0.0016839057162195,0.0022044050335768,0.0022044050335768,0.0023916462059978,0.0023916462059978,0.0023916462059978,0.0023916462059978,0.0025103846083233,0.0035698255039814,0.0035698255039814,9606.ENSP00000264932,0
9606.ENSP00000387262,0.0008553867426439,0.0009763066412901,0.0009763066412901,0.0011400766822965,0.0011400766822965,0.0011400766822965,0.0011400766822965,0.0012444437720635,0.0016402592860039,0.0016402592860039,9606.ENSP00000264932,0
9606.ENSP00000368318,6.560490905885023e-05,8.741283543502889e-05,8.741283543502889e-05,0.0001071695434202,0.0001071695434202,0.0001071695434202,0.0001071695434202,0.0001301391529214,0.0002677487712887,0.0002677487712887,9606.ENSP00000264932,0
9606.ENSP00000273986,0.0003895111341194,0.0004609481911648,0.0004609481911648,0.0007785271767681,0.0007785271767681,0.0007785271767681,0.0007785271767681,0.0008091453264977,0.0010860549448567,0.0010860549448567,9606.ENSP00000264932,0
9606.ENSP00000264093,0.0014294661012815,0.0015469054884216,0.0015469054884216,0.0016798932251477,0.0016798932251477,0.0016798932251477,0.0016798932251477,0.0018210948416609,0.0021416026742718,0.0021416026742718,9606.ENSP00000264932,1
9606.ENSP00000315118,0.0002711893978613,0.0003715327374912,0.0003715327374912,0.0004495049688372,0.0004495049688372,0.0004495049688372,0.0004495049688372,0.0004677541673011,0.000601920147764,0.000601920147764,9606.ENSP00000264932,0
9606.ENSP00000264193,0.0001963273496522,0.000225043761711,0.000225043761711,0.0005777053822352,0.0005777053822352,0.0005777053822352,0.0005777053822352,0.0006024024431216,0.0007118897617094,0.0007118897617094,9606.ENSP00000264932,0
9606.ENSP00000302037,4.886859480762276e-05,6.041121689690952e-05,6.041121689690952e-05,0.0001155503515721,0.0001155503515721,0.0001155503515721,0.0001155503515721,0.0001254509113341,0.0001646469251843,0.0001646469251843,9606.ENSP00000264932,0
9606.ENSP00000301329,0.0007489866195117,0.0008058764797419,0.0008058764797419,0.0008354080648561,0.0008354080648561,0.0008354080648561,0.0008354080648561,0.0008567775048528,0.0044807182534033,0.0044807182534033,9606.ENSP00000264932,0
9606.ENSP00000481127,5.159538807337264e-06,6.5215533372115854e-06,6.5215533372115854e-06,9.165646225880233e-06,9.165646225880233e-06,9.165646225880233e-06,9.165646225880233e-06,1.1271419777414397e-05,1.6131774825797725e-05,1.6131774825797725e-05,9606.ENSP00000264932,0
9606.ENSP00000273968,3.571798617891412e-06,6.618456581973403e-06,6.618456581973403e-06,8.969592843449348e-06,1.1996330579261924e-05,1.5450048854318018e-05,1.5450048854318018e-05,1.8587868208267568e-05,2.9279524946943596e-05,3.3846518244446835e-05,9606.ENSP00000264932,0
9606.ENSP00000267103,3.238929957971533e-05,6.612032374093578e-05,6.612032374093578e-05,0.0001015424730144,0.0001198998033715,0.0001364585319039,0.0001364585319039,0.000159540634194,0.0002087421711338,0.0002258864865088,9606.ENSP00000264932,0
9606.ENSP00000351214,5.50983989658505e-05,0.0001481327942886,0.0001481327942886,0.0001796425568628,0.0003427300677299,0.0003582842635569,0.0003582842635569,0.0003779658612363,0.0004448457195381,0.0004702691313182,9606.ENSP00000264932,0
9606.ENSP00000263702,3.83838488443143e-05,6.00947676261422e-05,6.00947676261422e-05,8.050939289227926e-05,0.0001004003792998,0.0001262505718903,0.0001262505718903,0.0001502136213251,0.0002113405878146,0.0002315051752692,9606.ENSP00000264932,1
9606.ENSP00000403987,1.0293327788069528e-06,1.7554957462549e-06,1.7554957462549e-06,2.481073148230396e-06,3.4929654492153448e-06,4.238654766765547e-06,4.238654766765547e-06,5.350351198900077e-06,7.732858856641791e-06,8.368022819111728e-06,9606.ENSP00000264932,0
9606.ENSP00000406933,1.6825748774108027e-05,3.401539914468355e-05,3.401539914468355e-05,0.0004979430423446,0.0005229150620705,0.0005300252468699,0.0005300252468699,0.0005738726971723,0.0006188182155289,0.000666808331568,9606.ENSP00000264932,0
9606.ENSP00000317177,9.471825829281308e-06,2.1108833113494087e-05,2.1108833113494087e-05,2.8233758630046707e-05,4.574871555668629e-05,5.439143260891581e-05,5.439143260891581e-05,6.407371420943435e-05,8.136646753603949e-05,9.092119893539884e-05,9606.ENSP00000264932,0
9606.ENSP00000441065,3.857289804294668e-05,8.385356468017718e-05,8.385356468017718e-05,0.0001059969939506,0.0001694951812707,0.0002014122704401,0.0002014122704401,0.0002492113898487,0.0003259433594122,0.0004270244377569,9606.ENSP00000264932,0
9606.ENSP00000360268,9.066108646321708e-05,0.0001568696190547,0.0001568696190547,0.0002804718878892,0.0003428534664967,0.0003983310095697,0.0003983310095697,0.0004754332325371,0.0006074532853495,0.0007031394080292,9606.ENSP00000264932,0
9606.ENSP00000288532,8.767541654246095e-05,0.0001608363894326,0.0001608363894326,0.0001952360160356,0.0002488269124264,0.0002640500582889,0.0002640500582889,0.0003286671264386,0.0006756555510938,0.0007574235177027,9606.ENSP00000264932,0
9606.ENSP00000429168,1.990570909401227e-05,5.369908842990173e-05,5.369908842990173e-05,9.155632737418786e-05,0.0001007185233258,0.0001050515131326,0.0001050515131326,0.0001105710733412,0.0001287478300934,0.000135928248123,9606.ENSP00000264932,0
9606.ENSP00000238561,2.431391258331534e-05,5.12403147944505e-05,5.12403147944505e-05,7.053825795584625e-05,0.0001415177667518,0.000148687842382,0.000148687842382,0.0001747075693863,0.0003258287283008,0.0003434896006862,9606.ENSP00000264932,0
9606.ENSP00000386543,2.100126968226741e-05,3.549054382504174e-05,3.549054382504174e-05,4.50566807513554e-05,5.5044839893374545e-05,6.0472450735598815e-05,6.0472450735598815e-05,9.3985458198393e-05,0.0003420727555206,0.0003487801122062,9606.ENSP00000264932,1
9606.ENSP00000317379,7.55349658837257e-05,0.0001628795888105,0.0001628795888105,0.0002003080195308,0.0002730408018279,0.0003007952894424,0.0003007952894424,0.0003697068345163,0.0005566222520217,0.0006547854435146,9606.ENSP00000264932,0
9606.ENSP00000355741,6.265155210789078e-05,0.0001565277299488,0.0001565277299488,0.00020580675841,0.0003389273225135,0.0003605394377698,0.0003605394377698,0.0004185054455579,0.000707144317051,0.0007916046200193,9606.ENSP00000264932,0
9606.ENSP00000327070,0.0010151850480032,0.0014737872572486,0.0014737872572486,0.0016429457562099,0.0018040172328107,0.0018917557732074,0.0018917557732074,0.0020629131105108,0.0025663060624412,0.002707995408539,9606.ENSP00000264932,0
9606.ENSP00000469981,3.9096053621176814e-05,6.966001400551987e-05,6.966001400551987e-05,0.0002518763851846,0.0003007645608551,0.0003317334925612,0.0003317334925612,0.0003528710697991,0.0004000340144663,0.0004288782195552,9606.ENSP00000264932,0
9606.ENSP00000337358,1.67828212742894e-05,3.3137225247462194e-05,3.3137225247462194e-05,8.990952440155476e-05,0.0001064444935223,0.0001147545341463,0.0001147545341463,0.0001285605030979,0.0001550589783383,0.0001642185741196,9606.ENSP00000264932,0
9606.ENSP00000370882,0.0001690407226892,0.0004302831464461,0.0004302831464461,0.0004956669353778,0.0007507735988525,0.0007872228979649,0.0007872228979649,0.0008514558629213,0.0011751346347092,0.0013224233231189,9606.ENSP00000264932,0
9606.ENSP00000354415,1.943203437488951e-05,4.232422862307391e-05,4.232422862307391e-05,6.114343189879911e-05,8.370445582849112e-05,9.85301304981616e-05,9.85301304981616e-05,0.0001149903142827,0.0001512701329939,0.0002087866129162,9606.ENSP00000264932,0
9606.ENSP00000037869,4.630374225035328e-05,0.0001051462666548,0.0001051462666548,0.0001278756522353,0.0002561244034461,0.0002681140210364,0.0002681140210364,0.0002871339358651,0.0004018977046709,0.0004274452647204,9606.ENSP00000264932,0
9606.ENSP00000317159,0.0013272562378629,0.003754114025619,0.003754114025619,0.0039410831083336,0.0043827511548841,0.004554600997139,0.004554600997139,0.0047270061915606,0.0052529985360925,0.0054889491518294,9606.ENSP00000264932,0
9606.ENSP00000326219,0.0001158819610195,0.000237115298247,0.000237115298247,0.000317633416918,0.0004257299430945,0.000464958130103,0.000464958130103,0.0005401469055589,0.001397489181771,0.0014519306048546,9606.ENSP00000264932,0
9606.ENSP00000364204,0.0002514396013395,0.0002514396013395,0.0002514396013395,0.0003342834578594,0.0004044551009115,0.0004044551009115,0.0004044551009115,0.0004044551009115,0.0005328293543183,0.0006619146472244,9606.ENSP00000264932,0
9606.ENSP00000235329,0.000198762111181,0.000198762111181,0.000198762111181,0.0002558616413708,0.0003401595146705,0.0003401595146705,0.0003401595146705,0.0003401595146705,0.0004649693817041,0.0005831953161167,9606.ENSP00000264932,0
9606.ENSP00000236980,8.173966400036985e-05,8.173966400036985e-05,8.173966400036985e-05,0.0001336948989537,0.0001459149995316,0.0001459149995316,0.0001459149995316,0.0001459149995316,0.0001738382407024,0.0002081826943004,9606.ENSP00000264932,0
9606.ENSP00000379047,2.6392810415797e-05,2.6392810415797e-05,2.6392810415797e-05,3.3183530049077543e-05,4.5445044256258674e-05,4.5445044256258674e-05,4.5445044256258674e-05,4.5445044256258674e-05,8.105388496401036e-05,0.0001329530425399,9606.ENSP00000264932,0
9606.ENSP00000354223,0.0002365937395029,0.0002365937395029,0.0002365937395029,0.0002998296758848,0.0016439752927253,0.0016439752927253,0.0016439752927253,0.0016439752927253,0.0017380468738223,0.0017950195964537,9606.ENSP00000264932,0
9606.ENSP00000396954,4.9939034038114725e-05,4.9939034038114725e-05,4.9939034038114725e-05,6.380605768412914e-05,8.9479076567025e-05,8.9479076567025e-05,8.9479076567025e-05,8.9479076567025e-05,0.0001127037592256,0.000129490452268,9606.ENSP00000264932,1
9606.ENSP00000258955,4.067817561644927e-06,4.067817561644927e-06,4.067817561644927e-06,5.321340860709572e-06,6.421237604431307e-06,6.421237604431307e-06,6.421237604431307e-06,6.421237604431307e-06,8.812259315308047e-06,8.587489616007667e-05,9606.ENSP00000264932,0
9606.ENSP00000262507,0.0008688110702698,0.0008688110702698,0.0008688110702698,0.0011769649056492,0.0027345743205329,0.0027345743205329,0.0027345743205329,0.0027345743205329,0.0033495337135215,0.0147122817285203,9606.ENSP00000264932,0
9606.ENSP00000436773,1.913898121940069e-05,1.913898121940069e-05,1.913898121940069e-05,2.7934824042867048e-05,3.1925719507400684e-05,3.1925719507400684e-05,3.1925719507400684e-05,3.1925719507400684e-05,4.2752575744606186e-05,5.257265766214336e-05,9606.ENSP00000264932,0
9606.ENSP00000305138,2.9520839371201412e-05,2.9520839371201412e-05,2.9520839371201412e-05,5.999082913048802e-05,6.571401590426054e-05,6.571401590426054e-05,6.571401590426054e-05,6.571401590426054e-05,7.970485931626423e-05,9.226396826095212e-05,9606.ENSP00000264932,0
9606.ENSP00000265070,0.0002265026009987,0.0002265026009987,0.0002265026009987,0.0002891812399284,0.0003547778933979,0.0003547778933979,0.0003547778933979,0.0003547778933979,0.0005057051333463,0.0007107618372759,9606.ENSP00000264932,0
9606.ENSP00000285083,5.640966869440656e-05,5.640966869440656e-05,5.640966869440656e-05,7.005474492762339e-05,9.167955926440614e-05,9.167955926440614e-05,9.167955926440614e-05,9.167955926440614e-05,0.0002304381376672,0.0002676797873983,9606.ENSP00000264932,0
9606.ENSP00000312770,4.637507386535923e-06,4.637507386535923e-06,4.637507386535923e-06,6.066940249801071e-06,7.428251133423855e-06,7.428251133423855e-06,7.428251133423855e-06,7.428251133423855e-06,1.0390137663341097e-05,1.367284273051952e-05,9606.ENSP00000264932,0
9606.ENSP00000361993,0.0002375907716995,0.0002375907716995,0.0002375907716995,0.0002678417159019,0.00032103529554,0.00032103529554,0.00032103529554,0.00032103529554,0.0003911068243051,0.0006501687861585,9606.ENSP00000264932,0
9606.ENSP00000446252,0.0007544696936426,0.0007544696936426,0.0007544696936426,0.0008855135925248,0.0010052905383764,0.0010052905383764,0.0010052905383764,0.0010052905383764,0.0015103267740149,0.0018156879811781,9606.ENSP00000264932,0
9606.ENSP00000417190,0.0001289489084616,0.0001289489084616,0.0001289489084616,0.0001447367772241,0.0001638557959093,0.0001638557959093,0.0001638557959093,0.0001638557959093,0.0002332523448277,0.0002980997652506,9606.ENSP00000264932,0
9606.ENSP00000072869,3.97732574045412e-05,3.97732574045412e-05,3.97732574045412e-05,0.0001064820811385,0.0001187974886954,0.0001187974886954,0.0001187974886954,0.0001187974886954,0.0001477593358152,0.0001753655360339,9606.ENSP00000264932,0
9606.ENSP00000342254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.ENSP00000264932,0
9606.ENSP00000306887,4.3746560489555305e-05,4.3746560489555305e-05,4.3746560489555305e-05,8.04865068910507e-05,0.0001029866223154,0.0001029866223154,0.0001029866223154,0.0001029866223154,0.0001202794989628,0.0001727788280182,9606.ENSP00000264932,1
9606.ENSP00000402661,0.0084365936308961,0.0084365936308961,0.0084365936308961,0.0084560795597918,0.0084795767452594,0.0084795767452594,0.0084795767452594,0.0084795767452594,0.008540701942931,0.0086141163569848,9606.ENSP00000264932,0
9606.ENSP00000478212,0.000114895743881,0.000114895743881,0.000114895743881,0.0001632622098315,0.0002045060940675,0.0002045060940675,0.0002045060940675,0.0002045060940675,0.0003210374642814,0.0003967541250863,9606.ENSP00000264932,0
9606.ENSP00000261434,4.548584960087742e-05,4.548584960087742e-05,4.548584960087742e-05,5.4737656793074654e-05,7.425447745766083e-05,7.425447745766083e-05,7.425447745766083e-05,7.425447745766083e-05,9.10490698989016e-05,0.000132062533779,9606.ENSP00000264932,0
9606.ENSP00000006658,0.0005223966744403,0.0005223966744403,0.0005223966744403,0.0048880745420377,0.0049457617971273,0.0049457617971273,0.0049457617971273,0.0049457617971273,0.0052407892499637,0.0054409540775102,9606.ENSP00000264932,0
9606.ENSP00000369383,4.1624253458995653e-05,4.1624253458995653e-05,4.1624253458995653e-05,9.347110747162788e-05,0.0001870835024733,0.0001870835024733,0.0001870835024733,0.0002891547943358,0.0003066422678571,0.0003202855258488,9606.ENSP00000264932,0
9606.ENSP00000269980,0.0001239592542561,0.0001239592542561,0.0001239592542561,0.0001791081219887,0.0002570761333509,0.0002570761333509,0.0002570761333509,0.0090636885988045,0.009095685248699,0.0091278953854704,9606.ENSP00000264932,0
9606.ENSP00000313877,5.347145568764621e-05,5.347145568764621e-05,5.347145568764621e-05,9.030893287408532e-05,0.0001241029889701,0.0001241029889701,0.0001241029889701,0.0002846273679155,0.0003110865693187,0.000334217445646,9606.ENSP00000264932,1
9606.ENSP00000338034,4.5083357956909606e-05,4.5083357956909606e-05,4.5083357956909606e-05,0.0001060288950687,0.0001533269120655,0.0001533269120655,0.0001533269120655,0.0003595540821658,0.0003710440538442,0.0003783246978616,9606.ENSP00000264932,0
9606.ENSP00000402038,1.9594443043395532e-05,1.9594443043395532e-05,1.9594443043395532e-05,3.0119611517123056e-05,4.030559043433844e-05,4.030559043433844e-05,4.030559043433844e-05,6.41262244008165e-05,7.628746268678707e-05,8.554343776153766e-05,9606.ENSP00000264932,0
9606.ENSP00000263035,0.0007649205191912,0.0007649205191912,0.0007649205191912,0.0007983828495384,0.0008823357252705,0.0008823357252705,0.0008823357252705,0.0011230004936569,0.0011752879010452,0.001191695081718,9606.ENSP00000264932,0
9606.ENSP00000363899,5.384050259876284e-06,5.384050259876284e-06,5.384050259876284e-06,9.828152254926596e-06,1.3994328213363236e-05,1.3994328213363236e-05,1.3994328213363236e-05,4.384131458265677e-05,8.0086319731818e-05,8.240013445610459e-05,9606.ENSP00000264932,0
9606.ENSP00000371362,1.620062687894762e-05,1.620062687894762e-05,1.620062687894762e-05,3.243440863154468e-05,4.419381714689081e-05,4.419381714689081e-05,4.419381714689081e-05,6.788779812768854e-05,7.639389183014065e-05,9.502583859927824e-05,9606.ENSP00000264932,1
9606.ENSP00000323678,1.7653209618024624e-05,1.7653209618024624e-05,1.7653209618024624e-05,3.0421306385055987e-05,4.362896114632348e-05,4.362896114632348e-05,4.362896114632348e-05,8.523567816954794e-05,0.0001217029331331,0.0001303764045664,9606.ENSP00000264932,0
9606.ENSP00000445446,9.431331544623904e-07,9.431331544623904e-07,9.431331544623904e-07,1.6586887760437624e-06,3.0461421936311073e-06,3.0461421936311073e-06,3.0461421936311073e-06,4.322630884324408e-06,5.0727716076384434e-06,5.6424845534194346e-06,9606.ENSP00000264932,0
9606.ENSP00000215882,4.924322195365703e-05,4.924322195365703e-05,4.924322195365703e-05,0.0006561176039391,0.0007137252089354,0.0007137252089354,0.0007137252089354,0.0008098846800545,0.0008410290641235,0.0008723020146763,9606.ENSP00000264932,0
9606.ENSP00000363873,4.662659655425549e-05,4.662659655425549e-05,4.662659655425549e-05,6.840639838463178e-05,9.97589380480544e-05,9.97589380480544e-05,9.97589380480544e-05,0.0002513629748381,0.0002688793093435,0.0002793116167724,9606.ENSP00000264932,0
9606.ENSP00000224807,5.7443448958238816e-05,5.7443448958238816e-05,5.7443448958238816e-05,0.0001792588318284,0.0002431820949404,0.0002431820949404,0.0002431820949404,0.0003269640763441,0.0003560854819884,0.0003834213064222,9606.ENSP00000264932,0
9606.ENSP00000346954,7.6727239654981e-06,7.6727239654981e-06,7.6727239654981e-06,4.123417217795536e-05,5.418752169504712e-05,5.418752169504712e-05,5.418752169504712e-05,6.580575428075585e-05,7.210718759622482e-05,7.681510295097492e-05,9606.ENSP00000264932,1
9606.ENSP00000379999,0.0001229745254897,0.0001229745254897,0.0001229745254897,0.0001763478094151,0.0003016916291701,0.0003016916291701,0.0003016916291701,0.000414052817721,0.000448122633861,0.0004708750073345,9606.ENSP00000264932,0
9606.ENSP00000274813,4.471923673434631e-05,4.471923673434631e-05,4.471923673434631e-05,8.878745836361493e-05,0.0001158495150762,0.0001158495150762,0.0001158495150762,0.0001826537375294,0.000220723878462,0.0002417902963822,9606.ENSP00000264932,0
9606.ENSP00000358840,0.0008356154945682,0.0008356154945682,0.0008356154945682,0.0010161797491414,0.001319467085074,0.001319467085074,0.001319467085074,0.0014942969940041,0.0015822078633783,0.0016191738772428,9606.ENSP00000264932,0
9606.ENSP00000273158,7.606842996791986e-06,7.606842996791986e-06,7.606842996791986e-06,1.0600066124787456e-05,2.126785011329176e-05,2.126785011329176e-05,2.126785011329176e-05,2.6599085430551597e-05,2.8569762276639837e-05,3.0424994049702553e-05,9606.ENSP00000264932,0
9606.ENSP00000358510,1.1417999058058805e-05,1.1417999058058805e-05,1.1417999058058805e-05,2.3406276642137267e-05,4.216894792732027e-05,4.216894792732027e-05,4.216894792732027e-05,5.668404801156418e-05,6.415544230860113e-05,6.866492500038319e-05,9606.ENSP00000264932,0
