protein,RWR_positive_0.4_0.1,RWR_positive_0.4_0.2,RWR_positive_0.4_0.3,RWR_positive_0.4_0.4,RWR_positive_0.4_0.5,RWR_positive_0.4_0.6,RWR_positive_0.4_0.7,RWR_positive_0.4_0.8,RWR_positive_0.4_0.9,RWR_positive_0.4_1.0,Target,label
9606.ENSP00000363419,2.1839500659553377e-06,2.1839500659553377e-06,2.1839500659553377e-06,9.219777473494809e-06,9.219777473494809e-06,1.000657427296152e-05,0.0001234113911659,0.0001240036658326,0.000125271876089,0.000126608070735,9606.ENSP00000417142,0
9606.ENSP00000310547,2.0295402639759138e-05,2.0295402639759138e-05,2.0295402639759138e-05,2.738017882521989e-05,2.738017882521989e-05,4.221100971558101e-05,4.539251464335205e-05,5.661502475660829e-05,0.0004189174718362,0.0005000248008549,9606.ENSP00000417142,0
9606.ENSP00000292147,2.38258964447555e-05,2.38258964447555e-05,2.38258964447555e-05,6.425124032306118e-05,6.425124032306118e-05,7.022494345987237e-05,7.417303260069094e-05,9.244938892973668e-05,0.0001458833350267,0.0001545670957994,9606.ENSP00000417142,0
9606.ENSP00000379563,5.165124223214596e-05,5.165124223214596e-05,5.165124223214596e-05,8.784823890811133e-05,8.784823890811133e-05,0.0001084550518786,0.0001146061615247,0.0001267966858944,0.0011055388786363,0.0011700934587457,9606.ENSP00000417142,0
9606.ENSP00000407560,4.787646336651055e-07,4.787646336651055e-07,4.787646336651055e-07,1.4640237250663255e-06,1.4640237250663255e-06,1.976478973247417e-06,2.387513961564356e-06,2.746643975744883e-06,3.804782139876034e-06,4.141808972626083e-06,9606.ENSP00000417142,0
9606.ENSP00000360541,0.0001143768271572,0.0001143768271572,0.0001143768271572,0.0001530585515482,0.0001530585515482,0.0001783774982076,0.0001857143503231,0.0002022483995316,0.000348515115754,0.0004463417310645,9606.ENSP00000417142,0
9606.ENSP00000263774,0.0027402312767298,0.0027402312767298,0.0027402312767298,0.0028627804281349,0.0028627804281349,0.0029466079167981,0.0030098348448939,0.0031391226356067,0.0036352814663095,0.0041201030326362,9606.ENSP00000417142,0
9606.ENSP00000357535,0.000120178625885,0.000120178625885,0.000120178625885,0.0002972977075102,0.0002972977075102,0.000352518030346,0.0003872590717585,0.0006996245232414,0.0009902533274648,0.0011148946015035,9606.ENSP00000417142,0
9606.ENSP00000346173,0.0001687654457469,0.0001687654457469,0.0001687654457469,0.0003088227181407,0.0003088227181407,0.0003444278097894,0.0003680889301473,0.0004190802398647,0.00049443834803,0.0005989645227019,9606.ENSP00000417142,0
9606.ENSP00000346255,4.7698086559414784e-05,4.7698086559414784e-05,4.7698086559414784e-05,7.296900475027366e-05,7.296900475027366e-05,0.0001579713725738,0.0001764816306287,0.0002040624446237,0.0003277664533719,0.0004088179648243,9606.ENSP00000417142,0
9606.ENSP00000371586,6.577344678954738e-06,6.577344678954738e-06,6.577344678954738e-06,1.7357302336391027e-05,1.7357302336391027e-05,2.0336308579473897e-05,2.2839756439268756e-05,3.8282153244839667e-05,4.84079436776558e-05,7.342155667178007e-05,9606.ENSP00000417142,0
9606.ENSP00000322316,5.245831382013649e-05,5.245831382013649e-05,5.245831382013649e-05,6.595487924509397e-05,6.595487924509397e-05,7.601052376427351e-05,8.072035551048723e-05,9.42210247077644e-05,0.0005098886208168,0.0006460458784233,9606.ENSP00000417142,0
9606.ENSP00000258080,5.631845910983576e-05,5.631845910983576e-05,5.631845910983576e-05,8.409315332995624e-05,8.409315332995624e-05,0.001714668963053,0.0017532770426876,0.0017717989849938,0.0018321268304188,0.0019010617614406,9606.ENSP00000417142,0
9606.ENSP00000320043,8.290531796582155e-06,8.290531796582155e-06,8.290531796582155e-06,2.006383103369389e-05,2.006383103369389e-05,2.560330178666992e-05,3.0234134167428797e-05,3.6998397281310775e-05,5.812788481786697e-05,8.487310867831597e-05,9606.ENSP00000417142,0
9606.ENSP00000384867,3.687244451232673e-05,3.687244451232673e-05,3.687244451232673e-05,0.0001219476792374,0.0001219476792374,0.0001250348336775,0.0001289954289345,0.0002121761441738,0.0002521442858879,0.0002613223872381,9606.ENSP00000417142,0
9606.ENSP00000366939,1.9751710551440197e-05,1.9751710551440197e-05,1.9751710551440197e-05,4.37188966199634e-05,4.37188966199634e-05,5.1302858966241754e-05,6.0385620907774826e-05,7.298204850940063e-05,8.040961366757088e-05,8.674721751078247e-05,9606.ENSP00000417142,0
9606.ENSP00000355467,1.6508694560561746e-05,1.6508694560561746e-05,1.6508694560561746e-05,3.3008251565100334e-05,3.3008251565100334e-05,4.156832548468428e-05,4.5901488364176186e-05,4.9763285163694285e-05,6.213721562891834e-05,7.309889130918565e-05,9606.ENSP00000417142,0
9606.ENSP00000341213,3.3571554358870014e-05,3.3571554358870014e-05,3.3571554358870014e-05,3.574558177198871e-05,3.574558177198871e-05,3.7707993061475496e-05,3.9113164495307624e-05,4.104030440772512e-05,4.989208696930584e-05,5.767796994127287e-05,9606.ENSP00000417142,0
9606.ENSP00000308515,1.0486273711614108e-05,1.0486273711614108e-05,1.0486273711614108e-05,2.0588066448779123e-05,2.0588066448779123e-05,2.4608224935060092e-05,2.7903055157869483e-05,3.246313358600015e-05,4.320383130647361e-05,5.3019182951761734e-05,9606.ENSP00000417142,0
9606.ENSP00000264451,1.4519354401557073e-05,1.4519354401557073e-05,1.4519354401557073e-05,4.355408268116837e-05,4.355408268116837e-05,4.625392109121506e-05,4.779177677423348e-05,5.562319512513284e-05,6.2967797910632e-05,6.750570592412425e-05,9606.ENSP00000417142,1
9606.ENSP00000260953,1.467759460632486e-06,1.467759460632486e-06,1.467759460632486e-06,3.1121499201110605e-06,3.1121499201110605e-06,4.556408726157345e-06,5.886012412969958e-06,7.252765821453066e-06,9.271195064621668e-06,1.0703406686725558e-05,9606.ENSP00000417142,0
9606.ENSP00000418008,0.0001032475495094,0.0001933168378629,0.0001933168378629,0.0007151284332053,0.0007151284332053,0.0007151284332053,0.0007151284332053,0.0007151284332053,0.0007308289939834,0.0007755308576601,9606.ENSP00000417142,1
9606.ENSP00000371607,1.5897551190807162e-05,2.2391259959454885e-05,2.2391259959454885e-05,8.272658161724943e-05,8.272658161724943e-05,8.272658161724943e-05,8.272658161724943e-05,8.272658161724943e-05,8.475274462080656e-05,9.072001325460908e-05,9606.ENSP00000417142,0
9606.ENSP00000401980,0.0001365450707762,0.0002860615171721,0.0002860615171721,0.0003569113898119,0.0003569113898119,0.0003569113898119,0.0003569113898119,0.0003569113898119,0.0003810245871033,0.0005295067472611,9606.ENSP00000417142,0
9606.ENSP00000328570,8.9641022541003e-05,0.000122439980009,0.000122439980009,0.000176590880722,0.000176590880722,0.000176590880722,0.000176590880722,0.000176590880722,0.0001989535181053,0.000270665706789,9606.ENSP00000417142,0
9606.ENSP00000359675,3.069056449318373e-05,4.6953419053531915e-05,4.6953419053531915e-05,0.0001534872606287,0.0001534872606287,0.0001534872606287,0.0001534872606287,0.0001534872606287,0.0001622017357192,0.0001749440211874,9606.ENSP00000417142,0
9606.ENSP00000308610,0.0001933607494496,0.0002398219690372,0.0002398219690372,0.0002867957746145,0.0002867957746145,0.0002867957746145,0.0002867957746145,0.0002867957746145,0.0002972103241871,0.000322942445167,9606.ENSP00000417142,0
9606.ENSP00000085068,6.717060949080651e-05,0.00012362895654,0.00012362895654,0.000320817983583,0.000320817983583,0.000320817983583,0.000320817983583,0.000320817983583,0.0003308322593869,0.0003487621755658,9606.ENSP00000417142,0
9606.ENSP00000389903,9.184162653275086e-06,1.8454438422218505e-05,1.8454438422218505e-05,5.492987906417157e-05,5.492987906417157e-05,5.492987906417157e-05,5.492987906417157e-05,5.492987906417157e-05,6.137017410784342e-05,6.519364001158631e-05,9606.ENSP00000417142,0
9606.ENSP00000245816,9.54252787321448e-05,0.0001123223390274,0.0001123223390274,0.0001877726695319,0.0001877726695319,0.0001877726695319,0.0001877726695319,0.0001877726695319,0.0001948186815483,0.0002529195062616,9606.ENSP00000417142,0
9606.ENSP00000238379,1.7879243305410225e-05,3.0702845705456117e-05,3.0702845705456117e-05,5.22903326328124e-05,5.22903326328124e-05,5.22903326328124e-05,5.22903326328124e-05,5.22903326328124e-05,8.032876727063484e-05,0.000121491419577,9606.ENSP00000417142,0
9606.ENSP00000310873,8.580889183624735e-05,0.0001193492647784,0.0001193492647784,0.0002774441941081,0.0002774441941081,0.0002774441941081,0.0002774441941081,0.0002774441941081,0.0006467307272143,0.000723635365063,9606.ENSP00000417142,0
9606.ENSP00000428263,2.2235211627474588e-05,2.360124062339475e-05,2.360124062339475e-05,6.954840218532064e-05,6.954840218532064e-05,6.954840218532064e-05,6.954840218532064e-05,6.954840218532064e-05,7.033161938180846e-05,7.418397028432031e-05,9606.ENSP00000417142,0
9606.ENSP00000288111,3.5594947267750756e-05,4.997514736835709e-05,4.997514736835709e-05,7.692193992303394e-05,7.692193992303394e-05,7.692193992303394e-05,7.692193992303394e-05,7.692193992303394e-05,8.663552155761307e-05,0.0001007658374647,9606.ENSP00000417142,0
9606.ENSP00000216254,0.0019421004859527,0.0020476060632585,0.0020476060632585,0.0022586744012827,0.0022586744012827,0.0022586744012827,0.0022586744012827,0.0022586744012827,0.0023772867627063,0.0025389170748022,9606.ENSP00000417142,0
9606.ENSP00000387262,0.0003438717094942,0.0021132711260089,0.0021132711260089,0.0023123120476555,0.0023123120476555,0.0023123120476555,0.0023123120476555,0.0023123120476555,0.002358767577458,0.0025994232844214,9606.ENSP00000417142,0
9606.ENSP00000368318,2.3026519156667457e-05,3.71414486534926e-05,3.71414486534926e-05,0.0001941488486971,0.0001941488486971,0.0001941488486971,0.0001941488486971,0.0001941488486971,0.0002005867147191,0.0002089235403386,9606.ENSP00000417142,0
9606.ENSP00000273986,0.0017163570998592,0.0017476567198793,0.0017476567198793,0.0018993332402637,0.0018993332402637,0.0018993332402637,0.0018993332402637,0.0018993332402637,0.0019137349359113,0.0020055978781382,9606.ENSP00000417142,0
9606.ENSP00000264093,0.0023805367089894,0.0024298482965963,0.0024298482965963,0.0025203404080795,0.0025203404080795,0.0025203404080795,0.0025203404080795,0.0025203404080795,0.002540099715843,0.0027240985633499,9606.ENSP00000417142,0
9606.ENSP00000315118,0.0001026616112738,0.0001281988841993,0.0001281988841993,0.0002772815732054,0.0002772815732054,0.0002772815732054,0.0002772815732054,0.0002772815732054,0.0007010098565146,0.0010852028060128,9606.ENSP00000417142,0
9606.ENSP00000264193,3.826695539417862e-05,0.0001834569731043,0.0001834569731043,0.0002620788906234,0.0002620788906234,0.0002620788906234,0.0002620788906234,0.0002620788906234,0.00027068476936,0.0005433546991803,9606.ENSP00000417142,0
9606.ENSP00000302037,1.702324530489922e-05,8.936955538315058e-05,8.936955538315058e-05,0.0001145995144594,0.0001145995144594,0.0001145995144594,0.0001145995144594,0.0001145995144594,0.0001187822240156,0.0002358637291268,9606.ENSP00000417142,0
9606.ENSP00000301329,2.6570402184996015e-05,5.9358689450051415e-05,5.9358689450051415e-05,9.745227005803118e-05,9.745227005803118e-05,9.745227005803118e-05,9.745227005803118e-05,9.745227005803118e-05,0.000103525440195,0.0001165873289621,9606.ENSP00000417142,0
9606.ENSP00000481127,1.2115855829703e-06,2.1968417878259684e-06,2.1968417878259684e-06,3.3797935423679116e-06,3.3797935423679116e-06,3.3797935423679116e-06,3.3797935423679116e-06,3.3797935423679116e-06,3.5776369033754664e-06,4.378809692775824e-06,9606.ENSP00000417142,0
9606.ENSP00000273968,2.0123279157138738e-06,2.968318588087359e-06,2.968318588087359e-06,2.968318588087359e-06,3.835220695407733e-06,3.835220695407733e-06,3.835220695407733e-06,4.772135541146917e-06,6.295070078557624e-06,6.295070078557624e-06,9606.ENSP00000417142,1
9606.ENSP00000267103,2.8957633899652557e-05,3.96156018851558e-05,3.96156018851558e-05,3.96156018851558e-05,4.6274037803321025e-05,4.6274037803321025e-05,4.6274037803321025e-05,5.3328116658281466e-05,5.945096875710387e-05,5.945096875710387e-05,9606.ENSP00000417142,0
9606.ENSP00000351214,6.345982417584705e-05,0.0016661005471561,0.0016661005471561,0.0016661005471561,0.0016729590523043,0.0016729590523043,0.0016729590523043,0.0016845758494318,0.0016888264395717,0.0016888264395717,9606.ENSP00000417142,0
9606.ENSP00000263702,2.3299898725410463e-05,3.8083168945083544e-05,3.8083168945083544e-05,3.8083168945083544e-05,4.579527724332472e-05,4.579527724332472e-05,4.579527724332472e-05,5.4028226595327075e-05,5.928405082082454e-05,5.928405082082454e-05,9606.ENSP00000417142,0
9606.ENSP00000403987,8.102431625069587e-07,1.0667903401093098e-06,1.0667903401093098e-06,1.0667903401093098e-06,1.3329000710389554e-06,1.3329000710389554e-06,1.3329000710389554e-06,1.5642098639655558e-06,1.920735778183099e-06,1.920735778183099e-06,9606.ENSP00000417142,0
9606.ENSP00000406933,5.444271958775667e-05,6.920542836277868e-05,6.920542836277868e-05,6.920542836277868e-05,8.360252519450993e-05,8.360252519450993e-05,8.360252519450993e-05,9.065085719692428e-05,0.0001232270906832,0.0001232270906832,9606.ENSP00000417142,0
9606.ENSP00000317177,9.226899478379848e-06,4.015870563947217e-05,4.015870563947217e-05,4.015870563947217e-05,4.289031553555564e-05,4.289031553555564e-05,4.289031553555564e-05,4.937303144463473e-05,5.35210226638787e-05,5.35210226638787e-05,9606.ENSP00000417142,0
9606.ENSP00000441065,0.0001047799757186,0.0001151602304246,0.0001151602304246,0.0001151602304246,0.0001266697186943,0.0001266697186943,0.0001266697186943,0.0001745916885308,0.0002189838259599,0.0002189838259599,9606.ENSP00000417142,0
9606.ENSP00000360268,0.0001623087087622,0.0001895584944064,0.0001895584944064,0.0001895584944064,0.0002392321025395,0.0002392321025395,0.0002392321025395,0.000266645729836,0.0003146960450707,0.0003146960450707,9606.ENSP00000417142,0
9606.ENSP00000288532,6.735797246688157e-05,7.937703133974532e-05,7.937703133974532e-05,7.937703133974532e-05,0.0001118990785969,0.0001118990785969,0.0001118990785969,0.0001266501863243,0.0001317244719136,0.0001317244719136,9606.ENSP00000417142,0
9606.ENSP00000429168,2.771716062029361e-05,4.956480984420183e-05,4.956480984420183e-05,4.956480984420183e-05,5.11238691795523e-05,5.11238691795523e-05,5.11238691795523e-05,5.3742524541556066e-05,5.480205575971913e-05,5.480205575971913e-05,9606.ENSP00000417142,0
9606.ENSP00000238561,2.269410432808965e-05,3.858295362963035e-05,3.858295362963035e-05,3.858295362963035e-05,4.653129835505667e-05,4.653129835505667e-05,4.653129835505667e-05,5.109186641492297e-05,5.357537578024752e-05,5.357537578024752e-05,9606.ENSP00000417142,0
9606.ENSP00000386543,1.6169739748562828e-05,1.9142025910999845e-05,1.9142025910999845e-05,1.9142025910999845e-05,4.524453786728248e-05,4.524453786728248e-05,4.524453786728248e-05,4.856106861260888e-05,0.0004391691992164,0.0004391691992164,9606.ENSP00000417142,0
9606.ENSP00000317379,0.0002024909070455,0.000213282803578,0.000213282803578,0.000213282803578,0.0002603453573152,0.0002603453573152,0.0002603453573152,0.0003102022075009,0.000434095751561,0.000434095751561,9606.ENSP00000417142,0
9606.ENSP00000355741,0.000143590349296,0.0001640368954805,0.0001640368954805,0.0001640368954805,0.0001979982685284,0.0001979982685284,0.0001979982685284,0.0002172139351437,0.0002241167127808,0.0002241167127808,9606.ENSP00000417142,0
9606.ENSP00000327070,0.0018302245648291,0.0018974416512765,0.0018974416512765,0.0018974416512765,0.0019636344415907,0.0019636344415907,0.0019636344415907,0.0020790981291987,0.0021337892647851,0.0021337892647851,9606.ENSP00000417142,0
9606.ENSP00000469981,3.236023142941163e-05,5.054152579358249e-05,5.054152579358249e-05,5.054152579358249e-05,5.995716457320581e-05,5.995716457320581e-05,5.995716457320581e-05,8.237208421005763e-05,9.030749844926492e-05,9.030749844926492e-05,9606.ENSP00000417142,0
9606.ENSP00000337358,9.339628277749608e-05,0.0001035824664835,0.0001035824664835,0.0001035824664835,0.0001279078262051,0.0001279078262051,0.0001279078262051,0.0001342903946959,0.0001632111746858,0.0001632111746858,9606.ENSP00000417142,1
9606.ENSP00000370882,0.0003216734585252,0.000380675164657,0.000380675164657,0.000380675164657,0.0004044683773867,0.0004044683773867,0.0004044683773867,0.0005436507907048,0.0006558061144857,0.0006558061144857,9606.ENSP00000417142,0
9606.ENSP00000354415,2.1185671885630053e-05,3.181944904974304e-05,3.181944904974304e-05,3.181944904974304e-05,6.12333327211539e-05,6.12333327211539e-05,6.12333327211539e-05,6.894153188799489e-05,7.332682100736772e-05,7.332682100736772e-05,9606.ENSP00000417142,0
9606.ENSP00000037869,6.086222122380893e-05,7.80565202583419e-05,7.80565202583419e-05,7.80565202583419e-05,8.792932426077469e-05,8.792932426077469e-05,8.792932426077469e-05,9.70051402877592e-05,0.0001034653942326,0.0001034653942326,9606.ENSP00000417142,1
9606.ENSP00000317159,0.0027599452610741,0.0028338828065112,0.0028338828065112,0.0028338828065112,0.0029074234128569,0.0029074234128569,0.0029074234128569,0.0030424483068341,0.0030805418801313,0.0030805418801313,9606.ENSP00000417142,0
9606.ENSP00000326219,0.0015943196533781,0.0016160737915259,0.0016160737915259,0.0016160737915259,0.0016526535491122,0.0016526535491122,0.0016526535491122,0.0016772419374223,0.0016893990867361,0.0016893990867361,9606.ENSP00000417142,0
9606.ENSP00000364204,0.0001075138994102,0.0001075138994102,0.0001075138994102,0.0001075138994102,0.0001486798655673,0.0001486798655673,0.0002426930013974,0.0002665415749079,0.0002665415749079,0.0002665415749079,9606.ENSP00000417142,1
9606.ENSP00000235329,0.0001432142974733,0.0001432142974733,0.0001432142974733,0.0001432142974733,0.0001605999870304,0.0001605999870304,0.0002354387086727,0.0002686275565073,0.0002686275565073,0.0002686275565073,9606.ENSP00000417142,0
9606.ENSP00000236980,1.9420273894982134e-05,1.9420273894982134e-05,1.9420273894982134e-05,1.9420273894982134e-05,8.070869976107718e-05,8.070869976107718e-05,0.0001697700341572,0.0002181612470552,0.0002181612470552,0.0002181612470552,9606.ENSP00000417142,1
9606.ENSP00000379047,0.0001156393090811,0.0001156393090811,0.0001156393090811,0.0001156393090811,0.0001179619267031,0.0001179619267031,0.0001296115467206,0.0001326895975999,0.0001326895975999,0.0001326895975999,9606.ENSP00000417142,0
9606.ENSP00000354223,0.0003573326176621,0.0003573326176621,0.0003573326176621,0.0003573326176621,0.0003646254511397,0.0003646254511397,0.0003871573517104,0.0004404167859228,0.0004404167859228,0.0004404167859228,9606.ENSP00000417142,0
9606.ENSP00000396954,2.171797785652204e-05,2.171797785652204e-05,2.171797785652204e-05,2.171797785652204e-05,2.5731705871492128e-05,2.5731705871492128e-05,3.5987258164098734e-05,4.103337800449516e-05,4.103337800449516e-05,4.103337800449516e-05,9606.ENSP00000417142,0
9606.ENSP00000258955,1.2242418541189351e-06,1.2242418541189351e-06,1.2242418541189351e-06,1.2242418541189351e-06,2.398909347024135e-06,2.398909347024135e-06,8.58448931891597e-06,8.92623503049707e-06,8.92623503049707e-06,8.92623503049707e-06,9606.ENSP00000417142,1
9606.ENSP00000262507,0.0014797191552915,0.0014797191552915,0.0014797191552915,0.0014797191552915,0.0015601368648086,0.0015601368648086,0.0023257938228963,0.0024274600202715,0.0024274600202715,0.0024274600202715,9606.ENSP00000417142,0
9606.ENSP00000436773,4.493320607941857e-06,4.493320607941857e-06,4.493320607941857e-06,4.493320607941857e-06,6.953082947446919e-06,6.953082947446919e-06,1.2812079648130903e-05,1.8069223470008316e-05,1.8069223470008316e-05,1.8069223470008316e-05,9606.ENSP00000417142,0
9606.ENSP00000305138,6.865653395125534e-06,6.865653395125534e-06,6.865653395125534e-06,6.865653395125534e-06,2.344829457441637e-05,2.344829457441637e-05,2.8045313403491032e-05,3.1802772828350683e-05,3.1802772828350683e-05,3.1802772828350683e-05,9606.ENSP00000417142,0
9606.ENSP00000265070,8.069468876992327e-05,8.069468876992327e-05,8.069468876992327e-05,8.069468876992327e-05,0.0001028535703947,0.0001028535703947,0.0001666862954491,0.0002216562358882,0.0002216562358882,0.0002216562358882,9606.ENSP00000417142,0
9606.ENSP00000285083,2.3359871973221185e-05,2.3359871973221185e-05,2.3359871973221185e-05,2.3359871973221185e-05,2.8148064897874583e-05,2.8148064897874583e-05,5.3398049974087686e-05,6.192991292002106e-05,6.192991292002106e-05,6.192991292002106e-05,9606.ENSP00000417142,0
9606.ENSP00000312770,9.884601121974886e-07,9.884601121974886e-07,9.884601121974886e-07,9.884601121974886e-07,1.3873150125692384e-06,1.3873150125692384e-06,2.17375419681166e-06,2.715958400336341e-06,2.715958400336341e-06,2.715958400336341e-06,9606.ENSP00000417142,0
9606.ENSP00000361993,0.0003542400614331,0.0003542400614331,0.0003542400614331,0.0003542400614331,0.0003621078338476,0.0003621078338476,0.0004744922887599,0.0004851479523677,0.0004851479523677,0.0004851479523677,9606.ENSP00000417142,0
9606.ENSP00000446252,0.0002450089885236,0.0002450089885236,0.0002450089885236,0.0002450089885236,0.0005391719897043,0.0005391719897043,0.0006746800478762,0.0007657827992707,0.0007657827992707,0.0007657827992707,9606.ENSP00000417142,0
9606.ENSP00000417190,4.0267029478272903e-05,4.0267029478272903e-05,4.0267029478272903e-05,4.0267029478272903e-05,4.6855770596661105e-05,4.6855770596661105e-05,5.725576654747092e-05,6.227590482204773e-05,6.227590482204773e-05,6.227590482204773e-05,9606.ENSP00000417142,0
9606.ENSP00000072869,3.353639763550067e-05,3.353639763550067e-05,3.353639763550067e-05,3.353639763550067e-05,3.972824848575776e-05,3.972824848575776e-05,0.0004199084247873,0.0004238561268877,0.0004238561268877,0.0004238561268877,9606.ENSP00000417142,0
9606.ENSP00000342254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.ENSP00000417142,0
9606.ENSP00000306887,8.215544023484692e-05,8.215544023484692e-05,8.215544023484692e-05,8.215544023484692e-05,0.0015736393113871,0.0015736393113871,0.0015855798579615,0.0015920586307784,0.0015920586307784,0.0015920586307784,9606.ENSP00000417142,0
9606.ENSP00000402661,4.0451542418332854e-05,4.0451542418332854e-05,4.0451542418332854e-05,4.0451542418332854e-05,0.0001318156698344,0.0001318156698344,0.0001456640108531,0.0001537735019338,0.0001537735019338,0.0001537735019338,9606.ENSP00000417142,0
9606.ENSP00000478212,0.0001481825028327,0.0001481825028327,0.0001481825028327,0.0001481825028327,0.0001610328161279,0.0001610328161279,0.0001847100718506,0.0002059014062616,0.0002059014062616,0.0002059014062616,9606.ENSP00000417142,0
9606.ENSP00000261434,1.9609048549248594e-05,1.9609048549248594e-05,1.9609048549248594e-05,1.9609048549248594e-05,2.550598944654936e-05,2.550598944654936e-05,3.5289710696980406e-05,3.769876310669761e-05,3.769876310669761e-05,3.769876310669761e-05,9606.ENSP00000417142,0
9606.ENSP00000006658,0.0002217690126793,0.0002217690126793,0.0002217690126793,0.0002217690126793,0.0002329925611228,0.0002329925611228,0.0002794463786937,0.0002909329651913,0.0002909329651913,0.0002909329651913,9606.ENSP00000417142,0
9606.ENSP00000369383,0.0001165274101316,0.0001403174280526,0.0001403174280526,0.0001528621104285,0.0001978993545882,0.0001978993545882,0.0001978993545882,0.0001978993545882,0.0002194321642524,0.0002194321642524,9606.ENSP00000417142,0
9606.ENSP00000269980,0.0001787366940299,0.0002369102493229,0.0002369102493229,0.0003093904001351,0.0003453189426263,0.0003453189426263,0.0003453189426263,0.0003453189426263,0.000715001290968,0.000715001290968,9606.ENSP00000417142,0
9606.ENSP00000313877,5.8594452621496146e-05,7.180330267104605e-05,7.180330267104605e-05,9.392431830044282e-05,0.0001775739390377,0.0001775739390377,0.0001775739390377,0.0001775739390377,0.0002141963980976,0.0002141963980976,9606.ENSP00000417142,0
9606.ENSP00000338034,0.0001162189956338,0.0001245818586461,0.0001245818586461,0.0001396171218238,0.0001456862442541,0.0001456862442541,0.0001456862442541,0.0001456862442541,0.0004906397556053,0.0004906397556053,9606.ENSP00000417142,0
9606.ENSP00000402038,3.361148256427035e-05,4.2032182286520046e-05,4.2032182286520046e-05,4.7953828104943416e-05,6.53716905060609e-05,6.53716905060609e-05,6.53716905060609e-05,6.53716905060609e-05,0.0001525314439997,0.0001525314439997,9606.ENSP00000417142,0
9606.ENSP00000263035,0.0001352969351124,0.0001473937812115,0.0001473937812115,0.0001615678814471,0.0001843724956394,0.0001843724956394,0.0001843724956394,0.0001843724956394,0.0002079826935236,0.0002079826935236,9606.ENSP00000417142,0
9606.ENSP00000363899,5.804011757557883e-06,1.2081167354169666e-05,1.2081167354169666e-05,1.354624317841856e-05,1.4561345682188164e-05,1.4561345682188164e-05,1.4561345682188164e-05,1.4561345682188164e-05,2.3146181116013085e-05,2.3146181116013085e-05,9606.ENSP00000417142,0
9606.ENSP00000371362,2.0967209810329637e-05,3.415792279101146e-05,3.415792279101146e-05,8.808902994444085e-05,9.820415982909067e-05,9.820415982909067e-05,9.820415982909067e-05,9.820415982909067e-05,0.0001072459614477,0.0001072459614477,9606.ENSP00000417142,0
9606.ENSP00000323678,3.145202085549542e-05,3.77930666265453e-05,3.77930666265453e-05,4.536456546519357e-05,5.068681413049067e-05,5.068681413049067e-05,5.068681413049067e-05,5.068681413049067e-05,6.43988333333614e-05,6.43988333333614e-05,9606.ENSP00000417142,0
9606.ENSP00000445446,1.931937286162436e-06,2.701699139285828e-06,2.701699139285828e-06,3.0414675938719756e-06,3.2463859182385214e-06,3.2463859182385214e-06,3.2463859182385214e-06,3.2463859182385214e-06,3.789075792093175e-06,3.789075792093175e-06,9606.ENSP00000417142,0
9606.ENSP00000215882,0.0001660523894867,0.0001944637726494,0.0001944637726494,0.0002690995475357,0.0003050381060665,0.0003050381060665,0.0003050381060665,0.0003050381060665,0.0005434404961725,0.0005434404961725,9606.ENSP00000417142,0
9606.ENSP00000363873,0.0001974301470734,0.0002138199996547,0.0002138199996547,0.0002281256236874,0.000239139096945,0.000239139096945,0.000239139096945,0.000239139096945,0.0003398032623254,0.0003398032623254,9606.ENSP00000417142,0
9606.ENSP00000224807,0.0001087514359292,0.0001480268680699,0.0001480268680699,0.0001656714537737,0.0001757433548204,0.0001757433548204,0.0001757433548204,0.0001757433548204,0.0002138571886768,0.0002138571886768,9606.ENSP00000417142,0
9606.ENSP00000346954,2.7758153912385164e-05,3.410249016366136e-05,3.410249016366136e-05,3.719892477200801e-05,3.8615423334765126e-05,3.8615423334765126e-05,3.8615423334765126e-05,3.8615423334765126e-05,4.7892297981223485e-05,4.7892297981223485e-05,9606.ENSP00000417142,0
9606.ENSP00000379999,0.0001940959356463,0.0002761096639821,0.0002761096639821,0.0003619836616343,0.000377703735113,0.000377703735113,0.000377703735113,0.000377703735113,0.0004154037524454,0.0004154037524454,9606.ENSP00000417142,0
9606.ENSP00000274813,7.354885201844378e-05,9.415934990072854e-05,9.415934990072854e-05,0.0001334222574355,0.0001563535363346,0.0001563535363346,0.0001563535363346,0.0001563535363346,0.0002789974354828,0.0002789974354828,9606.ENSP00000417142,0
9606.ENSP00000358840,0.0019002305315963,0.00196131742331,0.00196131742331,0.0019975896897733,0.0020211653030192,0.0020211653030192,0.0020211653030192,0.0020211653030192,0.0020831233317233,0.0020831233317233,9606.ENSP00000417142,0
9606.ENSP00000273158,4.657642001502112e-06,2.2182382230283983e-05,2.2182382230283983e-05,2.351721908489249e-05,2.3996271229397888e-05,2.3996271229397888e-05,2.3996271229397888e-05,2.3996271229397888e-05,2.6598093422963378e-05,2.6598093422963378e-05,9606.ENSP00000417142,0
9606.ENSP00000358510,5.1248134299368394e-05,5.732367658633003e-05,5.732367658633003e-05,6.203319400870462e-05,6.408629301248343e-05,6.408629301248343e-05,6.408629301248343e-05,6.408629301248343e-05,7.082484942361192e-05,7.082484942361192e-05,9606.ENSP00000417142,0
