protein,nuclear bodies,microtubules,rods & rings,endoplasmic reticulum,centrosome,secretory,cytosol,aggresome,mitochondria,secreted proteins,mitotic chromosome,golgi apparatus,cytoplasmic bodies,plasma membrane,nucleoli,nucleoli rim,actin filaments,focal adhesion sites,cleavage furrow,midbody ring,endosomes,cell junctions,cytokinetic bridge,microtubule ends,lysosomes,nuclear speckles,endomembrane system,midbody,mitotic spindle,vesicles,nucleoli fibrillar center,peroxisomes,lipid droplets,centriolar satellite,nucleoplasm,intermediate filaments,cytoplasm,nuclear membrane,nucleus,kinetochore,miss_subcell,RNA line ab,binary_RNA line ab,go_feature_0,go_feature_1,go_feature_2,go_feature_3,go_feature_4,go_feature_5,go_feature_6,go_feature_7,go_feature_8,go_feature_9,go_feature_10,go_feature_11,go_feature_12,go_feature_13,go_feature_14,go_feature_15,go_feature_16,go_feature_17,go_feature_18,go_feature_19,go_feature_20,go_feature_21,go_feature_22,go_feature_23,go_feature_24,go_feature_25,go_feature_26,go_feature_27,go_feature_28,go_feature_29,go_feature_30,go_feature_31,go_feature_32,go_feature_33,go_feature_34,go_feature_35,go_feature_36,go_feature_37,go_feature_38,go_feature_39,go_feature_40,go_feature_41,go_feature_42,go_feature_43,go_feature_44,go_feature_45,go_feature_46,go_feature_47,go_feature_48,go_feature_49,go_feature_50,go_feature_51,go_feature_52,go_feature_53,go_feature_54,go_feature_55,go_feature_56,go_feature_57,go_feature_58,go_feature_59,go_feature_60,go_feature_61,go_feature_62,go_feature_63,Has_Missing,label
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
9606.ENSP00000354223,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,1,0.31102258,-0.328603774,0.377307773,-0.294130474,-0.001689326,-0.141005427,-0.278603911,-0.333688438,0.2884942,-0.532606483,-0.110827789,-0.620168567,0.112143047,0.233855873,0.445292979,-0.060052183,-0.341960967,-0.06306906,-0.132182762,-0.188287839,0.209648579,0.146688059,0.222307906,0.365877122,-0.065505192,-0.472430408,-0.079473376,-0.470217228,-0.432806551,-0.167906925,-0.131308809,-0.033498272,0.007436358,-0.300793439,-0.279857635,0.319871545,0.35867238,0.044850625,0.219848916,0.132139131,-0.420465887,0.490429401,0.579764724,0.293432534,-0.548669338,0.409635812,0.223624066,0.108738907,0.195030332,-0.104985721,-0.139079586,-0.330797791,-0.058267005,0.198292822,-0.302941233,0.294140518,-0.081855029,-0.354795933,-0.002520067,0.040821157,-0.311762542,-0.12537992,-0.010545899,0.342669785,0,0
