protein,RNA line ab,binary_RNA line ab,RNA line ab_y,binary_RNA line ab_y,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000360268,117.1,1,102.4,1,14.7,14.7,0
9606.ENSP00000360268,117.1,1,209.6,1,-92.5,92.5,0
9606.ENSP00000360268,117.1,1,136.1,1,-19.0,19.0,0
9606.ENSP00000360268,117.1,1,198.4,1,-81.3,81.3,0
9606.ENSP00000360268,117.1,1,83.9,1,33.2,33.2,0
9606.ENSP00000360268,117.1,1,36.4,1,80.7,80.7,0
9606.ENSP00000360268,117.1,1,102.1,1,15.0,15.0,0
9606.ENSP00000360268,117.1,1,161.5,1,-44.4,44.4,0
9606.ENSP00000360268,117.1,1,146.1,1,-29.0,29.0,0
9606.ENSP00000360268,117.1,1,52.9,1,64.2,64.2,0
9606.ENSP00000360268,117.1,1,396.5,1,-279.4,279.4,0
9606.ENSP00000360268,117.1,1,108.8,1,8.3,8.3,0
9606.ENSP00000360268,117.1,1,271.2,1,-154.1,154.1,0
9606.ENSP00000360268,117.1,1,229.5,1,-112.4,112.4,0
9606.ENSP00000360268,117.1,1,88.4,1,28.7,28.7,0
9606.ENSP00000360268,117.1,1,129.1,1,-12.0,12.0,0
9606.ENSP00000360268,117.1,1,81.7,1,35.4,35.4,0
9606.ENSP00000360268,117.1,1,409.0,1,-291.9,291.9,0
9606.ENSP00000360268,117.1,1,204.4,1,-87.3,87.3,0
9606.ENSP00000360268,117.1,1,162.9,1,-45.8,45.8,0
9606.ENSP00000360268,117.1,1,742.2,1,-625.1,625.1,0
9606.ENSP00000360268,117.1,1,217.9,1,-100.8,100.8,0
9606.ENSP00000360268,117.1,1,117.5,1,-0.4,0.4,0
9606.ENSP00000360268,117.1,1,657.2,1,-540.1,540.1,0
9606.ENSP00000360268,117.1,1,836.5,1,-719.4,719.4,0
9606.ENSP00000360268,117.1,1,187.1,1,-70.0,70.0,0
9606.ENSP00000360268,117.1,1,539.3,1,-422.2,422.2,0
9606.ENSP00000360268,117.1,1,62.6,1,54.5,54.5,0
9606.ENSP00000360268,117.1,1,290.7,1,-173.6,173.6,0
9606.ENSP00000360268,117.1,1,222.3,1,-105.2,105.2,0
9606.ENSP00000360268,117.1,1,19.9,1,97.2,97.2,0
9606.ENSP00000360268,117.1,1,171.6,1,-54.5,54.5,0
9606.ENSP00000360268,117.1,1,83.4,1,33.7,33.7,0
9606.ENSP00000360268,117.1,1,549.0,1,-431.9,431.9,0
9606.ENSP00000360268,117.1,1,191.3,1,-74.2,74.2,0
9606.ENSP00000360268,117.1,1,8.8,1,108.3,108.3,0
9606.ENSP00000360268,117.1,1,668.9,1,-551.8,551.8,0
9606.ENSP00000360268,117.1,1,69.4,1,47.7,47.7,0
9606.ENSP00000360268,117.1,1,732.5,1,-615.4,615.4,0
9606.ENSP00000360268,117.1,1,555.7,1,-438.6,438.6,0
9606.ENSP00000360268,117.1,1,174.3,1,-57.2,57.2,0
9606.ENSP00000360268,117.1,1,17.3,1,99.8,99.8,0
9606.ENSP00000360268,117.1,1,118.6,1,-1.5,1.5,0
9606.ENSP00000360268,117.1,1,318.3,1,-201.2,201.2,0
9606.ENSP00000360268,117.1,1,502.2,1,-385.1,385.1,0
9606.ENSP00000360268,117.1,1,37.1,1,80.0,80.0,0
9606.ENSP00000360268,117.1,1,267.0,1,-149.9,149.9,0
9606.ENSP00000360268,117.1,1,313.0,1,-195.9,195.9,0
9606.ENSP00000360268,117.1,1,200.6,1,-83.5,83.5,0
9606.ENSP00000360268,117.1,1,624.6,1,-507.5,507.5,0
9606.ENSP00000360268,117.1,1,236.1,1,-119.0,119.0,0
9606.ENSP00000360268,117.1,1,91.2,1,25.9,25.9,0
9606.ENSP00000360268,117.1,1,347.3,1,-230.2,230.2,1
9606.ENSP00000360268,117.1,1,801.1,1,-684.0,684.0,0
9606.ENSP00000360268,117.1,1,1378.1,1,-1261.0,1261.0,0
9606.ENSP00000360268,117.1,1,66.5,1,50.6,50.6,0
9606.ENSP00000360268,117.1,1,898.3,1,-781.2,781.2,0
9606.ENSP00000359675,127.3,1,102.4,1,24.9,24.9,0
9606.ENSP00000359675,127.3,1,209.6,1,-82.3,82.3,0
9606.ENSP00000359675,127.3,1,136.1,1,-8.8,8.8,0
9606.ENSP00000359675,127.3,1,198.4,1,-71.1,71.1,0
9606.ENSP00000359675,127.3,1,83.9,1,43.4,43.4,0
9606.ENSP00000359675,127.3,1,36.4,1,90.9,90.9,0
9606.ENSP00000359675,127.3,1,102.1,1,25.2,25.2,0
9606.ENSP00000359675,127.3,1,161.5,1,-34.2,34.2,0
9606.ENSP00000359675,127.3,1,146.1,1,-18.8,18.8,0
9606.ENSP00000359675,127.3,1,52.9,1,74.4,74.4,0
9606.ENSP00000359675,127.3,1,396.5,1,-269.2,269.2,0
9606.ENSP00000359675,127.3,1,108.8,1,18.5,18.5,1
9606.ENSP00000359675,127.3,1,271.2,1,-143.9,143.9,0
9606.ENSP00000359675,127.3,1,229.5,1,-102.2,102.2,0
9606.ENSP00000359675,127.3,1,88.4,1,38.9,38.9,0
9606.ENSP00000359675,127.3,1,129.1,1,-1.8,1.8,0
9606.ENSP00000359675,127.3,1,81.7,1,45.6,45.6,0
9606.ENSP00000359675,127.3,1,409.0,1,-281.7,281.7,0
9606.ENSP00000359675,127.3,1,204.4,1,-77.1,77.1,1
9606.ENSP00000359675,127.3,1,162.9,1,-35.6,35.6,0
9606.ENSP00000359675,127.3,1,742.2,1,-614.9,614.9,0
9606.ENSP00000359675,127.3,1,217.9,1,-90.6,90.6,0
9606.ENSP00000359675,127.3,1,117.5,1,9.8,9.8,0
9606.ENSP00000359675,127.3,1,657.2,1,-529.9,529.9,0
9606.ENSP00000359675,127.3,1,836.5,1,-709.2,709.2,0
9606.ENSP00000359675,127.3,1,187.1,1,-59.8,59.8,0
9606.ENSP00000359675,127.3,1,539.3,1,-412.0,412.0,0
9606.ENSP00000359675,127.3,1,62.6,1,64.7,64.7,0
9606.ENSP00000359675,127.3,1,290.7,1,-163.4,163.4,0
9606.ENSP00000359675,127.3,1,222.3,1,-95.0,95.0,0
9606.ENSP00000359675,127.3,1,19.9,1,107.4,107.4,0
9606.ENSP00000359675,127.3,1,171.6,1,-44.3,44.3,1
9606.ENSP00000359675,127.3,1,83.4,1,43.9,43.9,1
9606.ENSP00000359675,127.3,1,549.0,1,-421.7,421.7,0
9606.ENSP00000359675,127.3,1,191.3,1,-64.0,64.0,0
9606.ENSP00000359675,127.3,1,8.8,1,118.5,118.5,0
9606.ENSP00000359675,127.3,1,668.9,1,-541.6,541.6,0
9606.ENSP00000359675,127.3,1,69.4,1,57.9,57.9,0
9606.ENSP00000359675,127.3,1,732.5,1,-605.2,605.2,0
9606.ENSP00000359675,127.3,1,555.7,1,-428.4,428.4,0
9606.ENSP00000359675,127.3,1,174.3,1,-47.0,47.0,0
9606.ENSP00000359675,127.3,1,17.3,1,110.0,110.0,0
9606.ENSP00000359675,127.3,1,118.6,1,8.7,8.7,0
9606.ENSP00000359675,127.3,1,318.3,1,-191.0,191.0,0
9606.ENSP00000359675,127.3,1,502.2,1,-374.9,374.9,1
9606.ENSP00000359675,127.3,1,37.1,1,90.2,90.2,0
9606.ENSP00000359675,127.3,1,267.0,1,-139.7,139.7,0
9606.ENSP00000359675,127.3,1,313.0,1,-185.7,185.7,0
9606.ENSP00000359675,127.3,1,200.6,1,-73.3,73.3,0
9606.ENSP00000359675,127.3,1,624.6,1,-497.3,497.3,1
9606.ENSP00000359675,127.3,1,236.1,1,-108.8,108.8,0
9606.ENSP00000359675,127.3,1,91.2,1,36.1,36.1,0
9606.ENSP00000359675,127.3,1,347.3,1,-220.0,220.0,0
9606.ENSP00000359675,127.3,1,801.1,1,-673.8,673.8,0
9606.ENSP00000359675,127.3,1,1378.1,1,-1250.8,1250.8,0
9606.ENSP00000359675,127.3,1,66.5,1,60.8,60.8,0
9606.ENSP00000359675,127.3,1,898.3,1,-771.0,771.0,0
9606.ENSP00000354415,57.7,1,102.4,1,-44.7,44.7,0
9606.ENSP00000354415,57.7,1,209.6,1,-151.9,151.9,0
9606.ENSP00000354415,57.7,1,136.1,1,-78.4,78.4,0
9606.ENSP00000354415,57.7,1,198.4,1,-140.7,140.7,0
9606.ENSP00000354415,57.7,1,83.9,1,-26.2,26.2,0
9606.ENSP00000354415,57.7,1,36.4,1,21.3,21.3,0
9606.ENSP00000354415,57.7,1,102.1,1,-44.4,44.4,0
9606.ENSP00000354415,57.7,1,161.5,1,-103.8,103.8,0
9606.ENSP00000354415,57.7,1,146.1,1,-88.4,88.4,0
9606.ENSP00000354415,57.7,1,52.9,1,4.8,4.8,0
9606.ENSP00000354415,57.7,1,396.5,1,-338.8,338.8,0
9606.ENSP00000354415,57.7,1,108.8,1,-51.1,51.1,0
9606.ENSP00000354415,57.7,1,271.2,1,-213.5,213.5,0
9606.ENSP00000354415,57.7,1,229.5,1,-171.8,171.8,0
9606.ENSP00000354415,57.7,1,88.4,1,-30.7,30.7,0
9606.ENSP00000354415,57.7,1,129.1,1,-71.4,71.4,0
9606.ENSP00000354415,57.7,1,81.7,1,-24.0,24.0,0
9606.ENSP00000354415,57.7,1,409.0,1,-351.3,351.3,0
9606.ENSP00000354415,57.7,1,204.4,1,-146.7,146.7,0
9606.ENSP00000354415,57.7,1,162.9,1,-105.2,105.2,0
9606.ENSP00000354415,57.7,1,742.2,1,-684.5,684.5,0
9606.ENSP00000354415,57.7,1,217.9,1,-160.2,160.2,0
9606.ENSP00000354415,57.7,1,117.5,1,-59.8,59.8,0
9606.ENSP00000354415,57.7,1,657.2,1,-599.5,599.5,0
9606.ENSP00000354415,57.7,1,836.5,1,-778.8,778.8,0
9606.ENSP00000354415,57.7,1,187.1,1,-129.4,129.4,0
9606.ENSP00000354415,57.7,1,539.3,1,-481.6,481.6,0
9606.ENSP00000354415,57.7,1,62.6,1,-4.9,4.9,0
9606.ENSP00000354415,57.7,1,290.7,1,-233.0,233.0,0
9606.ENSP00000354415,57.7,1,222.3,1,-164.6,164.6,0
9606.ENSP00000354415,57.7,1,19.9,1,37.8,37.8,0
9606.ENSP00000354415,57.7,1,171.6,1,-113.9,113.9,0
9606.ENSP00000354415,57.7,1,83.4,1,-25.7,25.7,0
9606.ENSP00000354415,57.7,1,549.0,1,-491.3,491.3,0
9606.ENSP00000354415,57.7,1,191.3,1,-133.6,133.6,0
9606.ENSP00000354415,57.7,1,8.8,1,48.9,48.9,0
9606.ENSP00000354415,57.7,1,668.9,1,-611.2,611.2,0
9606.ENSP00000354415,57.7,1,69.4,1,-11.7,11.7,0
9606.ENSP00000354415,57.7,1,732.5,1,-674.8,674.8,1
9606.ENSP00000354415,57.7,1,555.7,1,-498.0,498.0,0
9606.ENSP00000354415,57.7,1,174.3,1,-116.6,116.6,0
9606.ENSP00000354415,57.7,1,17.3,1,40.4,40.4,0
9606.ENSP00000354415,57.7,1,118.6,1,-60.9,60.9,0
9606.ENSP00000354415,57.7,1,318.3,1,-260.6,260.6,0
9606.ENSP00000354415,57.7,1,502.2,1,-444.5,444.5,0
9606.ENSP00000354415,57.7,1,37.1,1,20.6,20.6,0
9606.ENSP00000354415,57.7,1,267.0,1,-209.3,209.3,0
9606.ENSP00000354415,57.7,1,313.0,1,-255.3,255.3,0
9606.ENSP00000354415,57.7,1,200.6,1,-142.9,142.9,0
9606.ENSP00000354415,57.7,1,624.6,1,-566.9,566.9,0
9606.ENSP00000354415,57.7,1,236.1,1,-178.4,178.4,0
9606.ENSP00000354415,57.7,1,91.2,1,-33.5,33.5,0
9606.ENSP00000354415,57.7,1,347.3,1,-289.6,289.6,0
9606.ENSP00000354415,57.7,1,801.1,1,-743.4,743.4,0
9606.ENSP00000354415,57.7,1,1378.1,1,-1320.4,1320.4,0
9606.ENSP00000354415,57.7,1,66.5,1,-8.8,8.8,0
9606.ENSP00000354415,57.7,1,898.3,1,-840.6,840.6,0
9606.ENSP00000354223,47.0,1,102.4,1,-55.4,55.4,0
9606.ENSP00000354223,47.0,1,209.6,1,-162.6,162.6,0
9606.ENSP00000354223,47.0,1,136.1,1,-89.1,89.1,0
9606.ENSP00000354223,47.0,1,198.4,1,-151.4,151.4,0
9606.ENSP00000354223,47.0,1,83.9,1,-36.9,36.9,0
9606.ENSP00000354223,47.0,1,36.4,1,10.6,10.6,0
9606.ENSP00000354223,47.0,1,102.1,1,-55.1,55.1,0
9606.ENSP00000354223,47.0,1,161.5,1,-114.5,114.5,0
9606.ENSP00000354223,47.0,1,146.1,1,-99.1,99.1,0
9606.ENSP00000354223,47.0,1,52.9,1,-5.9,5.9,0
9606.ENSP00000354223,47.0,1,396.5,1,-349.5,349.5,0
9606.ENSP00000354223,47.0,1,108.8,1,-61.8,61.8,0
9606.ENSP00000354223,47.0,1,271.2,1,-224.2,224.2,0
9606.ENSP00000354223,47.0,1,229.5,1,-182.5,182.5,0
9606.ENSP00000354223,47.0,1,88.4,1,-41.4,41.4,0
9606.ENSP00000354223,47.0,1,129.1,1,-82.1,82.1,0
9606.ENSP00000354223,47.0,1,81.7,1,-34.7,34.7,0
9606.ENSP00000354223,47.0,1,409.0,1,-362.0,362.0,0
9606.ENSP00000354223,47.0,1,204.4,1,-157.4,157.4,0
9606.ENSP00000354223,47.0,1,162.9,1,-115.9,115.9,0
9606.ENSP00000354223,47.0,1,742.2,1,-695.2,695.2,0
9606.ENSP00000354223,47.0,1,217.9,1,-170.9,170.9,0
9606.ENSP00000354223,47.0,1,117.5,1,-70.5,70.5,0
9606.ENSP00000354223,47.0,1,657.2,1,-610.2,610.2,0
9606.ENSP00000354223,47.0,1,836.5,1,-789.5,789.5,0
9606.ENSP00000354223,47.0,1,187.1,1,-140.1,140.1,0
9606.ENSP00000354223,47.0,1,539.3,1,-492.3,492.3,0
9606.ENSP00000354223,47.0,1,62.6,1,-15.6,15.6,0
9606.ENSP00000354223,47.0,1,290.7,1,-243.7,243.7,0
9606.ENSP00000354223,47.0,1,222.3,1,-175.3,175.3,0
9606.ENSP00000354223,47.0,1,19.9,1,27.1,27.1,0
9606.ENSP00000354223,47.0,1,171.6,1,-124.6,124.6,0
9606.ENSP00000354223,47.0,1,83.4,1,-36.4,36.4,0
9606.ENSP00000354223,47.0,1,549.0,1,-502.0,502.0,0
9606.ENSP00000354223,47.0,1,191.3,1,-144.3,144.3,0
9606.ENSP00000354223,47.0,1,8.8,1,38.2,38.2,0
9606.ENSP00000354223,47.0,1,668.9,1,-621.9,621.9,0
9606.ENSP00000354223,47.0,1,69.4,1,-22.4,22.4,0
9606.ENSP00000354223,47.0,1,732.5,1,-685.5,685.5,0
9606.ENSP00000354223,47.0,1,555.7,1,-508.7,508.7,0
9606.ENSP00000354223,47.0,1,174.3,1,-127.3,127.3,0
9606.ENSP00000354223,47.0,1,17.3,1,29.7,29.7,0
9606.ENSP00000354223,47.0,1,118.6,1,-71.6,71.6,0
9606.ENSP00000354223,47.0,1,318.3,1,-271.3,271.3,0
9606.ENSP00000354223,47.0,1,502.2,1,-455.2,455.2,0
9606.ENSP00000354223,47.0,1,37.1,1,9.9,9.9,0
9606.ENSP00000354223,47.0,1,267.0,1,-220.0,220.0,0
9606.ENSP00000354223,47.0,1,313.0,1,-266.0,266.0,0
9606.ENSP00000354223,47.0,1,200.6,1,-153.6,153.6,0
9606.ENSP00000354223,47.0,1,624.6,1,-577.6,577.6,0
9606.ENSP00000354223,47.0,1,236.1,1,-189.1,189.1,0
9606.ENSP00000354223,47.0,1,91.2,1,-44.2,44.2,0
9606.ENSP00000354223,47.0,1,347.3,1,-300.3,300.3,0
9606.ENSP00000354223,47.0,1,801.1,1,-754.1,754.1,0
9606.ENSP00000354223,47.0,1,1378.1,1,-1331.1,1331.1,0
9606.ENSP00000354223,47.0,1,66.5,1,-19.5,19.5,0
9606.ENSP00000354223,47.0,1,898.3,1,-851.3,851.3,0
9606.ENSP00000245816,63.5,1,102.4,1,-38.9,38.9,1
9606.ENSP00000245816,63.5,1,209.6,1,-146.1,146.1,0
9606.ENSP00000245816,63.5,1,136.1,1,-72.6,72.6,0
9606.ENSP00000245816,63.5,1,198.4,1,-134.9,134.9,0
9606.ENSP00000245816,63.5,1,83.9,1,-20.4,20.4,0
9606.ENSP00000245816,63.5,1,36.4,1,27.1,27.1,0
9606.ENSP00000245816,63.5,1,102.1,1,-38.6,38.6,0
9606.ENSP00000245816,63.5,1,161.5,1,-98.0,98.0,0
9606.ENSP00000245816,63.5,1,146.1,1,-82.6,82.6,0
9606.ENSP00000245816,63.5,1,52.9,1,10.6,10.6,0
9606.ENSP00000245816,63.5,1,396.5,1,-333.0,333.0,0
9606.ENSP00000245816,63.5,1,108.8,1,-45.3,45.3,1
9606.ENSP00000245816,63.5,1,271.2,1,-207.7,207.7,0
9606.ENSP00000245816,63.5,1,229.5,1,-166.0,166.0,0
9606.ENSP00000245816,63.5,1,88.4,1,-24.9,24.9,0
9606.ENSP00000245816,63.5,1,129.1,1,-65.6,65.6,0
9606.ENSP00000245816,63.5,1,81.7,1,-18.2,18.2,0
9606.ENSP00000245816,63.5,1,409.0,1,-345.5,345.5,0
9606.ENSP00000245816,63.5,1,204.4,1,-140.9,140.9,0
9606.ENSP00000245816,63.5,1,162.9,1,-99.4,99.4,1
9606.ENSP00000245816,63.5,1,742.2,1,-678.7,678.7,0
9606.ENSP00000245816,63.5,1,217.9,1,-154.4,154.4,0
9606.ENSP00000245816,63.5,1,117.5,1,-54.0,54.0,0
9606.ENSP00000245816,63.5,1,657.2,1,-593.7,593.7,0
9606.ENSP00000245816,63.5,1,836.5,1,-773.0,773.0,0
9606.ENSP00000245816,63.5,1,187.1,1,-123.6,123.6,0
9606.ENSP00000245816,63.5,1,539.3,1,-475.8,475.8,0
9606.ENSP00000245816,63.5,1,62.6,1,0.9,0.9,0
9606.ENSP00000245816,63.5,1,290.7,1,-227.2,227.2,0
9606.ENSP00000245816,63.5,1,222.3,1,-158.8,158.8,0
9606.ENSP00000245816,63.5,1,19.9,1,43.6,43.6,0
9606.ENSP00000245816,63.5,1,171.6,1,-108.1,108.1,0
9606.ENSP00000245816,63.5,1,83.4,1,-19.9,19.9,0
9606.ENSP00000245816,63.5,1,549.0,1,-485.5,485.5,0
9606.ENSP00000245816,63.5,1,191.3,1,-127.8,127.8,0
9606.ENSP00000245816,63.5,1,8.8,1,54.7,54.7,0
9606.ENSP00000245816,63.5,1,668.9,1,-605.4,605.4,0
9606.ENSP00000245816,63.5,1,69.4,1,-5.9,5.9,0
9606.ENSP00000245816,63.5,1,732.5,1,-669.0,669.0,0
9606.ENSP00000245816,63.5,1,555.7,1,-492.2,492.2,0
9606.ENSP00000245816,63.5,1,174.3,1,-110.8,110.8,0
9606.ENSP00000245816,63.5,1,17.3,1,46.2,46.2,0
9606.ENSP00000245816,63.5,1,118.6,1,-55.1,55.1,0
9606.ENSP00000245816,63.5,1,318.3,1,-254.8,254.8,0
9606.ENSP00000245816,63.5,1,502.2,1,-438.7,438.7,1
9606.ENSP00000245816,63.5,1,37.1,1,26.4,26.4,0
9606.ENSP00000245816,63.5,1,267.0,1,-203.5,203.5,0
9606.ENSP00000245816,63.5,1,313.0,1,-249.5,249.5,0
9606.ENSP00000245816,63.5,1,200.6,1,-137.1,137.1,0
9606.ENSP00000245816,63.5,1,624.6,1,-561.1,561.1,0
9606.ENSP00000245816,63.5,1,236.1,1,-172.6,172.6,0
9606.ENSP00000245816,63.5,1,91.2,1,-27.7,27.7,0
9606.ENSP00000245816,63.5,1,347.3,1,-283.8,283.8,0
9606.ENSP00000245816,63.5,1,801.1,1,-737.6,737.6,0
9606.ENSP00000245816,63.5,1,1378.1,1,-1314.6,1314.6,0
9606.ENSP00000245816,63.5,1,66.5,1,-3.0,3.0,0
9606.ENSP00000245816,63.5,1,898.3,1,-834.8,834.8,0
9606.ENSP00000326219,8.6,1,102.4,1,-93.8,93.8,0
9606.ENSP00000326219,8.6,1,209.6,1,-201.0,201.0,0
9606.ENSP00000326219,8.6,1,136.1,1,-127.5,127.5,0
9606.ENSP00000326219,8.6,1,198.4,1,-189.8,189.8,0
9606.ENSP00000326219,8.6,1,83.9,1,-75.3,75.3,0
9606.ENSP00000326219,8.6,1,36.4,1,-27.8,27.8,0
9606.ENSP00000326219,8.6,1,102.1,1,-93.5,93.5,0
9606.ENSP00000326219,8.6,1,161.5,1,-152.9,152.9,0
9606.ENSP00000326219,8.6,1,146.1,1,-137.5,137.5,0
9606.ENSP00000326219,8.6,1,52.9,1,-44.3,44.3,0
9606.ENSP00000326219,8.6,1,396.5,1,-387.9,387.9,0
9606.ENSP00000326219,8.6,1,108.8,1,-100.2,100.2,0
9606.ENSP00000326219,8.6,1,271.2,1,-262.6,262.6,0
9606.ENSP00000326219,8.6,1,229.5,1,-220.9,220.9,0
9606.ENSP00000326219,8.6,1,88.4,1,-79.8,79.8,0
9606.ENSP00000326219,8.6,1,129.1,1,-120.5,120.5,0
9606.ENSP00000326219,8.6,1,81.7,1,-73.1,73.1,0
9606.ENSP00000326219,8.6,1,409.0,1,-400.4,400.4,0
9606.ENSP00000326219,8.6,1,204.4,1,-195.8,195.8,0
9606.ENSP00000326219,8.6,1,162.9,1,-154.3,154.3,0
9606.ENSP00000326219,8.6,1,742.2,1,-733.6,733.6,0
9606.ENSP00000326219,8.6,1,217.9,1,-209.3,209.3,0
9606.ENSP00000326219,8.6,1,117.5,1,-108.9,108.9,0
9606.ENSP00000326219,8.6,1,657.2,1,-648.6,648.6,0
9606.ENSP00000326219,8.6,1,836.5,1,-827.9,827.9,0
9606.ENSP00000326219,8.6,1,187.1,1,-178.5,178.5,0
9606.ENSP00000326219,8.6,1,539.3,1,-530.7,530.7,0
9606.ENSP00000326219,8.6,1,62.6,1,-54.0,54.0,0
9606.ENSP00000326219,8.6,1,290.7,1,-282.1,282.1,0
9606.ENSP00000326219,8.6,1,222.3,1,-213.7,213.7,0
9606.ENSP00000326219,8.6,1,19.9,1,-11.3,11.3,0
9606.ENSP00000326219,8.6,1,171.6,1,-163.0,163.0,0
9606.ENSP00000326219,8.6,1,83.4,1,-74.8,74.8,0
9606.ENSP00000326219,8.6,1,549.0,1,-540.4,540.4,0
9606.ENSP00000326219,8.6,1,191.3,1,-182.7,182.7,0
9606.ENSP00000326219,8.6,1,8.8,1,-0.2,0.2,0
9606.ENSP00000326219,8.6,1,668.9,1,-660.3,660.3,0
9606.ENSP00000326219,8.6,1,69.4,1,-60.8,60.8,0
9606.ENSP00000326219,8.6,1,732.5,1,-723.9,723.9,0
9606.ENSP00000326219,8.6,1,555.7,1,-547.1,547.1,0
9606.ENSP00000326219,8.6,1,174.3,1,-165.7,165.7,0
9606.ENSP00000326219,8.6,1,17.3,1,-8.7,8.7,0
9606.ENSP00000326219,8.6,1,118.6,1,-110.0,110.0,0
9606.ENSP00000326219,8.6,1,318.3,1,-309.7,309.7,0
9606.ENSP00000326219,8.6,1,502.2,1,-493.6,493.6,0
9606.ENSP00000326219,8.6,1,37.1,1,-28.5,28.5,0
9606.ENSP00000326219,8.6,1,267.0,1,-258.4,258.4,0
9606.ENSP00000326219,8.6,1,313.0,1,-304.4,304.4,0
9606.ENSP00000326219,8.6,1,200.6,1,-192.0,192.0,0
9606.ENSP00000326219,8.6,1,624.6,1,-616.0,616.0,0
9606.ENSP00000326219,8.6,1,236.1,1,-227.5,227.5,0
9606.ENSP00000326219,8.6,1,91.2,1,-82.6,82.6,0
9606.ENSP00000326219,8.6,1,347.3,1,-338.7,338.7,0
9606.ENSP00000326219,8.6,1,801.1,1,-792.5,792.5,0
9606.ENSP00000326219,8.6,1,1378.1,1,-1369.5,1369.5,0
9606.ENSP00000326219,8.6,1,66.5,1,-57.9,57.9,0
9606.ENSP00000326219,8.6,1,898.3,1,-889.7,889.7,0
9606.ENSP00000370882,229.4,1,102.4,1,127.0,127.0,0
9606.ENSP00000370882,229.4,1,209.6,1,19.8,19.8,0
9606.ENSP00000370882,229.4,1,136.1,1,93.3,93.3,0
9606.ENSP00000370882,229.4,1,198.4,1,31.0,31.0,0
9606.ENSP00000370882,229.4,1,83.9,1,145.5,145.5,0
9606.ENSP00000370882,229.4,1,36.4,1,193.0,193.0,0
9606.ENSP00000370882,229.4,1,102.1,1,127.3,127.3,0
9606.ENSP00000370882,229.4,1,161.5,1,67.9,67.9,0
9606.ENSP00000370882,229.4,1,146.1,1,83.3,83.3,0
9606.ENSP00000370882,229.4,1,52.9,1,176.5,176.5,0
9606.ENSP00000370882,229.4,1,396.5,1,-167.1,167.1,0
9606.ENSP00000370882,229.4,1,108.8,1,120.6,120.6,0
9606.ENSP00000370882,229.4,1,271.2,1,-41.8,41.8,0
9606.ENSP00000370882,229.4,1,229.5,1,-0.1,0.1,0
9606.ENSP00000370882,229.4,1,88.4,1,141.0,141.0,0
9606.ENSP00000370882,229.4,1,129.1,1,100.3,100.3,0
9606.ENSP00000370882,229.4,1,81.7,1,147.7,147.7,0
9606.ENSP00000370882,229.4,1,409.0,1,-179.6,179.6,0
9606.ENSP00000370882,229.4,1,204.4,1,25.0,25.0,0
9606.ENSP00000370882,229.4,1,162.9,1,66.5,66.5,0
9606.ENSP00000370882,229.4,1,742.2,1,-512.8,512.8,0
9606.ENSP00000370882,229.4,1,217.9,1,11.5,11.5,0
9606.ENSP00000370882,229.4,1,117.5,1,111.9,111.9,0
9606.ENSP00000370882,229.4,1,657.2,1,-427.8,427.8,0
9606.ENSP00000370882,229.4,1,836.5,1,-607.1,607.1,0
9606.ENSP00000370882,229.4,1,187.1,1,42.3,42.3,0
9606.ENSP00000370882,229.4,1,539.3,1,-309.9,309.9,0
9606.ENSP00000370882,229.4,1,62.6,1,166.8,166.8,0
9606.ENSP00000370882,229.4,1,290.7,1,-61.3,61.3,0
9606.ENSP00000370882,229.4,1,222.3,1,7.1,7.1,0
9606.ENSP00000370882,229.4,1,19.9,1,209.5,209.5,0
9606.ENSP00000370882,229.4,1,171.6,1,57.8,57.8,0
9606.ENSP00000370882,229.4,1,83.4,1,146.0,146.0,0
9606.ENSP00000370882,229.4,1,549.0,1,-319.6,319.6,0
9606.ENSP00000370882,229.4,1,191.3,1,38.1,38.1,0
9606.ENSP00000370882,229.4,1,8.8,1,220.6,220.6,0
9606.ENSP00000370882,229.4,1,668.9,1,-439.5,439.5,0
9606.ENSP00000370882,229.4,1,69.4,1,160.0,160.0,0
9606.ENSP00000370882,229.4,1,732.5,1,-503.1,503.1,0
9606.ENSP00000370882,229.4,1,555.7,1,-326.3,326.3,0
9606.ENSP00000370882,229.4,1,174.3,1,55.1,55.1,0
9606.ENSP00000370882,229.4,1,17.3,1,212.1,212.1,0
9606.ENSP00000370882,229.4,1,118.6,1,110.8,110.8,0
9606.ENSP00000370882,229.4,1,318.3,1,-88.9,88.9,0
9606.ENSP00000370882,229.4,1,502.2,1,-272.8,272.8,0
9606.ENSP00000370882,229.4,1,37.1,1,192.3,192.3,0
9606.ENSP00000370882,229.4,1,267.0,1,-37.6,37.6,0
9606.ENSP00000370882,229.4,1,313.0,1,-83.6,83.6,0
9606.ENSP00000370882,229.4,1,200.6,1,28.8,28.8,0
9606.ENSP00000370882,229.4,1,624.6,1,-395.2,395.2,0
9606.ENSP00000370882,229.4,1,236.1,1,-6.7,6.7,0
9606.ENSP00000370882,229.4,1,91.2,1,138.2,138.2,0
9606.ENSP00000370882,229.4,1,347.3,1,-117.9,117.9,0
9606.ENSP00000370882,229.4,1,801.1,1,-571.7,571.7,0
9606.ENSP00000370882,229.4,1,1378.1,1,-1148.7,1148.7,0
9606.ENSP00000370882,229.4,1,66.5,1,162.9,162.9,0
9606.ENSP00000370882,229.4,1,898.3,1,-668.9,668.9,0
9606.ENSP00000310873,23.9,1,102.4,1,-78.5,78.5,0
